payment_id,account_id,payment_timestamp,amount,payment_status,payment_method,reported_channel
PAY000008882,A002309,2025-10-12 12:00:00,11286.1,SUCCESS,UPI,Self_Pay
PAY000008883,A000608,2026-03-22 11:00:00,8291.67,SUCCESS,UPI,Human
PAY000008884,A001459,2026-05-15 13:00:00,15558.9,SUCCESS,CARD,Field
PAY000008885,A001870,2026-06-17 14:00:00,6131.19,SUCCESS,CARD,Field
PAY000008886,A000256,2026-07-09 17:00:00,15737.37,SUCCESS,BANK,Human
PAY000008887,A001879,2025-12-18 07:00:00,11412.51,SUCCESS,BANK,Self_Pay
PAY000008888,A001705,2026-01-09 20:00:00,4213.0,SUCCESS,UPI,Self_Pay
PAY000008889,A000399,2026-04-25 15:00:00,6808.52,FAILED,BANK,Human
PAY000008890,A003676,2026-07-05 17:00:00,4860.28,SUCCESS,CARD,AI Voice
PAY000008891,A004013,2026-01-12 12:00:00,10701.52,SUCCESS,CARD,Field
PAY000008892,A002634,2026-08-21 16:00:00,12360.97,SUCCESS,CARD,Human
PAY000008893,A002208,2026-08-09 16:00:00,4712.3,SUCCESS,CARD,Field
PAY000008894,A001147,2025-09-06 10:00:00,2161.76,SUCCESS,UPI,Field
PAY000008895,A000032,2026-06-02 18:00:00,6727.45,SUCCESS,BANK,WhatsApp
PAY000008896,A001174,2026-07-25 12:00:00,7630.29,SUCCESS,UPI,Field
PAY000008897,A003281,2026-02-26 10:00:00,2249.55,SUCCESS,CARD,Field
PAY000008898,A001161,2026-01-27 07:00:00,4341.13,SUCCESS,CASH,AI Voice
PAY000008899,A002392,2026-03-01 15:00:00,5717.33,FAILED,CASH,Field
PAY000008900,A003891,2025-12-13 19:00:00,2681.43,SUCCESS,CARD,AI Voice
PAY000008901,A002012,2025-11-20 16:00:00,7522.62,SUCCESS,CARD,AI Voice
PAY000008902,A003491,2026-07-17 21:00:00,6483.55,SUCCESS,UPI,WhatsApp
PAY000008903,A003813,2026-06-18 08:00:00,5083.62,SUCCESS,CASH,Human
PAY000008904,A000777,2026-06-23 15:00:00,12034.6,SUCCESS,CARD,Human
PAY000008905,A003465,2025-10-14 14:00:00,8061.94,SUCCESS,CARD,AI Voice
PAY000008906,A002990,2026-03-02 08:00:00,8911.37,FAILED,CARD,Human
PAY000008907,A000970,2026-03-03 08:00:00,6287.03,SUCCESS,CARD,AI Voice
PAY000008908,A002730,2025-12-05 18:00:00,14889.04,SUCCESS,CASH,Self_Pay
PAY000008909,A002341,2025-11-02 18:00:00,12374.0,SUCCESS,UPI,Field
PAY000008910,A003332,2025-11-07 16:00:00,13226.36,SUCCESS,CASH,Field
PAY000008911,A001403,2025-11-10 11:00:00,3208.35,SUCCESS,BANK,Human
PAY000008912,A001488,2026-03-23 16:00:00,1872.12,SUCCESS,CASH,WhatsApp
PAY000008913,A004032,2026-04-25 17:00:00,6905.0,FAILED,CASH,Self_Pay
PAY000008914,A001868,2026-02-24 17:00:00,2465.83,SUCCESS,CASH,Self_Pay
PAY000008915,A003067,2026-07-19 17:00:00,4046.78,FAILED,CASH,Human
PAY000008916,A001683,2026-08-11 21:00:00,9415.32,SUCCESS,CASH,Field
PAY000008917,A001524,2025-10-07 21:00:00,7306.79,SUCCESS,UPI,Human
PAY000008918,A001341,2026-05-12 10:00:00,4823.13,SUCCESS,UPI,WhatsApp
PAY000008919,A003035,2025-10-21 15:00:00,4331.78,SUCCESS,UPI,Human
PAY000008920,A003579,2025-09-19 20:00:00,7498.77,FAILED,CARD,AI Voice
PAY000008921,A002389,2026-05-24 18:00:00,10356.38,SUCCESS,CARD,Field
PAY000008922,A000411,2026-03-17 21:00:00,5257.7,SUCCESS,CASH,Field
PAY000008923,A004042,2026-06-20 10:00:00,14417.56,SUCCESS,BANK,WhatsApp
PAY000008924,A003436,2026-02-26 16:00:00,7923.84,FAILED,CASH,AI Voice
PAY000008925,A002302,2025-12-20 09:00:00,9909.46,SUCCESS,BANK,Human
PAY000008926,A000871,2025-11-05 07:00:00,2686.21,SUCCESS,CARD,AI Voice
PAY000008927,A000068,2026-07-18 20:00:00,8903.86,SUCCESS,UPI,Self_Pay
PAY000008928,A004051,2026-08-18 08:00:00,13199.44,SUCCESS,BANK,Self_Pay
PAY000008929,A004175,2026-07-18 11:00:00,14382.32,SUCCESS,UPI,Self_Pay
PAY000008930,A002306,2025-11-15 21:00:00,6806.0,SUCCESS,CARD,WhatsApp
PAY000008931,A002069,2026-06-12 20:00:00,13327.43,SUCCESS,UPI,WhatsApp
PAY000008932,A003524,2026-08-11 15:00:00,9564.25,SUCCESS,CARD,Field
PAY000008933,A002796,2026-01-17 19:00:00,4110.42,SUCCESS,BANK,WhatsApp
PAY000008934,A002151,2026-05-21 13:00:00,13031.31,FAILED,CASH,WhatsApp
PAY000008935,A001892,2026-02-16 17:00:00,8614.02,FAILED,BANK,Self_Pay
PAY000008936,A004194,2026-03-09 07:00:00,9263.26,SUCCESS,CARD,Field
PAY000008937,A002402,2026-02-12 21:00:00,11821.19,FAILED,CASH,Self_Pay
PAY000008938,A001570,2025-09-25 11:00:00,9159.58,SUCCESS,BANK,Self_Pay
PAY000008939,A001860,2026-06-11 18:00:00,5521.62,FAILED,UPI,Human
PAY000008940,A001764,2025-09-11 18:00:00,8969.0,FAILED,BANK,WhatsApp
PAY000008941,A003469,2026-02-15 08:00:00,2570.69,SUCCESS,CARD,Self_Pay
PAY000008942,A002699,2026-03-09 12:00:00,5687.98,SUCCESS,UPI,Self_Pay
PAY000008943,A003521,2026-01-08 15:00:00,10793.58,SUCCESS,CARD,Field
PAY000008944,A003601,2026-01-19 14:00:00,1743.96,SUCCESS,CARD,WhatsApp
PAY000008945,A002072,2025-10-09 15:00:00,14209.73,SUCCESS,CASH,AI Voice
PAY000008946,A000349,2026-02-22 07:00:00,14786.91,SUCCESS,CARD,Field
PAY000008947,A000205,2026-03-10 17:00:00,6583.0,FAILED,CARD,Field
PAY000008948,A003816,2026-04-22 07:00:00,13020.64,SUCCESS,CASH,Field
PAY000008949,A001055,2025-10-05 07:00:00,3550.74,SUCCESS,CARD,Human
PAY000008950,A000016,2026-01-03 16:00:00,13787.71,SUCCESS,CARD,Human
PAY000008951,A001917,2025-12-07 10:00:00,7136.42,FAILED,CASH,Self_Pay
PAY000008952,A004147,2025-09-06 16:00:00,5918.56,SUCCESS,CARD,Field
PAY000008953,A000098,2026-04-15 17:00:00,15430.58,SUCCESS,UPI,Field
PAY000008954,A003776,2026-06-09 11:00:00,15738.75,SUCCESS,UPI,WhatsApp
PAY000008955,A001078,2026-07-08 14:00:00,9733.12,SUCCESS,BANK,Field
PAY000008956,A000536,2026-05-08 19:00:00,5367.12,SUCCESS,UPI,Self_Pay
PAY000008957,A003733,2026-08-27 08:00:00,9468.37,SUCCESS,CASH,AI Voice
PAY000008958,A000585,2026-08-24 18:00:00,4365.52,FAILED,CASH,AI Voice
PAY000008959,A000099,2025-09-23 15:00:00,3544.52,SUCCESS,CASH,AI Voice
PAY000008960,A000549,2026-08-01 17:00:00,1084.18,SUCCESS,CARD,AI Voice
PAY000008961,A001104,2026-01-02 16:00:00,4874.44,SUCCESS,UPI,Human
PAY000008962,A004178,2025-09-20 14:00:00,4536.73,SUCCESS,CARD,Human
PAY000008963,A004061,2025-11-04 07:00:00,7688.02,FAILED,BANK,Self_Pay
PAY000008964,A001815,2026-01-22 07:00:00,9259.08,SUCCESS,BANK,Self_Pay
PAY000008965,A003097,2026-05-22 10:00:00,13494.99,FAILED,BANK,Self_Pay
PAY000008966,A000562,2026-05-21 08:00:00,14023.61,SUCCESS,CARD,AI Voice
PAY000008967,A002529,2026-05-11 09:00:00,9290.94,SUCCESS,BANK,AI Voice
PAY000008968,A003540,2026-02-12 19:00:00,13010.21,FAILED,UPI,AI Voice
PAY000008969,A002834,2026-06-07 09:00:00,12413.44,SUCCESS,UPI,Human
PAY000008970,A003253,2025-09-03 15:00:00,15352.69,FAILED,CASH,WhatsApp
PAY000008971,A002923,2026-01-26 18:00:00,4542.28,SUCCESS,CARD,Human
PAY000008972,A001110,2026-07-17 13:00:00,2641.86,SUCCESS,UPI,AI Voice
PAY000008973,A001830,2026-04-25 07:00:00,10114.74,SUCCESS,CARD,WhatsApp
PAY000008974,A002336,2026-07-24 15:00:00,3117.63,SUCCESS,BANK,Human
PAY000008975,A002332,2025-11-13 17:00:00,4062.74,SUCCESS,BANK,Self_Pay
PAY000008976,A003527,2026-01-25 18:00:00,9079.47,SUCCESS,BANK,Human
PAY000008977,A003480,2025-09-15 10:00:00,2052.59,SUCCESS,BANK,Field
PAY000008978,A002559,2026-03-10 16:00:00,7033.06,SUCCESS,CASH,AI Voice
PAY000008979,A003170,2026-08-22 15:00:00,8932.97,FAILED,CASH,Field
PAY000008980,A002923,2026-07-26 12:00:00,3150.53,SUCCESS,BANK,Human
PAY000008981,A001310,2026-01-15 16:00:00,12018.79,SUCCESS,CARD,WhatsApp
PAY000008982,A004030,2026-08-17 14:00:00,4134.75,FAILED,BANK,WhatsApp
PAY000008983,A001993,2025-09-22 13:00:00,6930.88,SUCCESS,UPI,Self_Pay
PAY000008984,A002911,2026-02-16 15:00:00,5818.35,SUCCESS,UPI,AI Voice
PAY000008985,A000724,2026-07-09 13:00:00,11172.96,SUCCESS,CASH,WhatsApp
PAY000008986,A004150,2026-01-13 08:00:00,11999.9,FAILED,UPI,Field
PAY000008987,A003080,2026-02-24 18:00:00,14217.79,FAILED,CASH,AI Voice
PAY000008988,A001657,2025-12-08 20:00:00,12289.33,SUCCESS,CASH,Field
PAY000008989,A003690,2026-01-18 17:00:00,4805.0,SUCCESS,CARD,Human
PAY000008990,A001303,2026-01-20 20:00:00,7248.96,SUCCESS,CASH,Self_Pay
PAY000008991,A002483,2025-10-04 11:00:00,7973.92,SUCCESS,CASH,Self_Pay
PAY000008992,A001617,2025-12-10 13:00:00,8501.73,SUCCESS,BANK,Self_Pay
PAY000008993,A001605,2026-02-11 07:00:00,5461.51,SUCCESS,BANK,Field
PAY000008994,A003275,2025-09-05 12:00:00,10654.02,SUCCESS,CASH,Field
PAY000008995,A000262,2026-04-22 07:00:00,8484.14,SUCCESS,CASH,Human
PAY000008996,A003934,2025-12-22 18:00:00,4733.01,SUCCESS,UPI,AI Voice
PAY000008997,A000896,2025-12-02 17:00:00,5458.47,SUCCESS,CARD,AI Voice
PAY000008998,A001014,2026-06-23 19:00:00,10692.93,FAILED,CASH,Field
PAY000008999,A002494,2025-09-15 09:00:00,5529.8,FAILED,CARD,Self_Pay
PAY000009000,A000284,2026-02-09 14:00:00,13066.59,SUCCESS,CASH,Self_Pay
PAY000009001,A002445,2026-06-05 09:00:00,11983.85,SUCCESS,CASH,AI Voice
PAY000009002,A000473,2026-01-15 16:00:00,6903.59,SUCCESS,UPI,Field
PAY000009003,A002299,2026-07-04 15:00:00,15916.66,SUCCESS,BANK,Field
PAY000009004,A003431,2026-07-13 15:00:00,12244.49,SUCCESS,CASH,AI Voice
PAY000009005,A002906,2026-06-12 09:00:00,10707.5,SUCCESS,CASH,AI Voice
PAY000009006,A000587,2025-11-24 18:00:00,7049.0,SUCCESS,CARD,AI Voice
PAY000009007,A000721,2025-10-10 18:00:00,4762.38,SUCCESS,UPI,Self_Pay
PAY000009008,A000030,2025-11-01 19:00:00,5787.63,SUCCESS,BANK,Self_Pay
PAY000009009,A002528,2026-02-16 18:00:00,11471.59,FAILED,CARD,Human
PAY000009010,A004161,2026-08-26 09:00:00,3226.48,SUCCESS,CASH,Field
PAY000009011,A000322,2026-03-14 19:00:00,8961.46,SUCCESS,BANK,AI Voice
PAY000009012,A002028,2026-07-25 14:00:00,15353.34,FAILED,UPI,WhatsApp
PAY000009013,A001085,2026-03-11 16:00:00,10879.18,SUCCESS,BANK,Human
PAY000009014,A002347,2026-01-17 19:00:00,8038.83,SUCCESS,CARD,WhatsApp
PAY000009015,A000553,2026-06-11 18:00:00,5380.06,SUCCESS,BANK,Self_Pay
PAY000009016,A002481,2026-06-26 13:00:00,9596.43,FAILED,BANK,Human
PAY000009017,A001447,2026-03-18 16:00:00,11561.91,SUCCESS,CASH,WhatsApp
PAY000009018,A001198,2026-06-08 15:00:00,8104.13,FAILED,CARD,Field
PAY000009019,A003391,2025-12-07 12:00:00,8516.58,SUCCESS,BANK,WhatsApp
PAY000009020,A001255,2026-03-24 16:00:00,10559.57,SUCCESS,BANK,Self_Pay
PAY000009021,A002503,2025-10-06 15:00:00,2670.84,FAILED,CASH,Human
PAY000009022,A002014,2025-10-15 11:00:00,1979.64,SUCCESS,CASH,Field
PAY000009023,A004177,2026-08-02 09:00:00,8467.09,SUCCESS,CARD,Human
PAY000009024,A003151,2026-05-06 13:00:00,1110.73,SUCCESS,BANK,Self_Pay
PAY000009025,A003812,2025-10-08 20:00:00,10120.29,SUCCESS,UPI,WhatsApp
PAY000009026,A003328,2026-02-18 08:00:00,8009.59,SUCCESS,UPI,AI Voice
PAY000009027,A001822,2026-06-11 11:00:00,13264.35,SUCCESS,CASH,Human
PAY000009028,A001907,2025-09-16 08:00:00,2459.22,SUCCESS,BANK,Human
PAY000009029,A000852,2025-10-13 20:00:00,5053.55,FAILED,UPI,Field
PAY000009030,A000684,2026-05-12 08:00:00,12701.77,SUCCESS,BANK,Field
PAY000009031,A001399,2026-06-01 19:00:00,1665.79,SUCCESS,BANK,WhatsApp
PAY000009032,A002930,2026-06-18 11:00:00,14027.1,FAILED,BANK,Field
PAY000009033,A003439,2026-01-17 17:00:00,13822.72,SUCCESS,UPI,Human
PAY000009034,A002190,2026-01-24 12:00:00,15493.01,SUCCESS,CARD,Human
PAY000009035,A003003,2026-05-16 14:00:00,10848.0,FAILED,UPI,WhatsApp
PAY000009036,A000496,2026-04-20 13:00:00,9670.62,SUCCESS,BANK,WhatsApp
PAY000009037,A002861,2025-11-09 09:00:00,14747.79,SUCCESS,UPI,Self_Pay
PAY000009038,A002262,2026-02-27 10:00:00,1526.3,FAILED,CARD,Field
PAY000009039,A003776,2026-04-26 11:00:00,14085.19,SUCCESS,CARD,Self_Pay
PAY000009040,A001140,2026-05-13 13:00:00,5906.46,SUCCESS,CASH,Field
PAY000009041,A000795,2026-08-12 12:00:00,3919.29,SUCCESS,BANK,AI Voice
PAY000009042,A000269,2026-06-04 21:00:00,5177.18,SUCCESS,BANK,AI Voice
PAY000009043,A001710,2026-02-12 12:00:00,8047.99,SUCCESS,CARD,WhatsApp
PAY000009044,A003211,2025-12-24 19:00:00,15668.05,SUCCESS,CARD,Self_Pay
PAY000009045,A000130,2025-10-08 19:00:00,6647.94,SUCCESS,CASH,WhatsApp
PAY000009046,A001888,2026-04-20 13:00:00,3005.67,SUCCESS,UPI,Self_Pay
PAY000009047,A002507,2026-04-09 07:00:00,9435.31,FAILED,CARD,Human
PAY000009048,A001878,2025-09-21 08:00:00,7743.24,SUCCESS,UPI,AI Voice
PAY000009049,A001497,2026-02-15 17:00:00,1361.55,FAILED,UPI,WhatsApp
PAY000009050,A003600,2025-12-21 07:00:00,13164.0,SUCCESS,CASH,Field
PAY000009051,A002673,2026-06-03 13:00:00,7406.0,FAILED,UPI,Field
PAY000009052,A002049,2026-07-17 15:00:00,5018.8,SUCCESS,BANK,WhatsApp
PAY000009053,A002446,2026-06-11 19:00:00,2387.64,FAILED,BANK,AI Voice
PAY000009054,A002371,2025-12-17 14:00:00,9906.89,SUCCESS,UPI,Self_Pay
PAY000009055,A001745,2026-05-19 12:00:00,8647.15,SUCCESS,CARD,Self_Pay
PAY000009056,A001161,2026-02-18 07:00:00,15963.09,FAILED,UPI,Human
PAY000009057,A002344,2026-08-24 16:00:00,9523.0,SUCCESS,BANK,AI Voice
PAY000009058,A001529,2026-02-11 20:00:00,5661.41,FAILED,CARD,Self_Pay
PAY000009059,A002096,2026-06-22 18:00:00,8010.0,SUCCESS,CASH,WhatsApp
PAY000009060,A002914,2026-03-02 20:00:00,2434.98,SUCCESS,CASH,AI Voice
PAY000009061,A002166,2026-05-16 21:00:00,14182.61,FAILED,UPI,WhatsApp
PAY000009062,A001145,2026-05-27 07:00:00,10734.65,SUCCESS,UPI,Field
PAY000009063,A002277,2026-01-01 11:00:00,14576.56,FAILED,CARD,Field
PAY000009064,A001315,2025-11-20 07:00:00,11376.9,SUCCESS,UPI,Self_Pay
PAY000009065,A002611,2025-10-09 18:00:00,9747.16,FAILED,CASH,AI Voice
PAY000009066,A000938,2025-09-21 16:00:00,13114.62,SUCCESS,CARD,Self_Pay
PAY000009067,A000481,2026-03-21 15:00:00,14643.85,SUCCESS,CASH,Self_Pay
PAY000009068,A000269,2026-06-23 17:00:00,6170.58,SUCCESS,CASH,AI Voice
PAY000009069,A003030,2025-10-13 12:00:00,6382.78,SUCCESS,BANK,WhatsApp
PAY000009070,A000668,2025-10-23 07:00:00,6670.25,SUCCESS,UPI,Field
PAY000009071,A000254,2026-01-23 14:00:00,7338.63,SUCCESS,CASH,Human
PAY000009072,A004188,2025-09-18 14:00:00,3152.52,SUCCESS,CASH,AI Voice
PAY000009073,A001868,2026-05-13 14:00:00,13522.09,SUCCESS,BANK,Field
PAY000009074,A002900,2026-01-08 17:00:00,2657.04,FAILED,UPI,Self_Pay
PAY000009075,A004117,2026-04-25 21:00:00,10141.72,FAILED,UPI,Self_Pay
PAY000009076,A003021,2026-05-25 08:00:00,1925.85,SUCCESS,CASH,AI Voice
PAY000009077,A003738,2026-08-14 13:00:00,3543.56,SUCCESS,BANK,AI Voice
PAY000009078,A004170,2026-05-23 19:00:00,13837.71,SUCCESS,CARD,Field
PAY000009079,A001041,2025-11-22 08:00:00,1432.08,SUCCESS,BANK,Human
PAY000009080,A002557,2025-10-26 08:00:00,2934.76,SUCCESS,CARD,Self_Pay
PAY000009081,A001716,2026-05-23 14:00:00,6155.89,SUCCESS,CARD,WhatsApp
PAY000009082,A000496,2026-05-16 15:00:00,10851.6,SUCCESS,BANK,AI Voice
PAY000009083,A000161,2026-02-11 15:00:00,5876.72,SUCCESS,CASH,Field
PAY000009084,A003599,2026-07-13 07:00:00,1906.23,SUCCESS,UPI,AI Voice
PAY000009085,A000998,2026-05-09 09:00:00,2036.93,SUCCESS,CARD,AI Voice
PAY000009086,A001900,2025-11-01 20:00:00,10237.64,SUCCESS,BANK,AI Voice
PAY000009087,A000254,2025-09-26 10:00:00,7167.21,FAILED,UPI,AI Voice
PAY000009088,A002626,2026-06-19 10:00:00,9938.9,FAILED,BANK,AI Voice
PAY000009089,A002086,2025-12-13 17:00:00,2513.24,FAILED,BANK,Human
PAY000009090,A003393,2025-11-15 16:00:00,9773.15,SUCCESS,CARD,Field
PAY000009091,A003922,2026-03-16 19:00:00,3897.44,SUCCESS,BANK,Self_Pay
PAY000009092,A000469,2025-12-02 09:00:00,8555.36,SUCCESS,UPI,Human
PAY000009093,A002147,2026-06-22 11:00:00,13554.69,SUCCESS,CASH,Human
PAY000009094,A003961,2025-09-22 14:00:00,11582.82,SUCCESS,CASH,Human
PAY000009095,A001023,2025-12-13 20:00:00,14105.7,SUCCESS,BANK,WhatsApp
PAY000009096,A001833,2025-09-10 20:00:00,14438.91,SUCCESS,BANK,AI Voice
PAY000009097,A001411,2026-01-25 17:00:00,4067.56,SUCCESS,BANK,WhatsApp
PAY000009098,A003489,2026-05-07 12:00:00,7747.54,SUCCESS,CARD,Field
PAY000009099,A002653,2026-05-07 19:00:00,12171.49,SUCCESS,CARD,Human
PAY000009100,A001926,2025-10-14 08:00:00,4208.61,SUCCESS,CASH,Self_Pay
PAY000009101,A003823,2025-11-18 15:00:00,7665.79,FAILED,UPI,Self_Pay
PAY000009102,A001043,2025-12-26 09:00:00,5607.81,SUCCESS,UPI,AI Voice
PAY000009103,A000315,2025-11-22 19:00:00,6527.04,SUCCESS,UPI,WhatsApp
PAY000009104,A002316,2025-09-19 14:00:00,4526.18,FAILED,UPI,Human
PAY000009105,A003484,2025-10-23 08:00:00,7638.9,FAILED,CARD,Field
PAY000009106,A003758,2026-02-21 10:00:00,5388.5,SUCCESS,CARD,Self_Pay
PAY000009107,A000602,2026-05-15 09:00:00,7637.01,SUCCESS,BANK,Human
PAY000009108,A002647,2026-03-09 08:00:00,10000.3,FAILED,BANK,Field
PAY000009109,A001522,2026-05-23 16:00:00,12135.0,SUCCESS,CARD,Human
PAY000009110,A001148,2026-06-22 11:00:00,7078.75,SUCCESS,UPI,Human
PAY000009111,A000134,2025-09-16 10:00:00,9576.08,SUCCESS,CASH,Human
PAY000009112,A003481,2026-06-27 12:00:00,15370.66,SUCCESS,CARD,AI Voice
PAY000009113,A003120,2026-06-08 20:00:00,4992.0,FAILED,CASH,Self_Pay
PAY000009114,A001971,2026-04-04 14:00:00,9187.88,FAILED,BANK,Human
PAY000009115,A001838,2025-09-22 15:00:00,6534.17,SUCCESS,CASH,Field
PAY000009116,A002371,2026-07-08 11:00:00,7401.77,FAILED,UPI,WhatsApp
PAY000009117,A002757,2026-03-08 11:00:00,13257.21,SUCCESS,UPI,Self_Pay
PAY000009118,A000015,2026-02-27 11:00:00,14296.13,SUCCESS,CARD,Self_Pay
PAY000009119,A003119,2025-10-13 11:00:00,1809.47,SUCCESS,BANK,Self_Pay
PAY000009120,A001929,2026-04-25 11:00:00,4325.43,SUCCESS,CARD,Self_Pay
PAY000009121,A002092,2025-12-11 18:00:00,10625.95,SUCCESS,UPI,Human
PAY000009122,A004011,2026-02-19 13:00:00,10196.27,SUCCESS,UPI,Field
PAY000009123,A003732,2026-05-11 10:00:00,5323.82,FAILED,UPI,Self_Pay
PAY000009124,A001759,2025-11-19 14:00:00,5736.4,SUCCESS,CASH,WhatsApp
PAY000009125,A000680,2026-05-02 19:00:00,13559.3,SUCCESS,CARD,WhatsApp
PAY000009126,A003537,2025-09-19 17:00:00,11386.39,SUCCESS,BANK,Self_Pay
PAY000009127,A004104,2025-10-17 11:00:00,7374.0,FAILED,UPI,Self_Pay
PAY000009128,A002591,2025-11-06 19:00:00,7555.99,SUCCESS,BANK,WhatsApp
PAY000009129,A002146,2026-07-19 14:00:00,10990.62,FAILED,UPI,WhatsApp
PAY000009130,A001023,2026-05-03 16:00:00,4309.84,SUCCESS,CARD,Human
PAY000009131,A001057,2026-06-06 19:00:00,4214.19,SUCCESS,BANK,Human
PAY000009132,A000531,2026-01-05 18:00:00,9223.15,SUCCESS,BANK,WhatsApp
PAY000009133,A002358,2026-05-17 11:00:00,10239.05,FAILED,CASH,Human
PAY000009134,A003136,2026-02-15 19:00:00,8927.93,SUCCESS,UPI,WhatsApp
PAY000009135,A001161,2025-11-23 20:00:00,4852.25,SUCCESS,CASH,WhatsApp
PAY000009136,A002341,2025-09-17 16:00:00,8777.09,FAILED,CARD,AI Voice
PAY000009137,A001028,2026-01-27 10:00:00,10555.0,SUCCESS,UPI,Human
PAY000009138,A003122,2025-10-07 16:00:00,6338.0,SUCCESS,BANK,Field
PAY000009139,A001720,2026-03-17 08:00:00,6342.37,FAILED,CARD,Human
PAY000009140,A003202,2026-01-13 12:00:00,12180.53,SUCCESS,CARD,Human
PAY000009141,A000384,2025-09-07 13:00:00,2808.67,SUCCESS,CASH,WhatsApp
PAY000009142,A001644,2025-11-06 20:00:00,10506.74,SUCCESS,CARD,Field
PAY000009143,A003629,2026-03-03 12:00:00,1038.46,SUCCESS,UPI,Self_Pay
PAY000009144,A001947,2026-03-01 16:00:00,15680.64,SUCCESS,CASH,Human
PAY000009145,A001079,2026-07-01 20:00:00,1253.55,SUCCESS,BANK,AI Voice
PAY000009146,A001657,2026-06-27 20:00:00,6811.07,FAILED,CASH,Self_Pay
PAY000009147,A001826,2025-12-18 12:00:00,13017.38,SUCCESS,UPI,Human
PAY000009148,A003647,2026-05-04 13:00:00,5800.4,SUCCESS,CASH,Field
PAY000009149,A001189,2026-04-14 16:00:00,11595.57,FAILED,CASH,Human
PAY000009150,A002114,2026-02-19 15:00:00,14323.99,SUCCESS,CASH,Human
PAY000009151,A003169,2026-05-05 13:00:00,7127.68,FAILED,UPI,Self_Pay
PAY000009152,A000770,2026-01-09 18:00:00,10939.0,FAILED,BANK,WhatsApp
PAY000009153,A000258,2026-01-22 21:00:00,10695.92,FAILED,CARD,AI Voice
PAY000009154,A003274,2026-08-25 20:00:00,1775.54,FAILED,CASH,Self_Pay
PAY000009155,A001549,2026-06-21 15:00:00,7227.17,SUCCESS,BANK,Human
PAY000009156,A001553,2026-06-22 16:00:00,2696.05,FAILED,CARD,Self_Pay
PAY000009157,A000840,2025-11-18 20:00:00,1723.0,SUCCESS,CASH,Field
PAY000009158,A001331,2025-12-23 16:00:00,10647.46,SUCCESS,BANK,AI Voice
PAY000009159,A000447,2026-03-26 07:00:00,2307.11,SUCCESS,UPI,Self_Pay
PAY000009160,A003842,2026-06-26 15:00:00,11362.98,FAILED,CASH,Human
PAY000009161,A000987,2026-07-13 10:00:00,3158.98,SUCCESS,UPI,AI Voice
PAY000009162,A001008,2026-06-22 14:00:00,13804.47,FAILED,CASH,Human
PAY000009163,A003176,2026-05-23 07:00:00,3149.07,SUCCESS,CARD,Field
PAY000009164,A003546,2026-07-27 20:00:00,8368.13,FAILED,BANK,Self_Pay
PAY000009165,A000796,2026-04-12 14:00:00,3612.45,FAILED,UPI,Self_Pay
PAY000009166,A004098,2025-12-09 11:00:00,8586.45,SUCCESS,CARD,WhatsApp
PAY000009167,A000006,2025-11-15 18:00:00,12605.6,FAILED,CARD,WhatsApp
PAY000009168,A003953,2025-10-13 21:00:00,10385.73,SUCCESS,UPI,Field
PAY000009169,A000662,2025-11-15 18:00:00,15993.05,SUCCESS,BANK,Field
PAY000009170,A004040,2025-09-22 20:00:00,6813.31,SUCCESS,CARD,Self_Pay
PAY000009171,A001440,2025-10-16 07:00:00,14134.0,FAILED,BANK,Field
PAY000009172,A002520,2026-02-27 17:00:00,13093.78,SUCCESS,CASH,AI Voice
PAY000009173,A000320,2026-07-14 16:00:00,12785.48,SUCCESS,BANK,WhatsApp
PAY000009174,A003187,2025-11-16 17:00:00,8566.47,SUCCESS,CASH,Self_Pay
PAY000009175,A001502,2026-02-19 07:00:00,14341.26,FAILED,BANK,Human
PAY000009176,A000236,2025-09-27 08:00:00,2003.39,SUCCESS,CASH,WhatsApp
PAY000009177,A003117,2025-11-08 17:00:00,8088.0,SUCCESS,UPI,Human
PAY000009178,A003559,2025-09-01 19:00:00,11518.06,FAILED,CASH,Human
PAY000009179,A004067,2026-03-14 19:00:00,9288.68,FAILED,CARD,WhatsApp
PAY000009180,A001249,2026-03-04 14:00:00,3979.71,SUCCESS,UPI,Self_Pay
PAY000009181,A002759,2026-05-07 10:00:00,4383.0,SUCCESS,CARD,Self_Pay
PAY000009182,A003867,2026-06-04 12:00:00,1973.24,FAILED,CASH,Self_Pay
PAY000009183,A000275,2025-10-05 08:00:00,9556.72,SUCCESS,CARD,Human
PAY000009184,A003968,2026-05-08 17:00:00,2583.56,SUCCESS,CASH,Self_Pay
PAY000009185,A003673,2025-09-04 10:00:00,5162.81,FAILED,CARD,AI Voice
PAY000009186,A003407,2026-02-09 10:00:00,1263.9,SUCCESS,CARD,Human
PAY000009187,A000814,2026-03-16 21:00:00,4317.86,SUCCESS,UPI,Field
PAY000009188,A001354,2025-09-06 10:00:00,10865.43,SUCCESS,UPI,Self_Pay
PAY000009189,A003677,2025-12-26 09:00:00,8028.77,SUCCESS,CASH,Self_Pay
PAY000009190,A003078,2025-11-19 11:00:00,7123.46,SUCCESS,CARD,AI Voice
PAY000009191,A000912,2026-02-03 07:00:00,13224.0,SUCCESS,CARD,Human
PAY000009192,A000364,2025-09-22 07:00:00,1341.35,SUCCESS,CARD,WhatsApp
PAY000009193,A003088,2025-12-19 13:00:00,13733.94,SUCCESS,CARD,WhatsApp
