event_id,account_id,event_timestamp,event_type
WA00006861,A001876,2025-09-03 17:00:00,DELIVERED
WA00006862,A000085,2026-06-06 13:00:00,DELIVERED
WA00006863,A001754,2026-04-05 16:00:00,SENT
WA00006864,A001351,2025-12-18 21:00:00,DELIVERED
WA00006865,A004037,2025-11-24 15:00:00,DELIVERED
WA00006866,A004180,2026-05-14 16:00:00,REPLIED
WA00006867,A000129,2025-12-25 08:00:00,DELIVERED
WA00006868,A001330,2026-03-10 20:00:00,REPLIED
WA00006869,A002063,2025-09-11 21:00:00,READ
WA00006870,A000890,2026-08-16 20:00:00,DELIVERED
WA00006871,A001955,2025-10-06 11:00:00,FAILED
WA00006872,A002679,2026-07-06 09:00:00,DELIVERED
WA00006873,A003907,2026-05-15 12:00:00,SENT
WA00006874,A000243,2026-06-21 20:00:00,SENT
WA00006875,A002540,2026-06-08 15:00:00,READ
WA00006876,A000158,2026-01-25 16:00:00,DELIVERED
WA00006877,A000495,2025-11-25 20:00:00,SENT
WA00006878,A002097,2025-11-20 17:00:00,REPLIED
WA00006879,A001981,2026-08-27 14:00:00,READ
WA00006880,A001222,2026-02-21 19:00:00,READ
WA00006881,A001595,2026-05-22 13:00:00,READ
WA00006882,A002551,2025-10-27 15:00:00,SENT
WA00006883,A001718,2026-04-17 18:00:00,DELIVERED
WA00006884,A001250,2026-04-19 11:00:00,DELIVERED
WA00006885,A000551,2025-11-25 22:00:00,SENT
WA00006886,A000993,2025-10-12 17:00:00,REPLIED
WA00006887,A004002,2026-07-14 15:00:00,FAILED
WA00006888,A003252,2026-04-18 12:00:00,READ
WA00006889,A002309,2026-03-11 11:00:00,FAILED
WA00006890,A003462,2026-01-27 17:00:00,SENT
WA00006891,A001507,2026-01-24 22:00:00,DELIVERED
WA00006892,A002943,2026-04-12 10:00:00,SENT
WA00006893,A001938,2026-02-12 20:00:00,REPLIED
WA00006894,A000527,2025-09-09 09:00:00,READ
WA00006895,A001627,2026-01-17 11:00:00,FAILED
WA00006896,A003616,2026-07-18 09:00:00,DELIVERED
WA00006897,A003300,2026-02-12 13:00:00,DELIVERED
WA00006898,A004006,2026-08-25 15:00:00,READ
WA00006899,A001083,2026-04-26 10:00:00,READ
WA00006900,A000056,2026-08-26 22:00:00,REPLIED
WA00006901,A003376,2026-05-07 16:00:00,FAILED
WA00006902,A001572,2025-09-18 22:00:00,DELIVERED
WA00006903,A002228,2025-10-22 13:00:00,DELIVERED
WA00006904,A002231,2026-07-06 17:00:00,READ
WA00006905,A003722,2026-01-07 13:00:00,READ
WA00006906,A001234,2025-12-05 07:00:00,DELIVERED
WA00006907,A002752,2026-04-25 17:00:00,DELIVERED
WA00006908,A002184,2025-10-03 13:00:00,READ
WA00006909,A003115,2026-03-14 15:00:00,READ
WA00006910,A003580,2025-09-02 11:00:00,DELIVERED
WA00006911,A004140,2025-11-23 11:00:00,READ
WA00006912,A002163,2026-05-03 09:00:00,REPLIED
WA00006913,A003253,2025-12-27 17:00:00,FAILED
WA00006914,A000838,2026-02-15 18:00:00,FAILED
WA00006915,A001608,2026-03-15 12:00:00,READ
WA00006916,A000114,2025-12-25 13:00:00,SENT
WA00006917,A001436,2025-12-02 15:00:00,FAILED
WA00006918,A001214,2026-08-22 17:00:00,READ
WA00006919,A003005,2026-05-07 10:00:00,DELIVERED
WA00006920,A003050,2025-10-20 07:00:00,DELIVERED
WA00006921,A001250,2025-09-26 16:00:00,DELIVERED
WA00006922,A003841,2025-09-05 17:00:00,FAILED
WA00006923,A001329,2026-07-08 17:00:00,DELIVERED
WA00006924,A000170,2026-06-22 21:00:00,DELIVERED
WA00006925,A001762,2025-12-16 08:00:00,DELIVERED
WA00006926,A001314,2026-04-20 12:00:00,FAILED
WA00006927,A002974,2025-11-11 08:00:00,READ
WA00006928,A003912,2026-07-26 20:00:00,FAILED
WA00006929,A000126,2026-02-22 09:00:00,DELIVERED
WA00006930,A000042,2026-04-20 07:00:00,READ
WA00006931,A003148,2025-11-20 17:00:00,FAILED
WA00006932,A003550,2025-11-21 18:00:00,DELIVERED
WA00006933,A003225,2025-10-20 15:00:00,READ
WA00006934,A003381,2026-08-22 11:00:00,SENT
WA00006935,A004178,2026-05-07 18:00:00,DELIVERED
WA00006936,A003807,2025-09-01 19:00:00,REPLIED
WA00006937,A002520,2026-02-16 20:00:00,DELIVERED
WA00006938,A002373,2026-08-23 21:00:00,READ
WA00006939,A001785,2026-06-09 20:00:00,SENT
WA00006940,A000590,2026-07-22 20:00:00,READ
WA00006941,A002556,2025-12-27 08:00:00,DELIVERED
WA00006942,A001357,2025-11-04 11:00:00,READ
WA00006943,A003963,2026-07-11 12:00:00,REPLIED
WA00006944,A003494,2026-01-16 17:00:00,SENT
WA00006945,A002237,2025-12-18 08:00:00,SENT
WA00006946,A000637,2025-11-01 10:00:00,REPLIED
WA00006947,A001829,2026-02-27 12:00:00,READ
WA00006948,A001032,2026-04-10 10:00:00,READ
WA00006949,A002017,2026-07-08 15:00:00,DELIVERED
WA00006950,A003772,2026-02-27 21:00:00,DELIVERED
WA00006951,A001727,2026-02-03 12:00:00,DELIVERED
WA00006952,A002855,2026-02-16 22:00:00,READ
WA00006953,A000422,2026-05-26 08:00:00,READ
WA00006954,A002932,2026-05-19 17:00:00,DELIVERED
WA00006955,A004140,2025-11-13 13:00:00,DELIVERED
WA00006956,A002405,2025-11-15 22:00:00,FAILED
WA00006957,A002723,2026-03-22 12:00:00,SENT
WA00006958,A003278,2026-05-21 19:00:00,SENT
WA00006959,A003581,2026-08-16 20:00:00,REPLIED
WA00006960,A001410,2026-05-04 17:00:00,DELIVERED
WA00006961,A003697,2026-03-15 07:00:00,SENT
WA00006962,A002162,2025-11-01 07:00:00,READ
WA00006963,A003924,2026-08-06 14:00:00,REPLIED
WA00006964,A001502,2025-11-10 07:00:00,SENT
WA00006965,A002549,2026-08-18 15:00:00,READ
WA00006966,A001367,2026-01-26 13:00:00,READ
WA00006967,A000187,2026-07-09 18:00:00,READ
WA00006968,A000193,2026-04-20 21:00:00,REPLIED
WA00006969,A000626,2026-04-18 10:00:00,DELIVERED
WA00006970,A004191,2026-08-08 07:00:00,DELIVERED
WA00006971,A000892,2026-04-20 10:00:00,DELIVERED
WA00006972,A002882,2025-10-14 20:00:00,DELIVERED
WA00006973,A002923,2026-05-17 17:00:00,REPLIED
WA00006974,A000831,2026-08-27 13:00:00,READ
WA00006975,A001703,2026-01-12 19:00:00,REPLIED
WA00006976,A000842,2025-10-19 08:00:00,DELIVERED
WA00006977,A002779,2026-08-11 18:00:00,READ
WA00006978,A003236,2026-07-14 14:00:00,READ
WA00006979,A001609,2026-08-21 19:00:00,DELIVERED
WA00006980,A000614,2026-06-18 17:00:00,READ
WA00006981,A002869,2025-09-05 12:00:00,SENT
WA00006982,A002246,2026-05-21 14:00:00,DELIVERED
WA00006983,A003579,2026-05-13 19:00:00,DELIVERED
WA00006984,A000910,2026-01-02 11:00:00,READ
WA00006985,A003798,2026-04-13 07:00:00,FAILED
WA00006986,A001896,2025-12-03 08:00:00,DELIVERED
WA00006987,A003563,2026-05-16 20:00:00,READ
WA00006988,A001128,2026-05-05 10:00:00,FAILED
WA00006989,A002028,2025-10-11 15:00:00,DELIVERED
WA00006990,A001942,2026-01-25 10:00:00,SENT
WA00006991,A000349,2026-01-07 19:00:00,READ
WA00006992,A002087,2025-11-07 22:00:00,READ
WA00006993,A001677,2026-04-18 08:00:00,DELIVERED
WA00006994,A003899,2026-02-11 22:00:00,SENT
WA00006995,A000882,2025-09-11 12:00:00,REPLIED
WA00006996,A000751,2026-01-23 20:00:00,READ
WA00006997,A001791,2026-08-03 22:00:00,DELIVERED
WA00006998,A003980,2026-07-03 19:00:00,REPLIED
WA00006999,A000435,2025-09-16 17:00:00,SENT
WA00007000,A000971,2025-09-26 21:00:00,DELIVERED
WA00007001,A000135,2026-06-05 08:00:00,DELIVERED
WA00007002,A003136,2026-04-05 11:00:00,DELIVERED
WA00007003,A000026,2025-11-02 09:00:00,FAILED
WA00007004,A002346,2026-08-09 07:00:00,DELIVERED
WA00007005,A003675,2026-06-21 16:00:00,DELIVERED
WA00007006,A003155,2026-08-16 11:00:00,FAILED
WA00007007,A001667,2026-08-25 11:00:00,REPLIED
WA00007008,A001543,2026-04-21 18:00:00,DELIVERED
WA00007009,A002142,2026-05-14 18:00:00,DELIVERED
WA00007010,A003886,2026-06-25 12:00:00,READ
WA00007011,A002324,2026-04-03 20:00:00,REPLIED
WA00007012,A001905,2026-07-14 18:00:00,READ
WA00007013,A003271,2026-06-19 11:00:00,FAILED
WA00007014,A004132,2026-05-06 09:00:00,READ
WA00007015,A003473,2026-01-18 22:00:00,SENT
WA00007016,A003292,2025-11-05 13:00:00,REPLIED
WA00007017,A001141,2025-10-12 16:00:00,SENT
WA00007018,A001946,2026-02-15 18:00:00,READ
WA00007019,A003466,2026-06-24 12:00:00,FAILED
WA00007020,A000246,2026-06-14 16:00:00,READ
WA00007021,A002206,2026-06-23 12:00:00,FAILED
WA00007022,A002593,2026-02-01 21:00:00,DELIVERED
WA00007023,A002928,2025-12-25 16:00:00,READ
WA00007024,A000187,2025-09-20 16:00:00,SENT
WA00007025,A001702,2026-03-17 08:00:00,REPLIED
WA00007026,A003401,2026-04-24 21:00:00,READ
WA00007027,A002181,2026-08-15 12:00:00,REPLIED
WA00007028,A002876,2026-05-12 19:00:00,READ
WA00007029,A003109,2025-10-03 11:00:00,DELIVERED
WA00007030,A002608,2026-06-15 22:00:00,DELIVERED
WA00007031,A002793,2026-07-19 21:00:00,REPLIED
WA00007032,A003073,2026-07-16 09:00:00,READ
WA00007033,A003711,2025-12-18 07:00:00,DELIVERED
WA00007034,A003207,2025-12-13 20:00:00,DELIVERED
WA00007035,A001807,2025-12-25 21:00:00,READ
WA00007036,A003941,2025-09-07 11:00:00,READ
WA00007037,A000802,2025-09-15 19:00:00,DELIVERED
WA00007038,A000328,2026-04-27 18:00:00,DELIVERED
WA00007039,A001766,2025-11-16 14:00:00,REPLIED
WA00007040,A002411,2026-02-10 16:00:00,DELIVERED
WA00007041,A001392,2026-08-18 21:00:00,READ
WA00007042,A002861,2026-06-23 15:00:00,READ
WA00007043,A000585,2026-05-11 11:00:00,REPLIED
WA00007044,A000095,2025-11-05 21:00:00,DELIVERED
WA00007045,A000796,2025-12-18 19:00:00,DELIVERED
WA00007046,A002912,2026-05-04 21:00:00,DELIVERED
WA00007047,A000220,2026-07-15 09:00:00,SENT
WA00007048,A002573,2026-05-05 08:00:00,SENT
WA00007049,A001817,2025-11-12 16:00:00,READ
WA00007050,A002502,2026-04-22 14:00:00,SENT
WA00007051,A000331,2026-03-05 17:00:00,DELIVERED
WA00007052,A001282,2026-06-14 22:00:00,FAILED
WA00007053,A001306,2026-04-08 10:00:00,SENT
WA00007054,A001545,2025-10-16 19:00:00,READ
WA00007055,A002677,2025-09-22 11:00:00,DELIVERED
WA00007056,A001983,2025-11-06 20:00:00,REPLIED
WA00007057,A002805,2025-09-03 12:00:00,DELIVERED
WA00007058,A003661,2026-04-18 15:00:00,FAILED
WA00007059,A000171,2026-01-19 20:00:00,DELIVERED
WA00007060,A003861,2026-08-06 07:00:00,DELIVERED
WA00007061,A002160,2026-07-07 21:00:00,DELIVERED
WA00007062,A001151,2026-06-12 08:00:00,DELIVERED
WA00007063,A002843,2026-03-06 10:00:00,DELIVERED
WA00007064,A001412,2025-12-13 11:00:00,READ
WA00007065,A003133,2026-07-25 22:00:00,FAILED
WA00007066,A003753,2026-02-21 21:00:00,SENT
WA00007067,A003202,2025-10-11 17:00:00,SENT
WA00007068,A003303,2026-06-12 12:00:00,SENT
WA00007069,A001682,2025-09-25 22:00:00,READ
WA00007070,A000080,2026-02-27 21:00:00,REPLIED
WA00007071,A004089,2026-05-27 07:00:00,FAILED
WA00007072,A000667,2026-05-08 08:00:00,FAILED
WA00007073,A003292,2026-05-25 11:00:00,FAILED
WA00007074,A001331,2026-06-08 15:00:00,DELIVERED
WA00007075,A000968,2026-05-18 16:00:00,READ
WA00007076,A003238,2025-09-04 14:00:00,SENT
WA00007077,A001066,2026-04-15 21:00:00,FAILED
WA00007078,A002068,2025-09-04 11:00:00,SENT
WA00007079,A002045,2026-07-20 15:00:00,SENT
WA00007080,A001982,2025-09-19 15:00:00,DELIVERED
WA00007081,A003766,2025-09-23 11:00:00,SENT
WA00007082,A002285,2026-05-10 14:00:00,SENT
WA00007083,A002356,2026-08-04 18:00:00,SENT
WA00007084,A001086,2026-05-13 15:00:00,SENT
WA00007085,A002654,2025-09-21 14:00:00,DELIVERED
WA00007086,A003513,2026-06-23 12:00:00,DELIVERED
WA00007087,A003881,2026-06-20 13:00:00,DELIVERED
WA00007088,A003245,2025-11-10 11:00:00,DELIVERED
WA00007089,A003484,2025-12-11 19:00:00,DELIVERED
WA00007090,A002307,2026-04-26 11:00:00,REPLIED
WA00007091,A001348,2025-09-02 21:00:00,REPLIED
WA00007092,A001939,2026-02-07 07:00:00,READ
WA00007093,A002023,2026-05-04 17:00:00,DELIVERED
WA00007094,A002944,2025-09-06 12:00:00,REPLIED
WA00007095,A000328,2026-04-17 16:00:00,SENT
WA00007096,A002431,2025-09-08 17:00:00,SENT
WA00007097,A001071,2025-10-25 11:00:00,DELIVERED
WA00007098,A004116,2026-07-02 10:00:00,READ
WA00007099,A001536,2026-02-12 10:00:00,SENT
WA00007100,A000864,2026-06-18 22:00:00,READ
WA00007101,A003881,2026-02-18 18:00:00,DELIVERED
WA00007102,A004145,2026-06-05 19:00:00,DELIVERED
WA00007103,A000553,2026-03-08 19:00:00,REPLIED
WA00007104,A000854,2026-07-19 22:00:00,DELIVERED
WA00007105,A000827,2026-06-01 19:00:00,DELIVERED
WA00007106,A003974,2025-10-19 17:00:00,FAILED
WA00007107,A001873,2026-02-08 21:00:00,DELIVERED
WA00007108,A001207,2025-12-13 10:00:00,DELIVERED
WA00007109,A000513,2026-08-03 21:00:00,DELIVERED
WA00007110,A002931,2025-12-10 10:00:00,READ
WA00007111,A004062,2026-05-12 08:00:00,DELIVERED
WA00007112,A002341,2025-09-07 21:00:00,SENT
WA00007113,A001563,2026-04-19 21:00:00,DELIVERED
WA00007114,A000297,2026-03-26 14:00:00,REPLIED
WA00007115,A001001,2025-11-14 22:00:00,READ
WA00007116,A001452,2025-12-11 16:00:00,DELIVERED
WA00007117,A002238,2025-12-15 20:00:00,DELIVERED
WA00007118,A001493,2025-09-01 07:00:00,DELIVERED
WA00007119,A004116,2025-09-26 16:00:00,DELIVERED
WA00007120,A001922,2026-06-08 18:00:00,DELIVERED
WA00007121,A000484,2026-04-19 14:00:00,DELIVERED
WA00007122,A001073,2026-02-20 11:00:00,DELIVERED
WA00007123,A003245,2026-03-18 21:00:00,DELIVERED
WA00007124,A003556,2026-04-05 16:00:00,READ
WA00007125,A000297,2026-07-21 22:00:00,REPLIED
WA00007126,A000516,2026-06-18 09:00:00,DELIVERED
WA00007127,A004014,2026-02-21 13:00:00,READ
WA00007128,A002243,2025-12-17 18:00:00,FAILED
WA00007129,A002365,2025-11-14 22:00:00,REPLIED
WA00007130,A001977,2026-04-16 12:00:00,DELIVERED
WA00007131,A003419,2026-06-16 17:00:00,DELIVERED
WA00007132,A000275,2026-07-05 21:00:00,DELIVERED
WA00007133,A002497,2026-05-03 19:00:00,READ
WA00007134,A004155,2025-09-18 22:00:00,DELIVERED
WA00007135,A001853,2025-10-18 13:00:00,DELIVERED
WA00007136,A002335,2026-02-18 12:00:00,DELIVERED
WA00007137,A002715,2026-07-03 11:00:00,REPLIED
WA00007138,A001475,2025-11-25 12:00:00,DELIVERED
WA00007139,A000410,2025-10-14 11:00:00,FAILED
WA00007140,A003670,2026-06-10 18:00:00,DELIVERED
WA00007141,A003662,2026-08-03 12:00:00,READ
WA00007142,A001066,2026-03-10 08:00:00,DELIVERED
WA00007143,A002914,2026-06-26 18:00:00,DELIVERED
WA00007144,A003387,2026-08-05 09:00:00,READ
WA00007145,A000101,2026-07-04 18:00:00,FAILED
WA00007146,A002572,2026-03-05 13:00:00,SENT
WA00007147,A003527,2026-07-11 09:00:00,SENT
WA00007148,A001593,2026-04-06 16:00:00,DELIVERED
WA00007149,A000146,2025-12-07 09:00:00,DELIVERED
WA00007150,A000932,2026-07-01 14:00:00,DELIVERED
WA00007151,A003704,2025-12-16 09:00:00,REPLIED
WA00007152,A003922,2026-07-05 19:00:00,READ
WA00007153,A003350,2026-05-05 07:00:00,SENT
WA00007154,A003589,2026-07-19 08:00:00,REPLIED
WA00007155,A001602,2026-05-23 22:00:00,READ
WA00007156,A002263,2026-01-01 19:00:00,DELIVERED
WA00007157,A004139,2025-11-09 14:00:00,SENT
WA00007158,A003614,2026-02-24 19:00:00,REPLIED
WA00007159,A003825,2026-06-26 12:00:00,DELIVERED
WA00007160,A000626,2026-06-27 07:00:00,DELIVERED
WA00007161,A002620,2026-07-10 14:00:00,DELIVERED
WA00007162,A000854,2025-12-08 14:00:00,DELIVERED
WA00007163,A000093,2026-08-21 17:00:00,FAILED
WA00007164,A003370,2025-12-04 13:00:00,REPLIED
WA00007165,A000793,2026-06-14 07:00:00,READ
WA00007166,A000689,2026-06-18 17:00:00,DELIVERED
WA00007167,A000622,2026-04-01 16:00:00,DELIVERED
WA00007168,A001060,2026-06-01 21:00:00,DELIVERED
WA00007169,A002755,2025-09-05 15:00:00,FAILED
WA00007170,A001997,2025-11-14 17:00:00,FAILED
WA00007171,A002677,2025-12-15 20:00:00,SENT
WA00007172,A002153,2026-07-19 11:00:00,REPLIED
WA00007173,A002684,2026-04-16 11:00:00,DELIVERED
WA00007174,A003853,2026-08-08 07:00:00,REPLIED
WA00007175,A001474,2026-05-23 08:00:00,SENT
WA00007176,A000881,2025-10-09 07:00:00,FAILED
WA00007177,A000980,2025-11-09 20:00:00,SENT
WA00007178,A003401,2026-08-13 07:00:00,REPLIED
WA00007179,A002624,2026-06-14 17:00:00,DELIVERED
WA00007180,A004003,2025-10-02 09:00:00,REPLIED
WA00007181,A002715,2025-10-23 08:00:00,REPLIED
WA00007182,A000806,2026-04-16 10:00:00,SENT
WA00007183,A002225,2026-07-23 17:00:00,FAILED
WA00007184,A000166,2025-11-12 11:00:00,SENT
WA00007185,A002953,2025-10-17 08:00:00,READ
WA00007186,A001472,2026-08-11 19:00:00,DELIVERED
WA00007187,A002483,2026-01-08 22:00:00,REPLIED
WA00007188,A002450,2025-09-24 11:00:00,READ
WA00007189,A003844,2025-10-13 13:00:00,DELIVERED
WA00007190,A003581,2026-08-07 19:00:00,FAILED
WA00007191,A000733,2026-04-07 07:00:00,DELIVERED
WA00007192,A004117,2025-12-23 09:00:00,REPLIED
WA00007193,A000943,2025-11-13 19:00:00,READ
WA00007194,A002669,2026-06-03 19:00:00,READ
WA00007195,A003953,2025-10-16 07:00:00,DELIVERED
WA00007196,A001204,2025-12-03 13:00:00,REPLIED
WA00007197,A000351,2026-04-11 14:00:00,READ
WA00007198,A003371,2025-12-07 21:00:00,DELIVERED
WA00007199,A003287,2026-05-08 13:00:00,DELIVERED
WA00007200,A003285,2026-01-09 10:00:00,DELIVERED
WA00007201,A002865,2025-09-20 07:00:00,DELIVERED
WA00007202,A003591,2026-08-04 10:00:00,DELIVERED
WA00007203,A003876,2026-05-20 16:00:00,DELIVERED
WA00007204,A000587,2025-12-04 17:00:00,REPLIED
WA00007205,A002164,2025-09-27 08:00:00,READ
WA00007206,A001644,2026-04-07 18:00:00,READ
WA00007207,A003966,2025-09-27 12:00:00,READ
WA00007208,A003243,2025-11-18 08:00:00,DELIVERED
WA00007209,A003892,2025-09-27 17:00:00,SENT
WA00007210,A003413,2026-06-18 12:00:00,READ
WA00007211,A002285,2025-11-09 11:00:00,READ
WA00007212,A003565,2026-07-18 11:00:00,DELIVERED
WA00007213,A003477,2026-01-07 15:00:00,REPLIED
WA00007214,A001815,2025-11-06 17:00:00,DELIVERED
WA00007215,A001165,2026-06-21 16:00:00,SENT
WA00007216,A000286,2026-03-09 21:00:00,SENT
WA00007217,A000992,2026-07-12 12:00:00,DELIVERED
WA00007218,A002581,2026-01-11 19:00:00,DELIVERED
WA00007219,A001390,2026-08-03 15:00:00,SENT
WA00007220,A002959,2025-11-12 21:00:00,DELIVERED
WA00007221,A000592,2026-02-25 19:00:00,SENT
WA00007222,A001430,2026-07-03 08:00:00,DELIVERED
WA00007223,A001259,2026-08-11 20:00:00,DELIVERED
WA00007224,A000026,2026-08-01 15:00:00,DELIVERED
WA00007225,A001297,2025-10-09 15:00:00,DELIVERED
WA00007226,A004165,2026-02-27 22:00:00,DELIVERED
WA00007227,A001624,2026-07-12 17:00:00,READ
WA00007228,A001933,2026-04-24 13:00:00,READ
WA00007229,A001008,2026-02-07 22:00:00,DELIVERED
WA00007230,A003687,2026-08-20 13:00:00,DELIVERED
WA00007231,A000023,2025-10-21 19:00:00,DELIVERED
WA00007232,A000645,2026-05-15 17:00:00,DELIVERED
WA00007233,A002155,2026-07-22 15:00:00,READ
WA00007234,A003700,2026-03-12 19:00:00,READ
WA00007235,A003869,2025-09-16 12:00:00,DELIVERED
WA00007236,A001900,2025-09-05 13:00:00,READ
WA00007237,A000174,2026-05-21 21:00:00,READ
WA00007238,A000806,2025-11-09 12:00:00,SENT
WA00007239,A000942,2026-03-25 15:00:00,READ
WA00007240,A001714,2025-12-25 13:00:00,FAILED
WA00007241,A002659,2025-11-23 15:00:00,SENT
WA00007242,A002088,2026-03-25 16:00:00,DELIVERED
WA00007243,A000871,2025-09-01 19:00:00,READ
WA00007244,A001747,2025-09-24 22:00:00,DELIVERED
WA00007245,A001141,2025-12-01 19:00:00,SENT
WA00007246,A001567,2026-03-20 13:00:00,SENT
WA00007247,A002611,2026-05-24 12:00:00,DELIVERED
WA00007248,A004196,2026-08-20 19:00:00,DELIVERED
WA00007249,A001443,2025-09-10 15:00:00,DELIVERED
WA00007250,A003443,2026-07-07 21:00:00,READ
WA00007251,A003394,2025-11-22 15:00:00,DELIVERED
WA00007252,A001950,2026-07-11 07:00:00,SENT
WA00007253,A003667,2026-08-12 08:00:00,DELIVERED
WA00007254,A001879,2026-02-19 07:00:00,READ
WA00007255,A000843,2025-11-08 10:00:00,SENT
WA00007256,A001947,2026-05-08 16:00:00,READ
WA00007257,A001749,2025-11-05 07:00:00,DELIVERED
WA00007258,A001708,2025-10-09 08:00:00,REPLIED
WA00007259,A001517,2025-10-21 18:00:00,DELIVERED
WA00007260,A000631,2026-02-10 10:00:00,REPLIED
WA00007261,A002067,2026-02-08 22:00:00,DELIVERED
WA00007262,A000284,2025-09-22 12:00:00,REPLIED
WA00007263,A003124,2026-02-23 13:00:00,FAILED
WA00007264,A000989,2026-07-08 07:00:00,READ
WA00007265,A002510,2026-07-18 19:00:00,FAILED
WA00007266,A001945,2026-07-20 19:00:00,FAILED
WA00007267,A002357,2026-02-17 10:00:00,FAILED
WA00007268,A000810,2026-04-09 15:00:00,DELIVERED
WA00007269,A003677,2025-09-15 22:00:00,SENT
WA00007270,A000468,2026-08-20 19:00:00,READ
WA00007271,A003922,2026-02-07 07:00:00,REPLIED
WA00007272,A001928,2026-01-18 16:00:00,FAILED
WA00007273,A000868,2026-01-18 11:00:00,REPLIED
WA00007274,A001986,2026-08-03 10:00:00,DELIVERED
WA00007275,A003845,2026-06-27 16:00:00,DELIVERED
WA00007276,A002709,2026-06-23 22:00:00,REPLIED
WA00007277,A000403,2026-05-08 20:00:00,READ
WA00007278,A004180,2026-04-20 15:00:00,FAILED
WA00007279,A000050,2026-07-06 09:00:00,SENT
WA00007280,A003902,2026-03-07 11:00:00,READ
WA00007281,A000420,2026-08-07 16:00:00,DELIVERED
WA00007282,A002196,2025-12-17 17:00:00,FAILED
WA00007283,A003468,2026-07-15 17:00:00,SENT
WA00007284,A001919,2026-04-09 10:00:00,SENT
WA00007285,A000637,2025-09-02 10:00:00,DELIVERED
WA00007286,A000398,2025-12-17 21:00:00,READ
WA00007287,A001865,2025-10-01 17:00:00,DELIVERED
WA00007288,A002327,2026-04-25 09:00:00,FAILED
WA00007289,A003634,2026-05-20 19:00:00,DELIVERED
WA00007290,A000099,2025-09-04 17:00:00,DELIVERED
WA00007291,A001651,2025-11-08 07:00:00,READ
WA00007292,A002606,2025-12-06 10:00:00,REPLIED
WA00007293,A000489,2026-08-04 10:00:00,READ
WA00007294,A001642,2026-03-18 21:00:00,READ
WA00007295,A001871,2025-12-20 16:00:00,FAILED
WA00007296,A002812,2025-11-24 17:00:00,READ
WA00007297,A002021,2026-02-23 10:00:00,DELIVERED
WA00007298,A000995,2026-04-15 07:00:00,REPLIED
WA00007299,A002352,2026-08-24 11:00:00,DELIVERED
WA00007300,A000205,2026-08-20 07:00:00,SENT
WA00007301,A000662,2026-02-03 08:00:00,REPLIED
WA00007302,A000164,2026-02-15 15:00:00,SENT
WA00007303,A001757,2026-04-03 12:00:00,SENT
WA00007304,A004043,2026-04-12 10:00:00,FAILED
WA00007305,A000528,2025-09-14 18:00:00,FAILED
WA00007306,A002984,2026-01-01 08:00:00,DELIVERED
WA00007307,A002591,2025-09-19 11:00:00,DELIVERED
WA00007308,A002987,2025-11-17 14:00:00,READ
WA00007309,A000411,2026-01-26 15:00:00,DELIVERED
WA00007310,A001535,2026-04-05 18:00:00,READ
WA00007311,A002976,2026-03-24 07:00:00,DELIVERED
WA00007312,A000888,2026-03-12 22:00:00,FAILED
WA00007313,A001230,2025-11-23 21:00:00,READ
WA00007314,A002054,2025-09-16 08:00:00,REPLIED
WA00007315,A003405,2026-06-03 14:00:00,DELIVERED
WA00007316,A003842,2026-07-19 07:00:00,DELIVERED
WA00007317,A001971,2026-04-14 08:00:00,READ
WA00007318,A001859,2025-09-06 09:00:00,FAILED
WA00007319,A000428,2026-01-14 16:00:00,DELIVERED
WA00007320,A004019,2026-01-21 11:00:00,SENT
WA00007321,A000038,2026-02-26 11:00:00,REPLIED
WA00007322,A003723,2026-05-23 07:00:00,FAILED
WA00007323,A003952,2025-12-12 21:00:00,DELIVERED
WA00007324,A001843,2025-10-13 08:00:00,READ
WA00007325,A002806,2026-01-11 20:00:00,DELIVERED
WA00007326,A002560,2026-05-26 15:00:00,REPLIED
WA00007327,A000723,2026-05-14 17:00:00,DELIVERED
WA00007328,A000648,2025-12-26 20:00:00,READ
WA00007329,A003161,2025-12-25 15:00:00,SENT
WA00007330,A002468,2025-09-03 19:00:00,DELIVERED
WA00007331,A002871,2026-01-19 20:00:00,REPLIED
WA00007332,A002265,2026-03-16 12:00:00,DELIVERED
WA00007333,A002312,2025-10-12 08:00:00,READ
WA00007334,A004192,2026-06-23 20:00:00,REPLIED
WA00007335,A002281,2026-08-21 11:00:00,DELIVERED
WA00007336,A001673,2026-02-24 15:00:00,SENT
WA00007337,A000718,2025-12-23 14:00:00,REPLIED
WA00007338,A001275,2026-01-19 13:00:00,DELIVERED
WA00007339,A003845,2026-07-18 18:00:00,REPLIED
WA00007340,A000274,2026-08-13 15:00:00,REPLIED
WA00007341,A001902,2026-08-03 21:00:00,DELIVERED
WA00007342,A000100,2026-08-26 08:00:00,SENT
WA00007343,A003057,2026-08-22 07:00:00,SENT
WA00007344,A002264,2025-11-26 14:00:00,SENT
WA00007345,A003801,2025-12-09 09:00:00,REPLIED
WA00007346,A000275,2026-07-22 16:00:00,DELIVERED
WA00007347,A002166,2026-07-24 07:00:00,READ
WA00007348,A000674,2026-08-24 09:00:00,READ
WA00007349,A003353,2025-12-12 17:00:00,READ
WA00007350,A002858,2026-07-15 09:00:00,SENT
WA00007351,A000008,2026-07-03 15:00:00,DELIVERED
WA00007352,A001395,2025-11-05 16:00:00,SENT
WA00007353,A002965,2026-03-14 13:00:00,REPLIED
WA00007354,A000540,2026-03-26 13:00:00,SENT
