complaint_id,account_id,complaint_timestamp,complaint_type,status
COMP0001213,A000141,2025-11-15,OTHER,OPEN
COMP0001214,A003521,2026-02-04,TOO_MANY_CALLS,OPEN
COMP0001215,A000982,2026-05-07,TOO_MANY_CALLS,CLOSED
COMP0001216,A002307,2026-07-13,WRONG_PERSON,CLOSED
COMP0001217,A002997,2026-03-05,AGENT_BEHAVIOR,OPEN
COMP0001218,A004070,2025-09-10,TOO_MANY_CALLS,RESOLVED
COMP0001219,A002926,2025-09-26,AGENT_BEHAVIOR,CLOSED
COMP0001220,A002360,2026-03-11,AGENT_BEHAVIOR,RESOLVED
COMP0001221,A001740,2026-07-09,TOO_MANY_CALLS,OPEN
COMP0001222,A001815,2026-02-24,OTHER,CLOSED
COMP0001223,A001880,2025-10-26,OTHER,OPEN
COMP0001224,A004171,2026-01-14,WRONG_PERSON,RESOLVED
COMP0001225,A003832,2025-09-23,TOO_MANY_CALLS,RESOLVED
COMP0001226,A000720,2026-06-15,TOO_MANY_CALLS,CLOSED
COMP0001227,A001470,2026-02-16,AGENT_BEHAVIOR,CLOSED
COMP0001228,A001865,2025-10-24,WRONG_PERSON,CLOSED
COMP0001229,A003437,2026-01-16,AGENT_BEHAVIOR,CLOSED
COMP0001230,A004024,2025-10-27,AGENT_BEHAVIOR,RESOLVED
COMP0001231,A002087,2025-11-08,WRONG_PERSON,OPEN
COMP0001232,A002538,2026-02-16,AGENT_BEHAVIOR,CLOSED
COMP0001233,A002797,2026-08-02,AGENT_BEHAVIOR,RESOLVED
COMP0001234,A000357,2026-01-13,AGENT_BEHAVIOR,CLOSED
COMP0001235,A001575,2025-11-21,TOO_MANY_CALLS,CLOSED
COMP0001236,A002112,2026-08-21,AGENT_BEHAVIOR,OPEN
COMP0001237,A001201,2026-06-27,WRONG_PERSON,CLOSED
COMP0001238,A000934,2025-10-15,WRONG_PERSON,CLOSED
COMP0001239,A003997,2026-04-18,TOO_MANY_CALLS,CLOSED
COMP0001240,A000960,2026-01-15,TOO_MANY_CALLS,RESOLVED
COMP0001241,A001795,2026-06-23,TOO_MANY_CALLS,CLOSED
COMP0001242,A002341,2025-11-22,OTHER,CLOSED
COMP0001243,A004059,2026-03-24,TOO_MANY_CALLS,OPEN
COMP0001244,A001150,2026-04-07,WRONG_PERSON,CLOSED
COMP0001245,A000025,2026-04-27,TOO_MANY_CALLS,OPEN
COMP0001246,A002023,2025-10-05,TOO_MANY_CALLS,CLOSED
COMP0001247,A003078,2025-09-11,WRONG_PERSON,RESOLVED
COMP0001248,A001596,2026-01-06,TOO_MANY_CALLS,RESOLVED
COMP0001249,A000588,2026-06-18,WRONG_PERSON,OPEN
COMP0001250,A000590,2025-11-19,WRONG_PERSON,OPEN
COMP0001251,A000005,2026-03-23,AGENT_BEHAVIOR,OPEN
COMP0001252,A003329,2025-11-06,TOO_MANY_CALLS,CLOSED
COMP0001253,A004001,2026-05-06,OTHER,CLOSED
COMP0001254,A001752,2025-11-26,AGENT_BEHAVIOR,RESOLVED
COMP0001255,A002689,2026-07-06,AGENT_BEHAVIOR,CLOSED
COMP0001256,A001113,2025-09-25,TOO_MANY_CALLS,RESOLVED
COMP0001257,A002644,2026-08-11,WRONG_PERSON,OPEN
COMP0001258,A002267,2026-03-13,WRONG_PERSON,CLOSED
COMP0001259,A001973,2026-05-22,WRONG_PERSON,RESOLVED
COMP0001260,A001541,2026-02-17,AGENT_BEHAVIOR,CLOSED
COMP0001261,A002969,2026-05-17,TOO_MANY_CALLS,CLOSED
COMP0001262,A001743,2025-09-20,WRONG_PERSON,CLOSED
COMP0001263,A002827,2026-03-07,AGENT_BEHAVIOR,CLOSED
COMP0001264,A002825,2026-02-27,AGENT_BEHAVIOR,RESOLVED
COMP0001265,A001645,2025-09-24,TOO_MANY_CALLS,OPEN
COMP0001266,A003804,2026-06-24,TOO_MANY_CALLS,OPEN
COMP0001267,A003724,2025-09-22,WRONG_PERSON,CLOSED
COMP0001268,A000056,2026-08-24,TOO_MANY_CALLS,OPEN
COMP0001269,A002765,2025-12-07,WRONG_PERSON,RESOLVED
COMP0001270,A001938,2026-06-07,TOO_MANY_CALLS,RESOLVED
COMP0001271,A000376,2026-08-12,AGENT_BEHAVIOR,OPEN
COMP0001272,A003148,2026-02-06,OTHER,RESOLVED
COMP0001273,A002634,2025-12-18,TOO_MANY_CALLS,CLOSED
COMP0001274,A004162,2026-04-23,OTHER,OPEN
COMP0001275,A001166,2026-01-27,TOO_MANY_CALLS,RESOLVED
COMP0001276,A003104,2025-12-12,WRONG_PERSON,CLOSED
COMP0001277,A000696,2026-08-26,OTHER,OPEN
COMP0001278,A002367,2025-12-04,AGENT_BEHAVIOR,OPEN
COMP0001279,A002786,2025-11-03,TOO_MANY_CALLS,CLOSED
COMP0001280,A004060,2026-08-04,OTHER,CLOSED
COMP0001281,A003499,2025-10-09,OTHER,OPEN
COMP0001282,A003513,2026-02-18,WRONG_PERSON,RESOLVED
COMP0001283,A001874,2026-07-09,AGENT_BEHAVIOR,CLOSED
COMP0001284,A003547,2026-03-23,OTHER,OPEN
COMP0001285,A002715,2025-11-08,WRONG_PERSON,OPEN
COMP0001286,A002520,2026-03-08,OTHER,RESOLVED
COMP0001287,A002464,2026-02-05,AGENT_BEHAVIOR,CLOSED
COMP0001288,A000512,2025-11-26,OTHER,CLOSED
COMP0001289,A000668,2026-05-20,WRONG_PERSON,OPEN
COMP0001290,A001179,2026-05-11,AGENT_BEHAVIOR,RESOLVED
COMP0001291,A003665,2026-05-14,OTHER,CLOSED
COMP0001292,A002651,2026-07-02,WRONG_PERSON,OPEN
COMP0001293,A003321,2026-08-18,WRONG_PERSON,OPEN
COMP0001294,A000884,2026-06-22,TOO_MANY_CALLS,CLOSED
COMP0001295,A002002,2025-12-01,TOO_MANY_CALLS,OPEN
COMP0001296,A000573,2026-04-10,OTHER,CLOSED
COMP0001297,A001815,2025-11-15,WRONG_PERSON,RESOLVED
COMP0001298,A000779,2026-04-14,AGENT_BEHAVIOR,CLOSED
COMP0001299,A000295,2026-03-14,AGENT_BEHAVIOR,RESOLVED
COMP0001300,A001597,2025-09-06,OTHER,OPEN
COMP0001301,A002775,2026-08-19,AGENT_BEHAVIOR,CLOSED
COMP0001302,A002353,2026-05-09,AGENT_BEHAVIOR,CLOSED
COMP0001303,A001517,2026-03-10,TOO_MANY_CALLS,OPEN
COMP0001304,A001573,2026-01-01,TOO_MANY_CALLS,RESOLVED
COMP0001305,A002745,2026-06-11,AGENT_BEHAVIOR,OPEN
COMP0001306,A003911,2025-11-20,OTHER,RESOLVED
COMP0001307,A003291,2025-09-17,TOO_MANY_CALLS,RESOLVED
COMP0001308,A001343,2026-02-12,OTHER,CLOSED
COMP0001309,A003077,2026-06-03,WRONG_PERSON,CLOSED
COMP0001310,A001663,2026-07-12,OTHER,CLOSED
COMP0001311,A002135,2026-02-08,TOO_MANY_CALLS,RESOLVED
COMP0001312,A002242,2026-08-07,OTHER,RESOLVED
COMP0001313,A002938,2026-02-21,WRONG_PERSON,CLOSED
COMP0001314,A003423,2026-08-18,WRONG_PERSON,CLOSED
COMP0001315,A000406,2026-06-15,TOO_MANY_CALLS,OPEN
COMP0001316,A003138,2026-07-06,TOO_MANY_CALLS,CLOSED
COMP0001317,A004138,2026-01-21,OTHER,CLOSED
COMP0001318,A001909,2026-07-02,AGENT_BEHAVIOR,OPEN
COMP0001319,A000844,2026-08-18,WRONG_PERSON,RESOLVED
COMP0001320,A000990,2025-12-08,OTHER,CLOSED
COMP0001321,A003322,2026-06-25,TOO_MANY_CALLS,CLOSED
COMP0001322,A000987,2025-12-03,TOO_MANY_CALLS,RESOLVED
COMP0001323,A000925,2026-05-01,WRONG_PERSON,OPEN
COMP0001324,A000656,2026-02-22,OTHER,RESOLVED
COMP0001325,A001469,2025-11-23,AGENT_BEHAVIOR,OPEN
COMP0001326,A002834,2025-11-16,WRONG_PERSON,RESOLVED
COMP0001327,A002544,2026-03-12,WRONG_PERSON,OPEN
COMP0001328,A002872,2026-04-04,TOO_MANY_CALLS,OPEN
COMP0001329,A001344,2025-11-11,OTHER,CLOSED
COMP0001330,A002721,2025-12-07,WRONG_PERSON,CLOSED
COMP0001331,A000313,2025-09-27,WRONG_PERSON,CLOSED
COMP0001332,A002865,2026-04-05,AGENT_BEHAVIOR,RESOLVED
COMP0001333,A000649,2025-12-21,WRONG_PERSON,CLOSED
COMP0001334,A004075,2026-03-02,AGENT_BEHAVIOR,CLOSED
COMP0001335,A003136,2026-04-25,TOO_MANY_CALLS,RESOLVED
COMP0001336,A002231,2025-10-07,TOO_MANY_CALLS,RESOLVED
COMP0001337,A000706,2025-09-04,OTHER,RESOLVED
COMP0001338,A003370,2026-04-18,AGENT_BEHAVIOR,RESOLVED
COMP0001339,A002832,2025-11-03,AGENT_BEHAVIOR,RESOLVED
COMP0001340,A004165,2026-06-26,AGENT_BEHAVIOR,RESOLVED
COMP0001341,A000421,2025-09-06,OTHER,CLOSED
COMP0001342,A003536,2025-11-22,TOO_MANY_CALLS,RESOLVED
COMP0001343,A001084,2026-07-20,WRONG_PERSON,OPEN
COMP0001344,A001794,2026-07-05,OTHER,CLOSED
COMP0001345,A003168,2025-10-24,OTHER,RESOLVED
COMP0001346,A004119,2026-02-24,OTHER,CLOSED
COMP0001347,A000068,2025-11-19,OTHER,CLOSED
COMP0001348,A002369,2025-12-04,WRONG_PERSON,OPEN
COMP0001349,A001847,2026-08-05,TOO_MANY_CALLS,OPEN
COMP0001350,A002260,2026-02-17,AGENT_BEHAVIOR,RESOLVED
COMP0001351,A000118,2026-02-03,TOO_MANY_CALLS,CLOSED
COMP0001352,A003758,2025-12-07,OTHER,OPEN
COMP0001353,A002937,2025-11-13,AGENT_BEHAVIOR,OPEN
COMP0001354,A002820,2025-10-20,TOO_MANY_CALLS,RESOLVED
COMP0001355,A002297,2025-09-16,OTHER,RESOLVED
COMP0001356,A000572,2026-03-20,WRONG_PERSON,CLOSED
COMP0001357,A000243,2026-06-05,TOO_MANY_CALLS,OPEN
COMP0001358,A001782,2026-04-26,WRONG_PERSON,RESOLVED
COMP0001359,A003248,2026-07-02,WRONG_PERSON,RESOLVED
COMP0001360,A001047,2026-04-10,AGENT_BEHAVIOR,OPEN
COMP0001361,A002497,2026-05-19,OTHER,OPEN
COMP0001362,A001648,2025-12-21,WRONG_PERSON,CLOSED
COMP0001363,A001250,2026-05-13,WRONG_PERSON,CLOSED
COMP0001364,A002653,2026-04-18,TOO_MANY_CALLS,RESOLVED
COMP0001365,A000231,2025-09-25,TOO_MANY_CALLS,OPEN
COMP0001366,A000135,2025-11-03,OTHER,RESOLVED
COMP0001367,A002370,2025-10-24,TOO_MANY_CALLS,RESOLVED
COMP0001368,A002145,2026-05-03,TOO_MANY_CALLS,OPEN
COMP0001369,A000668,2025-10-01,TOO_MANY_CALLS,CLOSED
COMP0001370,A002370,2026-05-14,AGENT_BEHAVIOR,CLOSED
COMP0001371,A003259,2026-07-27,OTHER,OPEN
COMP0001372,A002965,2026-04-21,AGENT_BEHAVIOR,CLOSED
COMP0001373,A001363,2025-09-10,AGENT_BEHAVIOR,CLOSED
COMP0001374,A000759,2025-12-14,TOO_MANY_CALLS,CLOSED
COMP0001375,A003633,2026-01-26,AGENT_BEHAVIOR,OPEN
COMP0001376,A004169,2026-03-18,OTHER,CLOSED
COMP0001377,A002553,2026-06-15,WRONG_PERSON,RESOLVED
COMP0001378,A003523,2026-07-21,OTHER,RESOLVED
COMP0001379,A001854,2026-08-08,WRONG_PERSON,OPEN
COMP0001380,A000143,2026-07-12,OTHER,RESOLVED
COMP0001381,A001512,2025-09-05,OTHER,CLOSED
COMP0001382,A003921,2026-01-03,TOO_MANY_CALLS,OPEN
COMP0001383,A002300,2026-05-08,TOO_MANY_CALLS,CLOSED
COMP0001384,A002805,2025-10-02,OTHER,CLOSED
COMP0001385,A002688,2026-06-15,TOO_MANY_CALLS,RESOLVED
COMP0001386,A001638,2025-09-20,TOO_MANY_CALLS,RESOLVED
COMP0001387,A002566,2025-11-23,WRONG_PERSON,RESOLVED
COMP0001388,A001249,2025-09-14,WRONG_PERSON,CLOSED
COMP0001389,A003331,2026-05-07,OTHER,RESOLVED
COMP0001390,A001486,2026-06-25,TOO_MANY_CALLS,RESOLVED
COMP0001391,A003533,2026-01-11,OTHER,OPEN
COMP0001392,A002092,2025-11-21,OTHER,OPEN
COMP0001393,A004177,2026-05-19,TOO_MANY_CALLS,OPEN
COMP0001394,A000609,2026-08-11,OTHER,CLOSED
COMP0001395,A001906,2025-10-06,OTHER,CLOSED
COMP0001396,A000075,2025-12-15,WRONG_PERSON,OPEN
COMP0001397,A001030,2026-01-07,OTHER,CLOSED
COMP0001398,A000230,2026-03-25,AGENT_BEHAVIOR,OPEN
COMP0001399,A002196,2025-10-10,WRONG_PERSON,OPEN
COMP0001400,A001742,2025-11-06,OTHER,OPEN
COMP0001401,A002734,2026-02-10,AGENT_BEHAVIOR,RESOLVED
COMP0001402,A003811,2026-04-22,TOO_MANY_CALLS,RESOLVED
COMP0001403,A000525,2026-04-11,TOO_MANY_CALLS,RESOLVED
COMP0001404,A002146,2026-06-02,AGENT_BEHAVIOR,RESOLVED
COMP0001405,A002800,2026-08-07,TOO_MANY_CALLS,CLOSED
COMP0001406,A001108,2025-09-16,AGENT_BEHAVIOR,CLOSED
COMP0001407,A000211,2025-11-13,OTHER,CLOSED
COMP0001408,A004194,2026-03-05,WRONG_PERSON,RESOLVED
COMP0001409,A003605,2026-07-03,WRONG_PERSON,RESOLVED
COMP0001410,A002451,2025-10-17,OTHER,OPEN
COMP0001411,A004029,2026-06-17,AGENT_BEHAVIOR,RESOLVED
COMP0001412,A002337,2025-10-24,TOO_MANY_CALLS,OPEN
COMP0001413,A003265,2026-03-22,AGENT_BEHAVIOR,CLOSED
COMP0001414,A003491,2026-03-03,OTHER,CLOSED
COMP0001415,A003728,2026-01-03,OTHER,OPEN
COMP0001416,A001641,2026-06-25,OTHER,OPEN
COMP0001417,A001127,2026-03-07,OTHER,CLOSED
COMP0001418,A003938,2026-07-25,TOO_MANY_CALLS,OPEN
COMP0001419,A000565,2026-02-14,TOO_MANY_CALLS,RESOLVED
COMP0001420,A001648,2026-02-04,WRONG_PERSON,CLOSED
COMP0001421,A001201,2026-07-04,AGENT_BEHAVIOR,RESOLVED
COMP0001422,A000750,2026-02-02,OTHER,OPEN
COMP0001423,A000373,2026-05-06,AGENT_BEHAVIOR,RESOLVED
COMP0001424,A004001,2026-07-19,WRONG_PERSON,OPEN
COMP0001425,A003048,2026-03-12,OTHER,CLOSED
COMP0001426,A000732,2026-01-23,AGENT_BEHAVIOR,RESOLVED
COMP0001427,A002672,2026-06-16,WRONG_PERSON,OPEN
COMP0001428,A003128,2025-11-04,TOO_MANY_CALLS,RESOLVED
COMP0001429,A002595,2026-03-03,AGENT_BEHAVIOR,OPEN
COMP0001430,A002123,2025-11-08,TOO_MANY_CALLS,OPEN
COMP0001431,A001402,2025-11-09,AGENT_BEHAVIOR,OPEN
COMP0001432,A000440,2026-06-22,WRONG_PERSON,CLOSED
COMP0001433,A002070,2025-11-11,TOO_MANY_CALLS,CLOSED
COMP0001434,A002298,2026-06-04,WRONG_PERSON,CLOSED
COMP0001435,A002770,2026-01-02,WRONG_PERSON,RESOLVED
COMP0001436,A000004,2026-03-26,OTHER,OPEN
COMP0001437,A000795,2026-05-25,OTHER,RESOLVED
COMP0001438,A003391,2026-04-19,OTHER,OPEN
COMP0001439,A000352,2026-08-26,WRONG_PERSON,OPEN
COMP0001440,A003634,2026-03-09,OTHER,CLOSED
COMP0001441,A001723,2026-07-13,WRONG_PERSON,CLOSED
COMP0001442,A003071,2026-07-22,TOO_MANY_CALLS,OPEN
COMP0001443,A002386,2026-03-19,AGENT_BEHAVIOR,OPEN
COMP0001444,A001892,2026-05-01,TOO_MANY_CALLS,RESOLVED
COMP0001445,A000643,2026-08-01,AGENT_BEHAVIOR,CLOSED
COMP0001446,A003015,2026-06-22,AGENT_BEHAVIOR,CLOSED
COMP0001447,A001964,2026-05-12,OTHER,RESOLVED
COMP0001448,A002767,2026-02-14,AGENT_BEHAVIOR,RESOLVED
COMP0001449,A002582,2025-12-07,WRONG_PERSON,RESOLVED
COMP0001450,A002556,2025-12-25,TOO_MANY_CALLS,CLOSED
COMP0001451,A001523,2025-09-10,OTHER,CLOSED
COMP0001452,A000519,2026-08-08,TOO_MANY_CALLS,RESOLVED
COMP0001453,A002869,2026-02-24,OTHER,CLOSED
COMP0001454,A001959,2026-01-06,AGENT_BEHAVIOR,RESOLVED
COMP0001455,A003123,2025-11-12,OTHER,OPEN
COMP0001456,A004046,2026-01-12,WRONG_PERSON,RESOLVED
COMP0001457,A000287,2025-09-11,OTHER,OPEN
COMP0001458,A002918,2026-04-26,AGENT_BEHAVIOR,CLOSED
COMP0001459,A003081,2026-07-10,WRONG_PERSON,OPEN
COMP0001460,A003230,2026-07-15,WRONG_PERSON,CLOSED
COMP0001461,A001890,2026-02-18,OTHER,RESOLVED
COMP0001462,A003272,2025-10-23,OTHER,CLOSED
COMP0001463,A003928,2025-10-03,OTHER,CLOSED
COMP0001464,A002651,2025-11-27,AGENT_BEHAVIOR,OPEN
COMP0001465,A003835,2026-03-11,OTHER,CLOSED
COMP0001466,A000797,2026-04-25,WRONG_PERSON,RESOLVED
COMP0001467,A003701,2026-02-14,WRONG_PERSON,CLOSED
COMP0001468,A000778,2026-08-20,WRONG_PERSON,RESOLVED
COMP0001469,A003561,2026-04-08,WRONG_PERSON,CLOSED
COMP0001470,A000659,2026-05-22,TOO_MANY_CALLS,OPEN
COMP0001471,A002445,2026-05-24,OTHER,RESOLVED
COMP0001472,A003887,2026-05-24,WRONG_PERSON,CLOSED
COMP0001473,A001689,2026-04-17,TOO_MANY_CALLS,CLOSED
COMP0001474,A001530,2026-06-02,OTHER,OPEN
COMP0001475,A000024,2025-11-12,OTHER,CLOSED
COMP0001476,A001204,2026-06-12,AGENT_BEHAVIOR,OPEN
COMP0001477,A004078,2025-10-25,AGENT_BEHAVIOR,RESOLVED
COMP0001478,A000250,2025-12-27,TOO_MANY_CALLS,OPEN
COMP0001479,A004078,2026-01-15,AGENT_BEHAVIOR,OPEN
COMP0001480,A000777,2026-05-03,WRONG_PERSON,RESOLVED
COMP0001481,A002716,2025-09-02,OTHER,CLOSED
COMP0001482,A003341,2026-01-10,OTHER,OPEN
COMP0001483,A002664,2026-07-10,TOO_MANY_CALLS,OPEN
COMP0001484,A000834,2026-01-12,AGENT_BEHAVIOR,CLOSED
COMP0001485,A003193,2026-08-10,TOO_MANY_CALLS,OPEN
COMP0001486,A001365,2026-01-25,AGENT_BEHAVIOR,CLOSED
COMP0001487,A004176,2026-03-12,OTHER,RESOLVED
COMP0001488,A001092,2026-02-19,WRONG_PERSON,OPEN
COMP0001489,A002568,2026-05-02,AGENT_BEHAVIOR,OPEN
COMP0001490,A000160,2025-12-03,WRONG_PERSON,OPEN
COMP0001491,A000436,2026-02-18,OTHER,OPEN
COMP0001492,A004150,2025-10-01,AGENT_BEHAVIOR,CLOSED
COMP0001493,A001562,2026-03-27,TOO_MANY_CALLS,RESOLVED
COMP0001494,A003649,2026-06-25,AGENT_BEHAVIOR,CLOSED
COMP0001495,A002311,2026-05-02,WRONG_PERSON,OPEN
COMP0001496,A001946,2026-02-08,WRONG_PERSON,RESOLVED
COMP0001497,A000402,2026-02-17,TOO_MANY_CALLS,RESOLVED
COMP0001498,A001216,2025-09-14,OTHER,RESOLVED
COMP0001499,A000352,2026-05-05,WRONG_PERSON,OPEN
COMP0001500,A000032,2025-11-24,WRONG_PERSON,OPEN
COMP0001501,A001374,2026-06-26,OTHER,OPEN
COMP0001502,A002841,2026-06-17,TOO_MANY_CALLS,OPEN
COMP0001503,A000138,2026-04-24,TOO_MANY_CALLS,OPEN
COMP0001504,A003051,2026-03-26,TOO_MANY_CALLS,RESOLVED
COMP0001505,A002885,2026-06-04,TOO_MANY_CALLS,OPEN
COMP0001506,A000422,2025-12-03,AGENT_BEHAVIOR,RESOLVED
COMP0001507,A001956,2026-07-03,AGENT_BEHAVIOR,CLOSED
COMP0001508,A000182,2026-04-02,WRONG_PERSON,CLOSED
COMP0001509,A000272,2025-12-04,OTHER,RESOLVED
COMP0001510,A000366,2026-04-17,WRONG_PERSON,RESOLVED
COMP0001511,A002754,2026-06-18,WRONG_PERSON,CLOSED
COMP0001512,A000080,2026-07-17,OTHER,CLOSED
COMP0001513,A003166,2026-02-13,OTHER,RESOLVED
COMP0001514,A004131,2026-02-02,OTHER,CLOSED
COMP0001515,A000382,2025-09-13,TOO_MANY_CALLS,CLOSED
COMP0001516,A000698,2026-03-20,OTHER,OPEN
COMP0001517,A000126,2025-11-02,TOO_MANY_CALLS,OPEN
COMP0001518,A000121,2025-11-19,AGENT_BEHAVIOR,CLOSED
COMP0001519,A003244,2026-07-04,OTHER,CLOSED
COMP0001520,A000537,2025-12-27,OTHER,OPEN
COMP0001521,A001483,2026-05-06,WRONG_PERSON,CLOSED
COMP0001522,A001623,2026-04-16,WRONG_PERSON,RESOLVED
COMP0001523,A001039,2025-10-16,TOO_MANY_CALLS,RESOLVED
COMP0001524,A002986,2026-03-06,TOO_MANY_CALLS,RESOLVED
COMP0001525,A004098,2025-12-17,AGENT_BEHAVIOR,CLOSED
COMP0001526,A001346,2026-06-20,TOO_MANY_CALLS,RESOLVED
COMP0001527,A003873,2025-11-02,OTHER,RESOLVED
COMP0001528,A002420,2026-07-23,OTHER,OPEN
COMP0001529,A001274,2026-08-19,WRONG_PERSON,RESOLVED
COMP0001530,A004032,2026-07-22,OTHER,RESOLVED
COMP0001531,A001760,2025-12-27,WRONG_PERSON,CLOSED
COMP0001532,A003517,2025-11-21,AGENT_BEHAVIOR,OPEN
COMP0001533,A002730,2026-08-09,WRONG_PERSON,RESOLVED
COMP0001534,A000199,2026-04-19,AGENT_BEHAVIOR,CLOSED
COMP0001535,A004102,2026-02-02,WRONG_PERSON,OPEN
COMP0001536,A002124,2025-12-20,AGENT_BEHAVIOR,RESOLVED
COMP0001537,A002100,2026-03-27,WRONG_PERSON,RESOLVED
COMP0001538,A003543,2025-12-16,OTHER,CLOSED
COMP0001539,A003554,2026-06-04,OTHER,RESOLVED
COMP0001540,A002120,2025-12-18,WRONG_PERSON,CLOSED
COMP0001541,A001894,2025-10-09,WRONG_PERSON,CLOSED
COMP0001542,A001569,2026-07-13,OTHER,RESOLVED
COMP0001543,A003652,2025-10-21,TOO_MANY_CALLS,CLOSED
COMP0001544,A002871,2026-06-16,WRONG_PERSON,RESOLVED
COMP0001545,A000914,2026-04-27,TOO_MANY_CALLS,OPEN
COMP0001546,A001966,2026-08-13,WRONG_PERSON,CLOSED
COMP0001547,A003477,2025-10-24,AGENT_BEHAVIOR,RESOLVED
COMP0001548,A000654,2025-11-06,TOO_MANY_CALLS,RESOLVED
COMP0001549,A001450,2026-05-01,TOO_MANY_CALLS,OPEN
COMP0001550,A003577,2026-06-16,WRONG_PERSON,RESOLVED
COMP0001551,A000341,2026-08-06,AGENT_BEHAVIOR,RESOLVED
COMP0001552,A001609,2025-09-27,TOO_MANY_CALLS,CLOSED
COMP0001553,A001690,2025-11-07,OTHER,RESOLVED
COMP0001554,A002467,2026-04-01,WRONG_PERSON,OPEN
COMP0001555,A003372,2026-01-23,OTHER,RESOLVED
COMP0001556,A000001,2025-12-04,OTHER,OPEN
COMP0001557,A003868,2026-04-15,OTHER,RESOLVED
COMP0001558,A002262,2026-03-15,AGENT_BEHAVIOR,OPEN
COMP0001559,A002178,2026-02-21,WRONG_PERSON,OPEN
COMP0001560,A000784,2026-02-24,WRONG_PERSON,RESOLVED
COMP0001561,A000499,2026-03-23,TOO_MANY_CALLS,RESOLVED
COMP0001562,A001831,2026-07-17,TOO_MANY_CALLS,RESOLVED
COMP0001563,A000613,2025-09-10,TOO_MANY_CALLS,RESOLVED
COMP0001564,A001797,2026-07-25,WRONG_PERSON,RESOLVED
COMP0001565,A000701,2026-05-22,AGENT_BEHAVIOR,OPEN
COMP0001566,A002480,2026-08-27,TOO_MANY_CALLS,OPEN
COMP0001567,A003225,2026-08-06,AGENT_BEHAVIOR,CLOSED
COMP0001568,A001675,2025-09-22,OTHER,OPEN
COMP0001569,A000226,2026-01-07,AGENT_BEHAVIOR,OPEN
COMP0001570,A002567,2025-12-13,AGENT_BEHAVIOR,CLOSED
COMP0001571,A000449,2025-11-11,TOO_MANY_CALLS,CLOSED
COMP0001572,A003970,2025-09-06,TOO_MANY_CALLS,CLOSED
COMP0001573,A002495,2025-11-08,WRONG_PERSON,CLOSED
COMP0001574,A000699,2026-03-02,WRONG_PERSON,OPEN
COMP0001575,A000223,2025-10-23,WRONG_PERSON,CLOSED
COMP0001576,A003365,2025-10-04,WRONG_PERSON,RESOLVED
COMP0001577,A002064,2026-03-27,TOO_MANY_CALLS,OPEN
COMP0001578,A001287,2026-02-08,OTHER,CLOSED
COMP0001579,A003577,2026-02-10,WRONG_PERSON,OPEN
COMP0001580,A000259,2025-11-12,AGENT_BEHAVIOR,RESOLVED
COMP0001581,A000230,2025-09-02,TOO_MANY_CALLS,CLOSED
COMP0001582,A003420,2025-11-08,OTHER,OPEN
COMP0001583,A000382,2026-05-04,TOO_MANY_CALLS,OPEN
COMP0001584,A000623,2026-08-21,OTHER,CLOSED
COMP0001585,A003033,2026-05-17,TOO_MANY_CALLS,RESOLVED
COMP0001586,A000288,2025-10-26,WRONG_PERSON,OPEN
COMP0001587,A002331,2026-01-15,OTHER,OPEN
COMP0001588,A000414,2026-04-24,AGENT_BEHAVIOR,OPEN
COMP0001589,A000680,2026-01-06,WRONG_PERSON,OPEN
COMP0001590,A001918,2025-09-11,AGENT_BEHAVIOR,RESOLVED
COMP0001591,A002912,2026-05-03,TOO_MANY_CALLS,RESOLVED
COMP0001592,A000820,2026-06-01,TOO_MANY_CALLS,OPEN
COMP0001593,A001970,2026-01-03,WRONG_PERSON,CLOSED
COMP0001594,A001281,2026-04-09,WRONG_PERSON,OPEN
COMP0001595,A003636,2025-11-09,AGENT_BEHAVIOR,CLOSED
COMP0001596,A003792,2026-03-22,WRONG_PERSON,CLOSED
COMP0001597,A003824,2026-02-11,OTHER,OPEN
COMP0001598,A003128,2026-01-14,WRONG_PERSON,CLOSED
COMP0001599,A002714,2026-07-23,WRONG_PERSON,OPEN
COMP0001600,A001475,2025-09-07,OTHER,CLOSED
COMP0001601,A004103,2026-04-16,AGENT_BEHAVIOR,CLOSED
COMP0001602,A002208,2026-04-08,AGENT_BEHAVIOR,CLOSED
COMP0001603,A001318,2026-01-26,OTHER,CLOSED
COMP0001604,A000112,2026-07-15,AGENT_BEHAVIOR,RESOLVED
COMP0001605,A003314,2025-09-16,AGENT_BEHAVIOR,OPEN
COMP0001606,A004141,2025-10-19,WRONG_PERSON,RESOLVED
COMP0001607,A002310,2026-02-23,AGENT_BEHAVIOR,OPEN
COMP0001608,A001851,2025-09-11,OTHER,OPEN
COMP0001609,A001970,2025-12-16,AGENT_BEHAVIOR,OPEN
COMP0001610,A002206,2026-02-09,WRONG_PERSON,CLOSED
COMP0001611,A003992,2025-11-03,WRONG_PERSON,OPEN
COMP0001612,A001917,2025-09-16,OTHER,CLOSED
COMP0001613,A004005,2026-07-21,WRONG_PERSON,CLOSED
COMP0001614,A002322,2026-02-15,TOO_MANY_CALLS,RESOLVED
COMP0001615,A002116,2026-06-04,OTHER,CLOSED
COMP0001616,A002203,2025-12-13,OTHER,CLOSED
COMP0001617,A000477,2025-11-22,AGENT_BEHAVIOR,CLOSED
COMP0001618,A002564,2026-01-21,OTHER,CLOSED
COMP0001619,A002498,2025-09-06,AGENT_BEHAVIOR,OPEN
