targeting_id,account_id,target_date,campaign_id,strategy,priority_band,propensity_score
T000007918,A001804,2026-05-21,C009,NEW_TARGETING,LOW,0.519
T000007919,A002522,2026-05-01,C009,NEW_TARGETING,MEDIUM,0.819
T000007920,A002058,2026-05-17,C009,NEW_TARGETING,MEDIUM,0.152
T000007921,A003228,2026-05-04,C009,NEW_TARGETING,HIGH,0.618
T000007922,A002654,2026-05-26,C009,NEW_TARGETING,MEDIUM,0.364
T000007923,A002330,2026-05-24,C009,NEW_TARGETING,MEDIUM,0.724
T000007924,A003832,2026-05-04,C009,NEW_TARGETING,HIGH,0.228
T000007925,A002425,2026-05-08,C009,NEW_TARGETING,MEDIUM,0.671
T000007926,A001458,2026-05-10,C009,NEW_TARGETING,MEDIUM,0.812
T000007927,A003016,2026-05-11,C009,NEW_TARGETING,LOW,0.405
T000007928,A001207,2026-05-08,C009,NEW_TARGETING,MEDIUM,0.529
T000007929,A000138,2026-05-15,C009,NEW_TARGETING,MEDIUM,0.456
T000007930,A000880,2026-05-19,C009,NEW_TARGETING,MEDIUM,0.274
T000007931,A000469,2026-05-24,C009,NEW_TARGETING,HIGH,0.936
T000007932,A002002,2026-05-26,C009,NEW_TARGETING,MEDIUM,0.316
T000007933,A002243,2026-05-10,C009,NEW_TARGETING,LOW,0.85
T000007934,A002674,2026-05-27,C009,NEW_TARGETING,HIGH,0.202
T000007935,A001600,2026-05-16,C009,NEW_TARGETING,LOW,0.509
T000007936,A001523,2026-05-05,C009,NEW_TARGETING,MEDIUM,0.258
T000007937,A001762,2026-05-01,C009,NEW_TARGETING,HIGH,0.532
T000007938,A000336,2026-05-25,C009,NEW_TARGETING,MEDIUM,0.225
T000007939,A000937,2026-05-13,C009,NEW_TARGETING,MEDIUM,0.63
T000007940,A002716,2026-05-04,C009,NEW_TARGETING,HIGH,0.274
T000007941,A003054,2026-05-21,C009,NEW_TARGETING,MEDIUM,0.181
T000007942,A000410,2026-05-03,C009,NEW_TARGETING,MEDIUM,0.352
T000007943,A003843,2026-05-06,C009,NEW_TARGETING,HIGH,0.857
T000007944,A003509,2026-05-04,C009,NEW_TARGETING,MEDIUM,0.27
T000007945,A000025,2026-05-13,C009,NEW_TARGETING,MEDIUM,0.916
T000007946,A003559,2026-05-22,C009,NEW_TARGETING,LOW,0.39
T000007947,A002222,2026-05-09,C009,NEW_TARGETING,MEDIUM,0.185
T000007948,A000761,2026-05-11,C009,NEW_TARGETING,MEDIUM,0.485
T000007949,A002620,2026-05-15,C009,NEW_TARGETING,HIGH,0.365
T000007950,A000144,2026-05-12,C009,NEW_TARGETING,MEDIUM,0.789
T000007951,A003562,2026-05-15,C009,NEW_TARGETING,LOW,0.841
T000007952,A003765,2026-05-06,C009,NEW_TARGETING,HIGH,0.285
T000007953,A000180,2026-05-25,C009,NEW_TARGETING,HIGH,0.525
T000007954,A003030,2026-05-23,C009,NEW_TARGETING,HIGH,0.286
T000007955,A004050,2026-05-14,C009,NEW_TARGETING,MEDIUM,0.177
T000007956,A000640,2026-05-07,C009,NEW_TARGETING,MEDIUM,0.184
T000007957,A001914,2026-05-25,C009,NEW_TARGETING,MEDIUM,0.925
T000007958,A000866,2026-05-19,C009,NEW_TARGETING,MEDIUM,0.393
T000007959,A002020,2026-05-23,C009,NEW_TARGETING,LOW,0.566
T000007960,A003302,2026-05-25,C009,NEW_TARGETING,MEDIUM,0.935
T000007961,A004086,2026-05-06,C009,NEW_TARGETING,HIGH,0.355
T000007962,A001486,2026-05-01,C009,NEW_TARGETING,MEDIUM,0.802
T000007963,A001407,2026-05-04,C009,NEW_TARGETING,LOW,0.88
T000007964,A004155,2026-05-09,C009,NEW_TARGETING,MEDIUM,0.26
T000007965,A001345,2026-05-01,C009,NEW_TARGETING,MEDIUM,0.342
T000007966,A002026,2026-05-10,C009,NEW_TARGETING,MEDIUM,0.45
T000007967,A004173,2026-05-26,C009,NEW_TARGETING,LOW,0.207
T000007968,A001705,2026-05-13,C009,NEW_TARGETING,MEDIUM,0.388
T000007969,A000012,2026-05-20,C009,NEW_TARGETING,MEDIUM,0.773
T000007970,A003271,2026-05-18,C009,NEW_TARGETING,HIGH,0.289
T000007971,A003366,2026-05-08,C009,NEW_TARGETING,HIGH,0.479
T000007972,A001962,2026-05-09,C009,NEW_TARGETING,HIGH,0.276
T000007973,A002876,2026-05-24,C009,NEW_TARGETING,LOW,0.464
T000007974,A002698,2026-05-22,C009,NEW_TARGETING,HIGH,0.947
T000007975,A002272,2026-05-16,C009,NEW_TARGETING,LOW,0.561
T000007976,A000162,2026-05-12,C009,NEW_TARGETING,MEDIUM,0.948
T000007977,A000318,2026-05-21,C009,NEW_TARGETING,MEDIUM,0.169
T000007978,A003500,2026-05-16,C009,NEW_TARGETING,MEDIUM,0.606
T000007979,A002811,2026-05-21,C009,NEW_TARGETING,LOW,0.671
T000007980,A002321,2026-05-13,C009,NEW_TARGETING,LOW,0.439
T000007981,A003394,2026-05-20,C009,NEW_TARGETING,MEDIUM,0.231
T000007982,A004054,2026-05-15,C009,NEW_TARGETING,HIGH,0.357
T000007983,A001882,2026-05-13,C009,NEW_TARGETING,MEDIUM,0.522
T000007984,A001719,2026-05-12,C009,NEW_TARGETING,HIGH,0.518
T000007985,A003009,2026-05-05,C009,NEW_TARGETING,LOW,0.969
T000007986,A002775,2026-05-25,C009,NEW_TARGETING,MEDIUM,0.322
T000007987,A000591,2026-05-08,C009,NEW_TARGETING,MEDIUM,0.645
T000007988,A003774,2026-05-18,C009,NEW_TARGETING,MEDIUM,0.177
T000007989,A001040,2026-05-15,C009,NEW_TARGETING,MEDIUM,0.814
T000007990,A000586,2026-05-09,C009,NEW_TARGETING,LOW,0.344
T000007991,A002318,2026-05-06,C009,NEW_TARGETING,LOW,0.781
T000007992,A003856,2026-05-22,C009,NEW_TARGETING,MEDIUM,0.557
T000007993,A004176,2026-05-03,C009,NEW_TARGETING,MEDIUM,0.445
T000007994,A003872,2026-05-26,C009,NEW_TARGETING,MEDIUM,0.371
T000007995,A000385,2026-05-08,C009,NEW_TARGETING,MEDIUM,0.107
T000007996,A001414,2026-05-01,C009,NEW_TARGETING,HIGH,0.547
T000007997,A002627,2026-05-04,C009,NEW_TARGETING,LOW,0.481
T000007998,A003917,2026-05-15,C009,NEW_TARGETING,HIGH,0.665
T000007999,A003567,2026-05-05,C009,NEW_TARGETING,HIGH,0.149
T000008000,A000418,2026-05-20,C009,NEW_TARGETING,HIGH,0.725
T000008001,A002361,2026-05-23,C009,NEW_TARGETING,HIGH,0.443
T000008002,A003833,2026-05-08,C009,NEW_TARGETING,LOW,0.364
T000008003,A001527,2026-05-17,C009,NEW_TARGETING,HIGH,0.776
T000008004,A002163,2026-05-12,C009,NEW_TARGETING,MEDIUM,0.544
T000008005,A002701,2026-05-15,C009,NEW_TARGETING,MEDIUM,0.735
T000008006,A002611,2026-05-05,C009,NEW_TARGETING,HIGH,0.186
T000008007,A000157,2026-05-07,C009,NEW_TARGETING,MEDIUM,0.949
T000008008,A001422,2026-05-20,C009,NEW_TARGETING,HIGH,0.179
T000008009,A000505,2026-05-11,C009,NEW_TARGETING,HIGH,0.709
T000008010,A003783,2026-05-13,C009,NEW_TARGETING,HIGH,0.84
T000008011,A002395,2026-05-09,C009,NEW_TARGETING,HIGH,0.355
T000008012,A001782,2026-05-24,C009,NEW_TARGETING,MEDIUM,0.348
T000008013,A002417,2026-05-14,C009,NEW_TARGETING,LOW,0.6
T000008014,A002103,2026-05-27,C009,NEW_TARGETING,HIGH,0.112
T000008015,A000161,2026-05-13,C009,NEW_TARGETING,LOW,0.265
T000008016,A002992,2026-05-17,C009,NEW_TARGETING,LOW,0.109
T000008017,A001382,2026-05-14,C009,NEW_TARGETING,HIGH,0.116
T000008018,A000347,2026-05-26,C009,NEW_TARGETING,HIGH,0.833
T000008019,A003772,2026-05-11,C009,NEW_TARGETING,HIGH,0.458
T000008020,A001367,2026-05-08,C009,NEW_TARGETING,HIGH,0.611
T000008021,A000999,2026-05-03,C009,NEW_TARGETING,HIGH,0.467
T000008022,A004092,2026-05-15,C009,NEW_TARGETING,HIGH,0.831
T000008023,A002376,2026-05-05,C009,NEW_TARGETING,MEDIUM,0.147
T000008024,A001553,2026-05-08,C009,NEW_TARGETING,LOW,0.92
T000008025,A003309,2026-05-18,C009,NEW_TARGETING,MEDIUM,0.361
T000008026,A000546,2026-05-18,C009,NEW_TARGETING,LOW,0.77
T000008027,A001080,2026-05-13,C009,NEW_TARGETING,LOW,0.339
T000008028,A002666,2026-05-18,C009,NEW_TARGETING,HIGH,0.572
T000008029,A002518,2026-05-24,C009,NEW_TARGETING,LOW,0.789
T000008030,A001615,2026-05-17,C009,NEW_TARGETING,MEDIUM,0.822
T000008031,A000392,2026-05-09,C009,NEW_TARGETING,HIGH,0.356
T000008032,A003325,2026-05-26,C009,NEW_TARGETING,HIGH,0.576
T000008033,A001916,2026-05-14,C009,NEW_TARGETING,HIGH,0.666
T000008034,A002863,2026-05-08,C009,NEW_TARGETING,LOW,0.612
T000008035,A001018,2026-05-24,C009,NEW_TARGETING,MEDIUM,0.407
T000008036,A001723,2026-05-08,C009,NEW_TARGETING,HIGH,0.734
T000008037,A001817,2026-05-08,C009,NEW_TARGETING,HIGH,0.758
T000008038,A003927,2026-05-05,C009,NEW_TARGETING,LOW,0.908
T000008039,A002263,2026-05-26,C009,NEW_TARGETING,HIGH,0.256
T000008040,A001771,2026-05-05,C009,NEW_TARGETING,MEDIUM,0.479
T000008041,A002172,2026-05-03,C009,NEW_TARGETING,MEDIUM,0.746
T000008042,A003905,2026-05-24,C009,NEW_TARGETING,HIGH,0.236
T000008043,A001362,2026-05-18,C009,NEW_TARGETING,MEDIUM,0.539
T000008044,A003733,2026-05-24,C009,NEW_TARGETING,MEDIUM,0.337
T000008045,A003649,2026-05-26,C009,NEW_TARGETING,LOW,0.842
T000008046,A003810,2026-05-10,C009,NEW_TARGETING,HIGH,0.973
T000008047,A002238,2026-05-18,C009,NEW_TARGETING,HIGH,0.507
T000008048,A002162,2026-05-15,C009,NEW_TARGETING,MEDIUM,0.806
T000008049,A002859,2026-05-10,C009,NEW_TARGETING,MEDIUM,0.114
T000008050,A001095,2026-05-22,C009,NEW_TARGETING,HIGH,0.437
T000008051,A000259,2026-05-05,C009,NEW_TARGETING,HIGH,0.31
T000008052,A003365,2026-05-10,C009,NEW_TARGETING,HIGH,0.723
T000008053,A002589,2026-05-07,C009,NEW_TARGETING,LOW,0.169
T000008054,A001926,2026-05-09,C009,NEW_TARGETING,HIGH,0.397
T000008055,A001883,2026-05-24,C009,NEW_TARGETING,HIGH,0.52
T000008056,A003610,2026-05-20,C009,NEW_TARGETING,LOW,0.947
T000008057,A000146,2026-05-24,C009,NEW_TARGETING,MEDIUM,0.569
T000008058,A001741,2026-05-26,C009,NEW_TARGETING,MEDIUM,0.616
T000008059,A000430,2026-05-04,C009,NEW_TARGETING,HIGH,0.733
T000008060,A001667,2026-05-17,C009,NEW_TARGETING,LOW,0.798
T000008061,A003528,2026-05-06,C009,NEW_TARGETING,LOW,0.188
T000008062,A000764,2026-05-21,C009,NEW_TARGETING,HIGH,0.648
T000008063,A002068,2026-05-20,C009,NEW_TARGETING,HIGH,0.748
T000008064,A002980,2026-05-13,C009,NEW_TARGETING,MEDIUM,0.336
T000008065,A002872,2026-05-20,C009,NEW_TARGETING,LOW,0.981
T000008066,A000434,2026-05-15,C009,NEW_TARGETING,MEDIUM,0.151
T000008067,A002685,2026-05-18,C009,NEW_TARGETING,HIGH,0.758
T000008068,A002697,2026-05-06,C009,NEW_TARGETING,MEDIUM,0.67
T000008069,A003724,2026-05-27,C009,NEW_TARGETING,LOW,0.756
T000008070,A002473,2026-05-05,C009,NEW_TARGETING,MEDIUM,0.454
T000008071,A001995,2026-05-23,C009,NEW_TARGETING,HIGH,0.623
T000008072,A000634,2026-05-14,C009,NEW_TARGETING,MEDIUM,0.722
T000008073,A002168,2026-05-09,C009,NEW_TARGETING,MEDIUM,0.755
T000008074,A003868,2026-05-17,C009,NEW_TARGETING,MEDIUM,0.963
T000008075,A003088,2026-05-17,C009,NEW_TARGETING,LOW,0.411
T000008076,A001726,2026-05-20,C009,NEW_TARGETING,MEDIUM,0.588
T000008077,A000436,2026-05-04,C009,NEW_TARGETING,HIGH,0.219
T000008078,A003502,2026-05-08,C009,NEW_TARGETING,MEDIUM,0.143
T000008079,A002844,2026-05-11,C009,NEW_TARGETING,LOW,0.467
T000008080,A000501,2026-05-06,C009,NEW_TARGETING,MEDIUM,0.205
T000008081,A003397,2026-05-01,C009,NEW_TARGETING,HIGH,0.711
T000008082,A003594,2026-05-03,C009,NEW_TARGETING,LOW,0.753
T000008083,A002323,2026-05-17,C009,NEW_TARGETING,MEDIUM,0.911
T000008084,A004085,2026-05-09,C009,NEW_TARGETING,LOW,0.273
T000008085,A003720,2026-05-21,C009,NEW_TARGETING,LOW,0.725
T000008086,A002889,2026-05-23,C009,NEW_TARGETING,MEDIUM,0.908
T000008087,A000517,2026-05-15,C009,NEW_TARGETING,MEDIUM,0.142
T000008088,A003152,2026-05-08,C009,NEW_TARGETING,MEDIUM,0.781
T000008089,A001473,2026-05-27,C009,NEW_TARGETING,HIGH,0.167
T000008090,A003013,2026-05-04,C009,NEW_TARGETING,MEDIUM,0.806
T000008091,A003431,2026-05-06,C009,NEW_TARGETING,MEDIUM,0.776
T000008092,A004113,2026-05-23,C009,NEW_TARGETING,LOW,0.213
T000008093,A000286,2026-05-24,C009,NEW_TARGETING,LOW,0.782
T000008094,A001930,2026-05-27,C009,NEW_TARGETING,HIGH,0.641
T000008095,A002572,2026-05-08,C009,NEW_TARGETING,HIGH,0.166
T000008096,A004165,2026-05-25,C009,NEW_TARGETING,MEDIUM,0.258
T000008097,A003636,2026-05-19,C009,NEW_TARGETING,LOW,0.211
T000008098,A000664,2026-05-23,C009,NEW_TARGETING,MEDIUM,0.209
T000008099,A001444,2026-05-10,C009,NEW_TARGETING,LOW,0.974
T000008100,A001380,2026-05-14,C009,NEW_TARGETING,MEDIUM,0.742
T000008101,A000937,2026-06-14,C010,NEW_TARGETING,HIGH,0.372
T000008102,A002039,2026-06-18,C010,NEW_TARGETING,MEDIUM,0.177
T000008103,A000817,2026-06-11,C010,NEW_TARGETING,MEDIUM,0.408
T000008104,A002525,2026-06-05,C010,NEW_TARGETING,LOW,0.502
T000008105,A002895,2026-06-15,C010,NEW_TARGETING,LOW,0.508
T000008106,A001211,2026-06-21,C010,NEW_TARGETING,LOW,0.95
T000008107,A002316,2026-06-17,C010,NEW_TARGETING,LOW,0.142
T000008108,A001942,2026-06-20,C010,NEW_TARGETING,LOW,0.433
T000008109,A002298,2026-06-12,C010,NEW_TARGETING,MEDIUM,0.809
T000008110,A003068,2026-06-14,C010,NEW_TARGETING,MEDIUM,0.458
T000008111,A001457,2026-06-23,C010,NEW_TARGETING,LOW,0.704
T000008112,A003875,2026-06-25,C010,NEW_TARGETING,MEDIUM,0.541
T000008113,A003040,2026-06-20,C010,NEW_TARGETING,MEDIUM,0.278
T000008114,A001633,2026-06-10,C010,NEW_TARGETING,MEDIUM,0.946
T000008115,A002992,2026-06-12,C010,NEW_TARGETING,MEDIUM,0.368
T000008116,A002612,2026-06-06,C010,NEW_TARGETING,MEDIUM,0.594
T000008117,A000580,2026-06-16,C010,NEW_TARGETING,HIGH,0.13
T000008118,A000533,2026-06-20,C010,NEW_TARGETING,LOW,0.821
T000008119,A000168,2026-06-05,C010,NEW_TARGETING,HIGH,0.572
T000008120,A000280,2026-06-23,C010,NEW_TARGETING,LOW,0.515
T000008121,A002027,2026-06-12,C010,NEW_TARGETING,HIGH,0.126
T000008122,A002020,2026-06-12,C010,NEW_TARGETING,MEDIUM,0.971
T000008123,A002776,2026-06-15,C010,NEW_TARGETING,LOW,0.742
T000008124,A002440,2026-06-04,C010,NEW_TARGETING,HIGH,0.497
T000008125,A001959,2026-06-02,C010,NEW_TARGETING,MEDIUM,0.964
T000008126,A002831,2026-06-25,C010,NEW_TARGETING,HIGH,0.163
T000008127,A001831,2026-06-23,C010,NEW_TARGETING,LOW,0.91
T000008128,A002516,2026-06-22,C010,NEW_TARGETING,HIGH,0.959
T000008129,A000546,2026-06-12,C010,NEW_TARGETING,MEDIUM,0.491
T000008130,A003510,2026-06-16,C010,NEW_TARGETING,MEDIUM,0.647
T000008131,A002100,2026-06-23,C010,NEW_TARGETING,HIGH,0.253
T000008132,A003874,2026-06-06,C010,NEW_TARGETING,MEDIUM,0.72
T000008133,A002458,2026-06-12,C010,NEW_TARGETING,MEDIUM,0.668
T000008134,A000379,2026-06-03,C010,NEW_TARGETING,HIGH,0.745
T000008135,A000078,2026-06-12,C010,NEW_TARGETING,HIGH,0.966
T000008136,A000687,2026-06-22,C010,NEW_TARGETING,MEDIUM,0.911
T000008137,A001230,2026-06-16,C010,NEW_TARGETING,HIGH,0.461
T000008138,A003971,2026-06-03,C010,NEW_TARGETING,LOW,0.759
T000008139,A001926,2026-06-10,C010,NEW_TARGETING,MEDIUM,0.802
T000008140,A002079,2026-06-11,C010,NEW_TARGETING,MEDIUM,0.893
T000008141,A003655,2026-06-13,C010,NEW_TARGETING,LOW,0.318
T000008142,A003620,2026-06-21,C010,NEW_TARGETING,HIGH,0.25
T000008143,A001641,2026-06-15,C010,NEW_TARGETING,MEDIUM,0.133
T000008144,A002278,2026-06-10,C010,NEW_TARGETING,HIGH,0.772
T000008145,A000998,2026-06-26,C010,NEW_TARGETING,MEDIUM,0.427
T000008146,A002537,2026-06-24,C010,NEW_TARGETING,HIGH,0.654
T000008147,A003197,2026-06-12,C010,NEW_TARGETING,LOW,0.685
T000008148,A003851,2026-06-11,C010,NEW_TARGETING,LOW,0.416
T000008149,A003784,2026-06-08,C010,NEW_TARGETING,LOW,0.761
T000008150,A002806,2026-06-16,C010,NEW_TARGETING,MEDIUM,0.149
T000008151,A001769,2026-06-06,C010,NEW_TARGETING,MEDIUM,0.506
T000008152,A002709,2026-06-02,C010,NEW_TARGETING,LOW,0.7
T000008153,A003698,2026-06-25,C010,NEW_TARGETING,MEDIUM,0.637
T000008154,A001962,2026-06-08,C010,NEW_TARGETING,MEDIUM,0.881
T000008155,A000872,2026-06-08,C010,NEW_TARGETING,LOW,0.201
T000008156,A000143,2026-06-18,C010,NEW_TARGETING,HIGH,0.164
T000008157,A002682,2026-06-11,C010,NEW_TARGETING,LOW,0.837
T000008158,A004146,2026-06-18,C010,NEW_TARGETING,MEDIUM,0.216
T000008159,A001984,2026-06-08,C010,NEW_TARGETING,LOW,0.533
T000008160,A003844,2026-06-27,C010,NEW_TARGETING,HIGH,0.877
T000008161,A003254,2026-06-08,C010,NEW_TARGETING,HIGH,0.357
T000008162,A002074,2026-06-05,C010,NEW_TARGETING,HIGH,0.774
T000008163,A000270,2026-06-09,C010,NEW_TARGETING,MEDIUM,0.838
T000008164,A000681,2026-06-22,C010,NEW_TARGETING,MEDIUM,0.265
T000008165,A004091,2026-06-16,C010,NEW_TARGETING,MEDIUM,0.989
T000008166,A003480,2026-06-02,C010,NEW_TARGETING,HIGH,0.647
T000008167,A001320,2026-06-11,C010,NEW_TARGETING,MEDIUM,0.94
T000008168,A002594,2026-06-26,C010,NEW_TARGETING,MEDIUM,0.779
T000008169,A001489,2026-06-01,C010,NEW_TARGETING,LOW,0.605
T000008170,A001442,2026-06-22,C010,NEW_TARGETING,LOW,0.663
T000008171,A002210,2026-06-11,C010,NEW_TARGETING,LOW,0.703
T000008172,A004047,2026-06-08,C010,NEW_TARGETING,MEDIUM,0.558
T000008173,A000792,2026-06-26,C010,NEW_TARGETING,LOW,0.798
T000008174,A001167,2026-06-11,C010,NEW_TARGETING,LOW,0.131
T000008175,A000907,2026-06-24,C010,NEW_TARGETING,MEDIUM,0.709
T000008176,A002889,2026-06-12,C010,NEW_TARGETING,LOW,0.529
T000008177,A002786,2026-06-04,C010,NEW_TARGETING,MEDIUM,0.71
T000008178,A002093,2026-06-17,C010,NEW_TARGETING,MEDIUM,0.106
T000008179,A000920,2026-06-19,C010,NEW_TARGETING,MEDIUM,0.556
T000008180,A003175,2026-06-16,C010,NEW_TARGETING,LOW,0.494
T000008181,A001108,2026-06-18,C010,NEW_TARGETING,LOW,0.103
T000008182,A003681,2026-06-19,C010,NEW_TARGETING,LOW,0.35
T000008183,A000028,2026-06-08,C010,NEW_TARGETING,HIGH,0.611
T000008184,A003378,2026-06-26,C010,NEW_TARGETING,MEDIUM,0.329
T000008185,A003370,2026-06-06,C010,NEW_TARGETING,MEDIUM,0.968
T000008186,A002054,2026-06-03,C010,NEW_TARGETING,LOW,0.178
T000008187,A003629,2026-06-18,C010,NEW_TARGETING,LOW,0.509
T000008188,A001702,2026-06-23,C010,NEW_TARGETING,HIGH,0.676
T000008189,A001434,2026-06-24,C010,NEW_TARGETING,LOW,0.537
T000008190,A003846,2026-06-25,C010,NEW_TARGETING,LOW,0.38
T000008191,A003100,2026-06-06,C010,NEW_TARGETING,LOW,0.918
T000008192,A003407,2026-06-14,C010,NEW_TARGETING,HIGH,0.474
T000008193,A003719,2026-06-09,C010,NEW_TARGETING,MEDIUM,0.627
T000008194,A001233,2026-06-12,C010,NEW_TARGETING,HIGH,0.769
T000008195,A003664,2026-06-17,C010,NEW_TARGETING,MEDIUM,0.335
T000008196,A000812,2026-06-15,C010,NEW_TARGETING,LOW,0.649
T000008197,A001232,2026-06-16,C010,NEW_TARGETING,LOW,0.962
T000008198,A001858,2026-06-01,C010,NEW_TARGETING,MEDIUM,0.983
T000008199,A003554,2026-06-05,C010,NEW_TARGETING,MEDIUM,0.485
T000008200,A000813,2026-06-09,C010,NEW_TARGETING,MEDIUM,0.644
T000008201,A002653,2026-06-25,C010,NEW_TARGETING,MEDIUM,0.329
T000008202,A002721,2026-06-19,C010,NEW_TARGETING,MEDIUM,0.528
T000008203,A002471,2026-06-11,C010,NEW_TARGETING,MEDIUM,0.989
T000008204,A001165,2026-06-21,C010,NEW_TARGETING,LOW,0.52
T000008205,A001341,2026-06-07,C010,NEW_TARGETING,MEDIUM,0.553
T000008206,A003209,2026-06-02,C010,NEW_TARGETING,HIGH,0.665
T000008207,A002453,2026-06-01,C010,NEW_TARGETING,MEDIUM,0.934
T000008208,A000107,2026-06-08,C010,NEW_TARGETING,LOW,0.102
T000008209,A001138,2026-06-23,C010,NEW_TARGETING,HIGH,0.2
T000008210,A002211,2026-06-02,C010,NEW_TARGETING,MEDIUM,0.475
T000008211,A000620,2026-06-26,C010,NEW_TARGETING,LOW,0.325
T000008212,A002581,2026-06-23,C010,NEW_TARGETING,MEDIUM,0.96
T000008213,A003026,2026-06-27,C010,NEW_TARGETING,MEDIUM,0.823
T000008214,A001356,2026-06-16,C010,NEW_TARGETING,MEDIUM,0.882
T000008215,A000612,2026-06-07,C010,NEW_TARGETING,MEDIUM,0.267
T000008216,A002079,2026-06-17,C010,NEW_TARGETING,LOW,0.444
T000008217,A002312,2026-06-14,C010,NEW_TARGETING,MEDIUM,0.546
T000008218,A002632,2026-06-21,C010,NEW_TARGETING,HIGH,0.423
T000008219,A003959,2026-06-15,C010,NEW_TARGETING,LOW,0.268
T000008220,A001867,2026-06-11,C010,NEW_TARGETING,LOW,0.176
T000008221,A003684,2026-06-07,C010,NEW_TARGETING,MEDIUM,0.249
T000008222,A001885,2026-06-04,C010,NEW_TARGETING,LOW,0.326
T000008223,A003609,2026-06-22,C010,NEW_TARGETING,MEDIUM,0.546
T000008224,A001822,2026-06-03,C010,NEW_TARGETING,HIGH,0.988
T000008225,A000679,2026-06-23,C010,NEW_TARGETING,MEDIUM,0.843
T000008226,A001596,2026-06-04,C010,NEW_TARGETING,MEDIUM,0.332
T000008227,A001564,2026-06-06,C010,NEW_TARGETING,MEDIUM,0.503
T000008228,A000204,2026-06-27,C010,NEW_TARGETING,LOW,0.756
T000008229,A000235,2026-06-24,C010,NEW_TARGETING,MEDIUM,0.179
T000008230,A000542,2026-06-21,C010,NEW_TARGETING,MEDIUM,0.499
T000008231,A001823,2026-06-27,C010,NEW_TARGETING,HIGH,0.845
T000008232,A000471,2026-06-25,C010,NEW_TARGETING,MEDIUM,0.358
T000008233,A000781,2026-06-16,C010,NEW_TARGETING,LOW,0.384
T000008234,A003470,2026-06-23,C010,NEW_TARGETING,MEDIUM,0.223
T000008235,A002725,2026-06-24,C010,NEW_TARGETING,MEDIUM,0.822
T000008236,A003905,2026-06-15,C010,NEW_TARGETING,LOW,0.748
T000008237,A000478,2026-06-27,C010,NEW_TARGETING,HIGH,0.73
T000008238,A003976,2026-06-10,C010,NEW_TARGETING,HIGH,0.497
T000008239,A000952,2026-06-24,C010,NEW_TARGETING,MEDIUM,0.218
T000008240,A000392,2026-06-04,C010,NEW_TARGETING,MEDIUM,0.519
T000008241,A001207,2026-06-03,C010,NEW_TARGETING,MEDIUM,0.123
T000008242,A000937,2026-06-27,C010,NEW_TARGETING,MEDIUM,0.369
T000008243,A002376,2026-06-04,C010,NEW_TARGETING,MEDIUM,0.514
T000008244,A000108,2026-06-12,C010,NEW_TARGETING,LOW,0.126
T000008245,A003997,2026-06-03,C010,NEW_TARGETING,HIGH,0.625
T000008246,A003871,2026-06-13,C010,NEW_TARGETING,MEDIUM,0.806
T000008247,A002785,2026-06-11,C010,NEW_TARGETING,MEDIUM,0.519
T000008248,A000501,2026-06-12,C010,NEW_TARGETING,MEDIUM,0.359
T000008249,A002935,2026-06-12,C010,NEW_TARGETING,MEDIUM,0.819
T000008250,A000953,2026-06-01,C010,NEW_TARGETING,MEDIUM,0.293
T000008251,A003720,2026-06-08,C010,NEW_TARGETING,HIGH,0.111
T000008252,A001915,2026-06-13,C010,NEW_TARGETING,MEDIUM,0.534
T000008253,A000825,2026-06-04,C010,NEW_TARGETING,MEDIUM,0.682
T000008254,A001792,2026-06-13,C010,NEW_TARGETING,HIGH,0.394
T000008255,A002139,2026-06-06,C010,NEW_TARGETING,HIGH,0.358
T000008256,A001699,2026-06-20,C010,NEW_TARGETING,MEDIUM,0.145
T000008257,A002255,2026-06-13,C010,NEW_TARGETING,HIGH,0.596
T000008258,A000299,2026-06-10,C010,NEW_TARGETING,MEDIUM,0.435
T000008259,A000645,2026-06-24,C010,NEW_TARGETING,MEDIUM,0.974
T000008260,A002879,2026-06-24,C010,NEW_TARGETING,LOW,0.69
T000008261,A003692,2026-06-08,C010,NEW_TARGETING,MEDIUM,0.314
T000008262,A001058,2026-06-21,C010,NEW_TARGETING,HIGH,0.446
T000008263,A003967,2026-06-15,C010,NEW_TARGETING,LOW,0.137
T000008264,A002528,2026-06-03,C010,NEW_TARGETING,LOW,0.595
T000008265,A000088,2026-06-09,C010,NEW_TARGETING,LOW,0.698
T000008266,A000131,2026-06-27,C010,NEW_TARGETING,HIGH,0.606
T000008267,A004059,2026-06-17,C010,NEW_TARGETING,MEDIUM,0.444
T000008268,A002654,2026-06-22,C010,NEW_TARGETING,LOW,0.879
T000008269,A001152,2026-06-04,C010,NEW_TARGETING,LOW,0.666
T000008270,A002595,2026-06-06,C010,NEW_TARGETING,HIGH,0.75
T000008271,A003534,2026-06-24,C010,NEW_TARGETING,HIGH,0.739
T000008272,A002541,2026-06-08,C010,NEW_TARGETING,MEDIUM,0.164
T000008273,A000660,2026-06-23,C010,NEW_TARGETING,MEDIUM,0.816
T000008274,A003058,2026-06-27,C010,NEW_TARGETING,MEDIUM,0.4
T000008275,A003350,2026-06-09,C010,NEW_TARGETING,MEDIUM,0.444
T000008276,A003570,2026-06-10,C010,NEW_TARGETING,MEDIUM,0.133
T000008277,A001901,2026-06-10,C010,NEW_TARGETING,MEDIUM,0.263
T000008278,A001460,2026-06-18,C010,NEW_TARGETING,MEDIUM,0.526
