attempt_id,call_id,account_id,attempt_timestamp,agent_id,channel
ATT000024594,CALL00024594,A001860,2026-08-20 11:32:00,AG0067,Human Calling
ATT000024595,CALL00024595,A002843,2025-10-10 12:04:00,AG0028,Human Calling
ATT000024596,CALL00024596,A002452,2026-02-01 19:03:00,AG0098,AI Voice
ATT000024597,CALL00024597,A000256,2026-02-04 20:26:00,AG0096,Human Calling
ATT000024598,CALL00024598,A003543,2026-05-06 20:05:00,AG0074,Predictive Dialer
ATT000024599,CALL00024599,A000881,2025-10-15 21:23:00,AG0061,Human Calling
ATT000024600,CALL00024600,A000449,2025-12-10 06:34:00,AG0043,Human Calling
ATT000024601,CALL00024601,A003994,2025-10-23 07:25:00,AG0040,Predictive Dialer
ATT000024602,CALL00024602,A003177,2025-12-21 08:49:00,AG0115,Human Calling
ATT000024603,CALL00024603,A003380,2026-07-13 07:25:00,AG0039,Predictive Dialer
ATT000024604,CALL00024604,A002964,2025-10-17 11:43:00,AG0035,Human Calling
ATT000024605,CALL00024605,A000362,2026-01-23 23:06:00,AG0012,IVR
ATT000024606,CALL00024606,A002825,2026-07-07 16:53:00,AG0018,Human Calling
ATT000024607,CALL00024607,A001489,2026-04-13 19:38:00,AG0045,Human Calling
ATT000024608,CALL00024608,A002346,2026-08-14 16:33:00,AG0080,Human Calling
ATT000024609,CALL00024609,A002849,2026-02-16 21:53:00,AG0036,Human Calling
ATT000024610,CALL00024610,A003211,2025-10-07 17:49:00,AG0075,AI Voice
ATT000024611,CALL00024611,A003729,2026-07-24 06:27:00,AG0015,Human Calling
ATT000024612,CALL00024612,A001381,2025-12-23 11:41:00,AG0047,Predictive Dialer
ATT000024613,CALL00024613,A000894,2025-10-17 08:05:00,AG0069,Predictive Dialer
ATT000024614,CALL00024614,A002496,2026-01-03 16:56:00,AG0100,Predictive Dialer
ATT000024615,CALL00024615,A000018,2025-11-07 16:06:00,AG0037,Predictive Dialer
ATT000024616,CALL00024616,A003230,2026-04-05 22:41:00,AG0026,Predictive Dialer
ATT000024617,CALL00024617,A003486,2026-04-14 23:08:00,AG0027,AI Voice
ATT000024618,CALL00024618,A001831,2025-10-17 06:00:00,AG0055,Human Calling
ATT000024619,CALL00024619,A000348,2026-08-12 10:30:00,AG0109,Human Calling
ATT000024620,CALL00024620,A004158,2026-04-13 17:54:00,AG0045,AI Voice
ATT000024621,CALL00024621,A003952,2026-02-02 06:22:00,AG0003,Human Calling
ATT000024622,CALL00024622,A004018,2026-02-02 13:54:00,AG0060,Human Calling
ATT000024623,CALL00024623,A003173,2026-05-18 17:07:00,AG0109,AI Voice
ATT000024624,CALL00024624,A000988,2026-02-25 09:18:00,AG0016,IVR
ATT000024625,CALL00024625,A001273,2026-04-23 23:11:00,AG0031,Predictive Dialer
ATT000024626,CALL00024626,A003061,2026-04-23 06:31:00,AG0008,Human Calling
ATT000024627,CALL00024627,A004189,2025-11-14 15:21:00,AG0029,Human Calling
ATT000024628,CALL00024628,A002853,2025-11-17 21:45:00,AG0077,IVR
ATT000024629,CALL00024629,A001748,2025-12-19 14:56:00,AG0109,AI Voice
ATT000024630,CALL00024630,A002853,2026-03-13 18:27:00,AG0111,Human Calling
ATT000024631,CALL00024631,A001575,2026-04-26 20:17:00,AG0024,AI Voice
ATT000024632,CALL00024632,A001491,2025-11-20 22:10:00,AG0045,Human Calling
ATT000024633,CALL00024633,A004120,2026-04-24 11:44:00,AG0067,Human Calling
ATT000024634,CALL00024634,A003856,2026-04-20 06:44:00,AG0092,Human Calling
ATT000024635,CALL00024635,A002555,2026-02-06 07:48:00,AG0027,Predictive Dialer
ATT000024636,CALL00024636,A003779,2026-01-03 13:43:00,AG0070,AI Voice
ATT000024637,CALL00024637,A001464,2026-06-19 11:51:00,AG0048,Predictive Dialer
ATT000024638,CALL00024638,A001537,2026-03-06 07:20:00,AG0056,AI Voice
ATT000024639,CALL00024639,A003924,2026-07-27 13:44:00,AG0018,IVR
ATT000024640,CALL00024640,A003368,2025-10-02 08:46:00,AG0035,Human Calling
ATT000024641,CALL00024641,A000990,2026-07-20 11:10:00,AG0021,IVR
ATT000024642,CALL00024642,A001990,2026-08-06 10:10:00,AG0064,Human Calling
ATT000024643,CALL00024643,A003097,2026-04-17 15:15:00,AG0118,IVR
ATT000024644,CALL00024644,A003081,2026-03-26 20:30:00,AG0064,Human Calling
ATT000024645,CALL00024645,A003483,2025-10-06 22:36:00,AG0077,AI Voice
ATT000024646,CALL00024646,A002023,2026-06-09 13:33:00,AG0030,Predictive Dialer
ATT000024647,CALL00024647,A000173,2026-01-21 07:56:00,AG0044,Predictive Dialer
ATT000024648,CALL00024648,A001085,2026-03-13 21:43:00,AG0066,Predictive Dialer
ATT000024649,CALL00024649,A000352,2026-08-23 08:26:00,AG0027,Human Calling
ATT000024650,CALL00024650,A001161,2026-02-14 20:28:00,AG0094,Predictive Dialer
ATT000024651,CALL00024651,A002542,2026-07-27 15:39:00,AG0041,AI Voice
ATT000024652,CALL00024652,A003016,2025-09-01 09:37:00,AG0051,IVR
ATT000024653,CALL00024653,A000875,2026-02-20 21:56:00,AG0034,IVR
ATT000024654,CALL00024654,A001553,2025-11-02 22:42:00,AG0042,Human Calling
ATT000024655,CALL00024655,A003698,2025-12-25 14:15:00,AG0052,AI Voice
ATT000024656,CALL00024656,A003427,2026-03-10 20:26:00,AG0061,AI Voice
ATT000024657,CALL00024657,A001663,2026-02-05 16:56:00,AG0013,Predictive Dialer
ATT000024658,CALL00024658,A002006,2026-06-19 14:31:00,AG0001,AI Voice
ATT000024659,CALL00024659,A003726,2026-08-01 10:08:00,AG0092,Human Calling
ATT000024660,CALL00024660,A004174,2026-06-12 13:32:00,AG0093,AI Voice
ATT000024661,CALL00024661,A003732,2025-11-23 11:33:00,AG0044,Human Calling
ATT000024662,CALL00024662,A000593,2026-06-11 11:54:00,AG0046,Human Calling
ATT000024663,CALL00024663,A001596,2026-01-06 08:16:00,AG0035,IVR
ATT000024664,CALL00024664,A000796,2026-06-07 14:01:00,AG0078,AI Voice
ATT000024665,CALL00024665,A002653,2026-03-19 06:49:00,AG0023,IVR
ATT000024666,CALL00024666,A000665,2025-09-17 09:21:00,AG0074,AI Voice
ATT000024667,CALL00024667,A003730,2026-04-20 06:46:00,AG0048,Predictive Dialer
ATT000024668,CALL00024668,A001248,2026-05-14 19:23:00,AG0013,AI Voice
ATT000024669,CALL00024669,A002227,2025-12-14 09:44:00,AG0114,Human Calling
ATT000024670,CALL00024670,A000981,2026-02-05 19:55:00,AG0032,Human Calling
ATT000024671,CALL00024671,A000433,2026-05-04 13:23:00,AG0004,Human Calling
ATT000024672,CALL00024672,A001386,2026-07-18 15:39:00,AG0120,Human Calling
ATT000024673,CALL00024673,A001566,2025-09-25 17:58:00,AG0004,Human Calling
ATT000024674,CALL00024674,A002253,2026-04-15 07:35:00,AG0051,Human Calling
ATT000024675,CALL00024675,A003052,2026-05-05 20:36:00,AG0095,AI Voice
ATT000024676,CALL00024676,A000419,2026-03-21 16:25:00,AG0090,Human Calling
ATT000024677,CALL00024677,A002796,2025-10-10 23:47:00,AG0085,Predictive Dialer
ATT000024678,CALL00024678,A003920,2026-06-19 18:06:00,AG0112,Human Calling
ATT000024679,CALL00024679,A004150,2026-01-07 17:21:00,AG0044,AI Voice
ATT000024680,CALL00024680,A003567,2026-07-21 10:44:00,AG0041,Predictive Dialer
ATT000024681,CALL00024681,A000499,2026-03-19 10:29:00,AG0072,Human Calling
ATT000024682,CALL00024682,A002413,2026-06-25 21:33:00,AG0044,Predictive Dialer
ATT000024683,CALL00024683,A000474,2025-10-16 10:14:00,AG0115,Human Calling
ATT000024684,CALL00024684,A002543,2026-08-17 17:21:00,AG0020,AI Voice
ATT000024685,CALL00024685,A003609,2026-08-23 11:06:00,AG0055,AI Voice
ATT000024686,CALL00024686,A002251,2025-10-15 23:51:00,AG0034,IVR
ATT000024687,CALL00024687,A000007,2026-05-27 17:47:00,AG0062,IVR
ATT000024688,CALL00024688,A001944,2026-04-24 14:50:00,AG0074,Human Calling
ATT000024689,CALL00024689,A001889,2026-01-08 08:04:00,AG0115,IVR
ATT000024690,CALL00024690,A004074,2025-12-19 11:20:00,AG0081,Human Calling
ATT000024691,CALL00024691,A000001,2026-07-01 14:44:00,AG0064,Predictive Dialer
ATT000024692,CALL00024692,A003899,2026-02-24 22:08:00,AG0042,Human Calling
ATT000024693,CALL00024693,A000104,2026-06-26 20:53:00,AG0005,Human Calling
ATT000024694,CALL00024694,A003579,2025-10-06 12:45:00,AG0048,AI Voice
ATT000024695,CALL00024695,A002221,2025-11-04 21:02:00,AG0035,AI Voice
ATT000024696,CALL00024696,A000099,2026-03-11 08:48:00,AG0120,AI Voice
ATT000024697,CALL00024697,A001918,2025-09-12 15:36:00,AG0024,Human Calling
ATT000024698,CALL00024698,A000137,2025-10-02 16:45:00,AG0017,IVR
ATT000024699,CALL00024699,A000641,2026-06-02 14:53:00,AG0087,IVR
ATT000024700,CALL00024700,A000364,2025-11-04 09:38:00,AG0034,AI Voice
ATT000024701,CALL00024701,A002658,2026-04-01 11:15:00,AG0085,AI Voice
ATT000024702,CALL00024702,A002806,2026-07-05 16:28:00,AG0057,AI Voice
ATT000024703,CALL00024703,A000745,2026-08-05 07:58:00,AG0109,IVR
ATT000024704,CALL00024704,A000778,2026-06-16 09:50:00,AG0032,AI Voice
ATT000024705,CALL00024705,A000655,2026-02-15 22:35:00,AG0097,Human Calling
ATT000024706,CALL00024706,A001814,2026-01-23 23:50:00,AG0035,Human Calling
ATT000024707,CALL00024707,A002742,2025-11-11 16:44:00,AG0023,Predictive Dialer
ATT000024708,CALL00024708,A002619,2025-10-10 17:13:00,AG0081,AI Voice
ATT000024709,CALL00024709,A000449,2026-04-02 10:18:00,AG0010,Human Calling
ATT000024710,CALL00024710,A000918,2026-07-20 09:49:00,AG0022,Human Calling
ATT000024711,CALL00024711,A003998,2026-04-18 16:28:00,AG0105,Human Calling
ATT000024712,CALL00024712,A003712,2025-10-02 07:49:00,AG0005,AI Voice
ATT000024713,CALL00024713,A003772,2025-12-04 17:19:00,AG0012,Predictive Dialer
ATT000024714,CALL00024714,A001217,2025-12-20 14:16:00,AG0074,Human Calling
ATT000024715,CALL00024715,A003413,2025-12-26 23:08:00,AG0116,Human Calling
ATT000024716,CALL00024716,A000560,2026-02-09 08:30:00,AG0049,Human Calling
ATT000024717,CALL00024717,A003210,2025-09-20 11:44:00,AG0089,Predictive Dialer
ATT000024718,CALL00024718,A001067,2025-11-18 09:07:00,AG0055,AI Voice
ATT000024719,CALL00024719,A000886,2026-04-26 11:04:00,AG0106,AI Voice
ATT000024720,CALL00024720,A001965,2026-01-17 19:27:00,AG0024,Human Calling
ATT000024721,CALL00024721,A003342,2026-02-13 20:56:00,AG0108,AI Voice
ATT000024722,CALL00024722,A000616,2025-11-25 19:12:00,AG0004,Human Calling
ATT000024723,CALL00024723,A004186,2025-11-16 17:42:00,AG0034,Predictive Dialer
ATT000024724,CALL00024724,A001497,2025-10-25 09:08:00,AG0057,Human Calling
ATT000024725,CALL00024725,A002426,2026-02-16 23:02:00,AG0083,Human Calling
ATT000024726,CALL00024726,A001707,2025-10-21 20:24:00,AG0007,Human Calling
ATT000024727,CALL00024727,A002724,2026-04-14 16:26:00,AG0095,Predictive Dialer
ATT000024728,CALL00024728,A002222,2026-02-25 19:43:00,AG0068,Human Calling
ATT000024729,CALL00024729,A000154,2025-09-11 07:11:00,AG0018,AI Voice
ATT000024730,CALL00024730,A000919,2025-11-12 11:04:00,AG0027,IVR
ATT000024731,CALL00024731,A001611,2025-10-22 23:30:00,AG0118,Predictive Dialer
ATT000024732,CALL00024732,A002967,2026-03-09 08:01:00,AG0081,Human Calling
ATT000024733,CALL00024733,A000947,2026-06-26 21:27:00,AG0071,Human Calling
ATT000024734,CALL00024734,A001666,2025-12-26 11:33:00,AG0054,Human Calling
ATT000024735,CALL00024735,A003973,2026-06-21 14:21:00,AG0043,AI Voice
ATT000024736,CALL00024736,A001197,2025-12-07 10:27:00,AG0061,IVR
ATT000024737,CALL00024737,A003523,2025-10-06 10:39:00,AG0115,Human Calling
ATT000024738,CALL00024738,A000693,2026-05-11 20:25:00,AG0062,Predictive Dialer
ATT000024739,CALL00024739,A001271,2026-05-19 21:05:00,AG0106,Human Calling
ATT000024740,CALL00024740,A004132,2026-08-20 20:08:00,AG0029,Human Calling
ATT000024741,CALL00024741,A003070,2026-07-26 13:18:00,AG0044,Human Calling
ATT000024742,CALL00024742,A000371,2025-09-03 10:16:00,AG0104,Human Calling
ATT000024743,CALL00024743,A001646,2025-10-14 17:54:00,AG0096,Human Calling
ATT000024744,CALL00024744,A001275,2025-10-27 09:30:00,AG0099,Predictive Dialer
ATT000024745,CALL00024745,A003732,2026-06-13 08:57:00,AG0090,Predictive Dialer
ATT000024746,CALL00024746,A001965,2026-08-05 07:49:00,AG0016,IVR
ATT000024747,CALL00024747,A000094,2026-04-07 22:50:00,AG0046,Predictive Dialer
ATT000024748,CALL00024748,A002203,2026-02-04 10:09:00,AG0103,Human Calling
ATT000024749,CALL00024749,A002156,2026-04-08 11:52:00,AG0031,Human Calling
ATT000024750,CALL00024750,A003423,2025-11-13 10:08:00,AG0106,Human Calling
ATT000024751,CALL00024751,A000470,2026-07-18 17:29:00,AG0068,IVR
ATT000024752,CALL00024752,A001506,2026-03-10 15:38:00,AG0006,Predictive Dialer
ATT000024753,CALL00024753,A003073,2026-05-07 15:03:00,AG0044,AI Voice
ATT000024754,CALL00024754,A000819,2025-10-05 06:42:00,AG0011,Human Calling
ATT000024755,CALL00024755,A003998,2026-01-15 20:57:00,AG0019,Human Calling
ATT000024756,CALL00024756,A001292,2026-04-23 12:44:00,AG0106,IVR
ATT000024757,CALL00024757,A000251,2025-11-25 22:59:00,AG0091,Human Calling
ATT000024758,CALL00024758,A000085,2026-03-23 07:37:00,AG0038,AI Voice
ATT000024759,CALL00024759,A002632,2026-03-23 23:07:00,AG0067,AI Voice
ATT000024760,CALL00024760,A001954,2025-11-27 17:40:00,AG0016,IVR
ATT000024761,CALL00024761,A001156,2025-11-13 20:44:00,AG0032,Human Calling
ATT000024762,CALL00024762,A001265,2026-07-06 16:43:00,AG0024,Human Calling
ATT000024763,CALL00024763,A002314,2025-10-12 12:37:00,AG0047,Human Calling
ATT000024764,CALL00024764,A001180,2026-03-07 23:42:00,AG0093,AI Voice
ATT000024765,CALL00024765,A000563,2025-09-07 22:38:00,AG0005,Human Calling
ATT000024766,CALL00024766,A002259,2026-06-09 13:52:00,AG0059,Predictive Dialer
ATT000024767,CALL00024767,A000119,2026-01-21 09:18:00,AG0044,AI Voice
ATT000024768,CALL00024768,A002238,2025-11-21 21:43:00,AG0032,Human Calling
ATT000024769,CALL00024769,A002489,2026-06-13 20:46:00,AG0101,Human Calling
ATT000024770,CALL00024770,A000255,2026-04-02 20:22:00,AG0093,Human Calling
ATT000024771,CALL00024771,A002831,2026-04-02 16:49:00,AG0031,Human Calling
ATT000024772,CALL00024772,A001654,2025-12-22 12:27:00,AG0031,Human Calling
ATT000024773,CALL00024773,A000018,2025-09-09 19:41:00,AG0008,Predictive Dialer
ATT000024774,CALL00024774,A002909,2026-01-04 15:18:00,AG0006,IVR
ATT000024775,CALL00024775,A001070,2025-11-07 09:34:00,AG0113,IVR
ATT000024776,CALL00024776,A003809,2026-06-03 15:04:00,AG0088,Human Calling
ATT000024777,CALL00024777,A003776,2026-04-21 07:55:00,AG0019,Human Calling
ATT000024778,CALL00024778,A001684,2025-09-10 06:16:00,AG0001,Human Calling
ATT000024779,CALL00024779,A000839,2026-03-24 17:14:00,AG0028,Human Calling
ATT000024780,CALL00024780,A000184,2026-01-26 22:34:00,AG0031,Predictive Dialer
ATT000024781,CALL00024781,A000296,2025-12-12 12:40:00,AG0105,Human Calling
ATT000024782,CALL00024782,A003211,2025-12-20 12:55:00,AG0105,IVR
ATT000024783,CALL00024783,A001072,2025-12-02 21:38:00,AG0015,IVR
ATT000024784,CALL00024784,A000436,2026-07-10 22:30:00,AG0009,IVR
ATT000024785,CALL00024785,A000159,2026-04-15 15:12:00,AG0104,Predictive Dialer
ATT000024786,CALL00024786,A000401,2025-12-08 18:02:00,AG0117,Human Calling
ATT000024787,CALL00024787,A000117,2026-03-12 20:56:00,AG0088,AI Voice
ATT000024788,CALL00024788,A003005,2026-03-12 09:11:00,AG0025,AI Voice
ATT000024789,CALL00024789,A000448,2026-08-25 14:00:00,AG0023,Human Calling
ATT000024790,CALL00024790,A001630,2026-05-10 22:20:00,AG0098,IVR
ATT000024791,CALL00024791,A002478,2025-11-07 12:30:00,AG0053,AI Voice
ATT000024792,CALL00024792,A002352,2026-08-11 13:16:00,AG0094,Predictive Dialer
ATT000024793,CALL00024793,A003939,2025-12-03 17:12:00,AG0032,Human Calling
ATT000024794,CALL00024794,A003588,2026-05-23 16:12:00,AG0094,Predictive Dialer
ATT000024795,CALL00024795,A001616,2026-02-01 17:48:00,AG0075,Human Calling
ATT000024796,CALL00024796,A001332,2026-06-10 09:17:00,AG0007,Human Calling
ATT000024797,CALL00024797,A002626,2026-05-07 15:49:00,AG0081,AI Voice
ATT000024798,CALL00024798,A004058,2026-08-12 11:31:00,AG0013,Human Calling
ATT000024799,CALL00024799,A003631,2026-04-06 13:56:00,AG0107,IVR
ATT000024800,CALL00024800,A001430,2026-06-11 22:07:00,AG0018,AI Voice
ATT000024801,CALL00024801,A002571,2025-11-16 17:02:00,AG0036,IVR
ATT000024802,CALL00024802,A001117,2026-07-23 08:14:00,AG0068,Human Calling
ATT000024803,CALL00024803,A000976,2026-03-26 13:33:00,AG0090,Human Calling
ATT000024804,CALL00024804,A000207,2025-10-21 11:02:00,AG0055,Predictive Dialer
ATT000024805,CALL00024805,A001675,2026-04-10 20:20:00,AG0087,Human Calling
ATT000024806,CALL00024806,A001842,2026-08-02 11:34:00,AG0088,Predictive Dialer
ATT000024807,CALL00024807,A000419,2025-11-12 21:03:00,AG0042,IVR
ATT000024808,CALL00024808,A000468,2025-09-17 21:43:00,AG0110,Human Calling
ATT000024809,CALL00024809,A002379,2026-05-25 20:31:00,AG0115,Human Calling
ATT000024810,CALL00024810,A000421,2025-11-16 21:28:00,AG0116,Human Calling
ATT000024811,CALL00024811,A000920,2026-05-26 15:58:00,AG0050,AI Voice
ATT000024812,CALL00024812,A002944,2025-12-14 18:12:00,AG0075,Human Calling
ATT000024813,CALL00024813,A003389,2025-09-04 21:50:00,AG0035,Predictive Dialer
ATT000024814,CALL00024814,A003648,2026-04-11 06:42:00,AG0071,Predictive Dialer
ATT000024815,CALL00024815,A003880,2025-09-17 12:30:00,AG0055,Human Calling
ATT000024816,CALL00024816,A002113,2025-12-24 22:33:00,AG0002,Human Calling
ATT000024817,CALL00024817,A001188,2026-06-03 13:19:00,AG0089,AI Voice
ATT000024818,CALL00024818,A000878,2026-06-06 12:58:00,AG0053,Human Calling
ATT000024819,CALL00024819,A000178,2025-11-11 19:34:00,AG0115,Human Calling
ATT000024820,CALL00024820,A000044,2026-03-26 13:57:00,AG0043,Human Calling
ATT000024821,CALL00024821,A001821,2025-11-07 13:52:00,AG0070,IVR
ATT000024822,CALL00024822,A003983,2025-10-12 11:57:00,AG0058,AI Voice
ATT000024823,CALL00024823,A002204,2025-09-22 16:49:00,AG0105,Human Calling
ATT000024824,CALL00024824,A003802,2025-09-15 11:46:00,AG0119,Human Calling
ATT000024825,CALL00024825,A000549,2026-02-03 19:42:00,AG0067,Human Calling
ATT000024826,CALL00024826,A001846,2026-02-17 07:31:00,AG0025,Human Calling
ATT000024827,CALL00024827,A003160,2025-11-19 10:25:00,AG0114,IVR
ATT000024828,CALL00024828,A002248,2026-01-14 11:15:00,AG0098,IVR
ATT000024829,CALL00024829,A002797,2026-05-26 12:47:00,AG0012,Human Calling
ATT000024830,CALL00024830,A001783,2026-02-11 20:26:00,AG0053,IVR
ATT000024831,CALL00024831,A003448,2026-02-09 09:18:00,AG0057,Human Calling
ATT000024832,CALL00024832,A003659,2026-07-04 14:15:00,AG0063,AI Voice
ATT000024833,CALL00024833,A001385,2026-04-01 22:22:00,AG0059,Predictive Dialer
ATT000024834,CALL00024834,A003531,2025-10-20 22:45:00,AG0107,Human Calling
ATT000024835,CALL00024835,A002945,2025-12-20 21:09:00,AG0082,Predictive Dialer
ATT000024836,CALL00024836,A000231,2025-10-01 10:21:00,AG0074,Human Calling
ATT000024837,CALL00024837,A002424,2026-06-15 18:19:00,AG0119,Predictive Dialer
ATT000024838,CALL00024838,A000485,2025-10-13 14:50:00,AG0070,Human Calling
ATT000024839,CALL00024839,A001571,2026-04-10 19:51:00,AG0059,IVR
ATT000024840,CALL00024840,A004010,2026-08-06 08:47:00,AG0061,AI Voice
ATT000024841,CALL00024841,A000352,2025-09-25 20:10:00,AG0047,Human Calling
ATT000024842,CALL00024842,A003760,2026-06-16 15:48:00,AG0009,Predictive Dialer
ATT000024843,CALL00024843,A003885,2026-03-25 20:53:00,AG0027,IVR
ATT000024844,CALL00024844,A004076,2026-07-25 12:21:00,AG0120,IVR
ATT000024845,CALL00024845,A001850,2025-12-18 19:16:00,AG0014,Predictive Dialer
ATT000024846,CALL00024846,A000965,2026-02-08 07:04:00,AG0105,Human Calling
ATT000024847,CALL00024847,A003046,2026-06-02 06:20:00,AG0032,AI Voice
ATT000024848,CALL00024848,A000971,2026-08-04 17:42:00,AG0097,IVR
ATT000024849,CALL00024849,A001801,2026-02-13 20:48:00,AG0108,Predictive Dialer
ATT000024850,CALL00024850,A002633,2025-10-18 20:16:00,AG0031,Predictive Dialer
ATT000024851,CALL00024851,A002920,2026-04-02 12:28:00,AG0056,Predictive Dialer
ATT000024852,CALL00024852,A001003,2026-01-22 08:06:00,AG0038,Human Calling
ATT000024853,CALL00024853,A003202,2025-10-02 16:01:00,AG0050,Predictive Dialer
ATT000024854,CALL00024854,A003572,2026-05-22 16:53:00,AG0018,Predictive Dialer
ATT000024855,CALL00024855,A001529,2026-08-24 07:24:00,AG0096,Predictive Dialer
ATT000024856,CALL00024856,A003923,2026-04-02 11:01:00,AG0014,IVR
ATT000024857,CALL00024857,A001777,2026-05-17 09:23:00,AG0097,Predictive Dialer
ATT000024858,CALL00024858,A000084,2025-10-05 08:57:00,AG0098,Human Calling
ATT000024859,CALL00024859,A003315,2026-06-05 09:43:00,AG0017,Predictive Dialer
ATT000024860,CALL00024860,A003882,2025-10-04 21:52:00,AG0053,Human Calling
ATT000024861,CALL00024861,A000174,2026-02-27 22:55:00,AG0021,Human Calling
ATT000024862,CALL00024862,A002290,2026-05-18 11:57:00,AG0095,Predictive Dialer
ATT000024863,CALL00024863,A002306,2026-07-05 07:37:00,AG0102,AI Voice
ATT000024864,CALL00024864,A000232,2025-09-03 14:49:00,AG0094,Human Calling
ATT000024865,CALL00024865,A003574,2026-03-09 09:36:00,AG0046,Human Calling
ATT000024866,CALL00024866,A001307,2026-05-15 10:07:00,AG0050,IVR
ATT000024867,CALL00024867,A004000,2026-04-13 23:13:00,AG0092,Human Calling
ATT000024868,CALL00024868,A003353,2026-07-22 17:52:00,AG0078,Human Calling
ATT000024869,CALL00024869,A002284,2025-09-18 23:55:00,AG0044,AI Voice
ATT000024870,CALL00024870,A002366,2026-01-07 18:51:00,AG0026,AI Voice
ATT000024871,CALL00024871,A000803,2026-05-11 08:15:00,AG0056,Human Calling
ATT000024872,CALL00024872,A000013,2026-02-01 18:06:00,AG0075,Predictive Dialer
ATT000024873,CALL00024873,A001417,2026-02-18 16:25:00,AG0059,IVR
ATT000024874,CALL00024874,A002884,2026-01-16 23:49:00,AG0009,AI Voice
ATT000024875,CALL00024875,A004011,2026-07-08 10:32:00,AG0023,Human Calling
ATT000024876,CALL00024876,A004185,2026-01-27 07:51:00,AG0107,Predictive Dialer
ATT000024877,CALL00024877,A002953,2026-02-17 20:32:00,AG0090,Human Calling
ATT000024878,CALL00024878,A000573,2026-05-06 13:23:00,AG0105,AI Voice
ATT000024879,CALL00024879,A001124,2026-02-02 16:52:00,AG0112,Human Calling
ATT000024880,CALL00024880,A000357,2026-08-18 09:51:00,AG0052,Human Calling
ATT000024881,CALL00024881,A001530,2026-06-24 18:39:00,AG0058,Predictive Dialer
ATT000024882,CALL00024882,A002451,2026-03-05 20:35:00,AG0108,Human Calling
ATT000024883,CALL00024883,A003189,2026-05-01 11:50:00,AG0091,IVR
ATT000024884,CALL00024884,A002267,2026-05-13 06:08:00,AG0046,Human Calling
ATT000024885,CALL00024885,A004159,2025-11-03 09:47:00,AG0084,Human Calling
ATT000024886,CALL00024886,A003346,2026-06-20 13:03:00,AG0098,Human Calling
ATT000024887,CALL00024887,A002700,2025-10-12 17:56:00,AG0100,Predictive Dialer
ATT000024888,CALL00024888,A002706,2026-01-25 23:38:00,AG0068,AI Voice
ATT000024889,CALL00024889,A002624,2026-04-27 22:58:00,AG0020,Human Calling
ATT000024890,CALL00024890,A002705,2026-04-10 20:57:00,AG0060,IVR
ATT000024891,CALL00024891,A000391,2026-07-05 19:36:00,AG0052,Predictive Dialer
ATT000024892,CALL00024892,A000199,2026-05-08 11:30:00,AG0033,Human Calling
ATT000024893,CALL00024893,A001169,2025-10-23 08:39:00,AG0049,Predictive Dialer
ATT000024894,CALL00024894,A000531,2026-03-11 22:27:00,AG0008,Predictive Dialer
ATT000024895,CALL00024895,A000747,2025-09-09 12:51:00,AG0102,Human Calling
ATT000024896,CALL00024896,A002526,2026-06-01 18:08:00,AG0014,IVR
ATT000024897,CALL00024897,A001087,2026-05-14 13:09:00,AG0058,Predictive Dialer
ATT000024898,CALL00024898,A000829,2026-03-20 17:17:00,AG0105,Human Calling
ATT000024899,CALL00024899,A003034,2025-12-17 09:05:00,AG0080,Human Calling
ATT000024900,CALL00024900,A003311,2025-11-10 22:04:00,AG0089,AI Voice
ATT000024901,CALL00024901,A002913,2025-09-01 12:41:00,AG0052,IVR
ATT000024902,CALL00024902,A003380,2025-12-16 16:41:00,AG0076,Predictive Dialer
ATT000024903,CALL00024903,A004176,2025-12-09 07:29:00,AG0035,Human Calling
ATT000024904,CALL00024904,A000112,2026-07-24 06:59:00,AG0072,AI Voice
ATT000024905,CALL00024905,A000969,2026-06-17 10:45:00,AG0026,Predictive Dialer
ATT000024906,CALL00024906,A001977,2025-12-22 07:11:00,AG0116,AI Voice
ATT000024907,CALL00024907,A001908,2026-02-24 23:35:00,AG0038,Human Calling
ATT000024908,CALL00024908,A003646,2025-11-15 12:52:00,AG0065,Human Calling
ATT000024909,CALL00024909,A000339,2026-06-06 18:30:00,AG0043,AI Voice
ATT000024910,CALL00024910,A001933,2026-08-26 17:36:00,AG0064,IVR
ATT000024911,CALL00024911,A002527,2025-09-15 18:10:00,AG0009,IVR
ATT000024912,CALL00024912,A001305,2026-04-08 12:40:00,AG0040,Human Calling
ATT000024913,CALL00024913,A003273,2026-01-15 14:28:00,AG0060,AI Voice
ATT000024914,CALL00024914,A003516,2026-07-16 09:50:00,AG0093,Human Calling
ATT000024915,CALL00024915,A001842,2026-05-24 13:20:00,AG0027,Human Calling
ATT000024916,CALL00024916,A003402,2026-08-12 10:46:00,AG0083,IVR
ATT000024917,CALL00024917,A002832,2026-03-02 08:39:00,AG0011,Human Calling
ATT000024918,CALL00024918,A004100,2026-06-01 06:30:00,AG0055,Human Calling
ATT000024919,CALL00024919,A000652,2025-11-10 18:00:00,AG0055,Predictive Dialer
ATT000024920,CALL00024920,A002681,2026-01-13 12:16:00,AG0007,Predictive Dialer
ATT000024921,CALL00024921,A001919,2026-03-06 10:32:00,AG0057,IVR
ATT000024922,CALL00024922,A002221,2026-06-20 07:45:00,AG0106,Predictive Dialer
ATT000024923,CALL00024923,A003539,2026-05-08 23:39:00,AG0071,IVR
