sms_id,account_id,event_timestamp,event_type
SMS00005600,A002184,2026-05-01 08:00:00,DELIVERED
SMS00005601,A000532,2025-12-02 18:00:00,DELIVERED
SMS00005602,A002284,2025-11-13 09:00:00,DELIVERED
SMS00005603,A000612,2026-01-22 21:00:00,DELIVERED
SMS00005604,A004172,2025-09-24 21:00:00,DELIVERED
SMS00005605,A002888,2025-12-23 15:00:00,FAILED
SMS00005606,A001139,2025-09-17 10:00:00,DELIVERED
SMS00005607,A002512,2025-10-10 11:00:00,SENT
SMS00005608,A003253,2025-11-06 11:00:00,DELIVERED
SMS00005609,A002387,2025-10-22 20:00:00,SENT
SMS00005610,A002166,2025-11-26 19:00:00,DELIVERED
SMS00005611,A001192,2026-07-02 14:00:00,SENT
SMS00005612,A000636,2026-05-10 14:00:00,SENT
SMS00005613,A000621,2025-12-07 11:00:00,FAILED
SMS00005614,A002146,2026-07-11 07:00:00,FAILED
SMS00005615,A001749,2026-03-21 08:00:00,DELIVERED
SMS00005616,A001127,2026-04-20 10:00:00,DELIVERED
SMS00005617,A003812,2026-05-01 21:00:00,DELIVERED
SMS00005618,A000004,2026-06-06 07:00:00,DELIVERED
SMS00005619,A002963,2026-05-27 18:00:00,DELIVERED
SMS00005620,A000473,2025-10-19 08:00:00,SENT
SMS00005621,A001600,2025-10-12 08:00:00,FAILED
SMS00005622,A002412,2026-01-09 09:00:00,DELIVERED
SMS00005623,A000334,2026-07-14 15:00:00,SENT
SMS00005624,A000693,2026-07-26 08:00:00,SENT
SMS00005625,A001471,2025-10-22 16:00:00,DELIVERED
SMS00005626,A002518,2025-10-02 16:00:00,DELIVERED
SMS00005627,A000839,2026-08-17 18:00:00,DELIVERED
SMS00005628,A000488,2026-07-13 14:00:00,DELIVERED
SMS00005629,A000661,2026-05-19 14:00:00,SENT
SMS00005630,A000027,2026-07-15 11:00:00,SENT
SMS00005631,A003769,2025-12-12 21:00:00,DELIVERED
SMS00005632,A003957,2025-12-01 15:00:00,SENT
SMS00005633,A003038,2026-04-14 19:00:00,SENT
SMS00005634,A001544,2026-06-16 17:00:00,DELIVERED
SMS00005635,A001568,2026-01-01 15:00:00,SENT
SMS00005636,A000220,2026-07-02 07:00:00,DELIVERED
SMS00005637,A003788,2026-01-02 18:00:00,DELIVERED
SMS00005638,A003015,2026-06-01 19:00:00,SENT
SMS00005639,A003413,2026-01-21 20:00:00,SENT
SMS00005640,A004130,2026-02-16 09:00:00,DELIVERED
SMS00005641,A001091,2026-01-16 07:00:00,DELIVERED
SMS00005642,A000007,2025-12-19 15:00:00,DELIVERED
SMS00005643,A000237,2025-11-15 22:00:00,DELIVERED
SMS00005644,A000451,2026-07-11 12:00:00,DELIVERED
SMS00005645,A001557,2025-12-05 07:00:00,SENT
SMS00005646,A001798,2026-07-26 22:00:00,DELIVERED
SMS00005647,A002656,2025-10-24 14:00:00,DELIVERED
SMS00005648,A001886,2026-01-19 19:00:00,DELIVERED
SMS00005649,A003548,2025-09-10 21:00:00,SENT
SMS00005650,A000982,2025-11-27 15:00:00,FAILED
SMS00005651,A000278,2025-09-27 18:00:00,DELIVERED
SMS00005652,A003651,2025-11-22 20:00:00,DELIVERED
SMS00005653,A001897,2026-05-06 11:00:00,DELIVERED
SMS00005654,A000035,2026-02-05 10:00:00,SENT
SMS00005655,A000923,2026-04-21 15:00:00,DELIVERED
SMS00005656,A000982,2026-01-24 09:00:00,DELIVERED
SMS00005657,A001393,2026-06-06 09:00:00,DELIVERED
SMS00005658,A000469,2026-03-05 14:00:00,DELIVERED
SMS00005659,A000089,2025-10-12 19:00:00,DELIVERED
SMS00005660,A001971,2026-03-05 13:00:00,DELIVERED
SMS00005661,A002398,2026-03-17 19:00:00,SENT
SMS00005662,A004065,2026-05-14 20:00:00,DELIVERED
SMS00005663,A003526,2026-03-11 09:00:00,DELIVERED
SMS00005664,A001849,2026-06-14 07:00:00,DELIVERED
SMS00005665,A003690,2026-03-11 09:00:00,DELIVERED
SMS00005666,A000621,2025-12-15 15:00:00,SENT
SMS00005667,A002306,2025-10-15 17:00:00,DELIVERED
SMS00005668,A002501,2026-06-21 21:00:00,FAILED
SMS00005669,A002661,2025-09-01 09:00:00,DELIVERED
SMS00005670,A002755,2025-11-01 08:00:00,DELIVERED
SMS00005671,A001661,2026-03-01 09:00:00,FAILED
SMS00005672,A001724,2026-07-07 09:00:00,FAILED
SMS00005673,A003607,2026-02-11 10:00:00,DELIVERED
SMS00005674,A000292,2026-01-20 12:00:00,DELIVERED
SMS00005675,A001848,2026-06-03 13:00:00,DELIVERED
SMS00005676,A000952,2026-01-24 08:00:00,DELIVERED
SMS00005677,A001333,2026-03-18 15:00:00,SENT
SMS00005678,A002741,2026-05-04 13:00:00,DELIVERED
SMS00005679,A002127,2026-04-01 13:00:00,DELIVERED
SMS00005680,A004027,2026-01-10 11:00:00,DELIVERED
SMS00005681,A003685,2025-09-11 10:00:00,DELIVERED
SMS00005682,A002818,2026-05-17 19:00:00,DELIVERED
SMS00005683,A000706,2025-10-24 08:00:00,DELIVERED
SMS00005684,A003743,2025-09-07 18:00:00,FAILED
SMS00005685,A001472,2026-02-02 20:00:00,DELIVERED
SMS00005686,A002054,2026-01-08 12:00:00,FAILED
SMS00005687,A003358,2026-08-09 07:00:00,SENT
SMS00005688,A000289,2025-10-18 21:00:00,DELIVERED
SMS00005689,A001899,2025-12-13 11:00:00,DELIVERED
SMS00005690,A002254,2026-08-26 19:00:00,SENT
SMS00005691,A000470,2025-11-09 21:00:00,DELIVERED
SMS00005692,A003723,2026-05-18 18:00:00,DELIVERED
SMS00005693,A001110,2026-02-16 15:00:00,DELIVERED
SMS00005694,A001287,2026-05-15 17:00:00,DELIVERED
SMS00005695,A001008,2026-05-20 11:00:00,DELIVERED
SMS00005696,A002375,2025-09-22 22:00:00,DELIVERED
SMS00005697,A002449,2025-09-25 13:00:00,SENT
SMS00005698,A004002,2025-12-17 10:00:00,DELIVERED
SMS00005699,A003011,2025-10-22 10:00:00,DELIVERED
SMS00005700,A001959,2026-06-21 19:00:00,SENT
SMS00005701,A001288,2026-04-20 19:00:00,SENT
SMS00005702,A003216,2026-01-12 09:00:00,DELIVERED
SMS00005703,A000164,2026-02-06 21:00:00,DELIVERED
SMS00005704,A004170,2026-08-24 21:00:00,DELIVERED
SMS00005705,A000464,2026-08-04 13:00:00,DELIVERED
SMS00005706,A003712,2025-11-23 12:00:00,DELIVERED
SMS00005707,A003190,2026-02-26 22:00:00,DELIVERED
SMS00005708,A003251,2025-09-24 17:00:00,FAILED
SMS00005709,A003694,2025-10-24 14:00:00,FAILED
SMS00005710,A003763,2026-06-05 19:00:00,DELIVERED
SMS00005711,A002633,2026-05-22 22:00:00,DELIVERED
SMS00005712,A000637,2026-01-06 15:00:00,FAILED
SMS00005713,A003071,2026-03-05 07:00:00,DELIVERED
SMS00005714,A003292,2025-12-12 14:00:00,SENT
SMS00005715,A000555,2026-03-01 12:00:00,DELIVERED
SMS00005716,A000047,2026-05-14 18:00:00,DELIVERED
SMS00005717,A001465,2026-03-26 11:00:00,DELIVERED
SMS00005718,A003685,2025-09-26 08:00:00,SENT
SMS00005719,A002124,2026-06-08 18:00:00,DELIVERED
SMS00005720,A003072,2026-06-26 12:00:00,DELIVERED
SMS00005721,A000862,2026-05-06 22:00:00,SENT
SMS00005722,A001115,2026-05-05 18:00:00,DELIVERED
SMS00005723,A002085,2026-08-04 21:00:00,DELIVERED
SMS00005724,A001353,2025-11-07 14:00:00,DELIVERED
SMS00005725,A001205,2026-06-02 10:00:00,DELIVERED
SMS00005726,A001107,2025-10-11 16:00:00,DELIVERED
SMS00005727,A000991,2025-11-03 09:00:00,DELIVERED
SMS00005728,A000930,2026-02-23 22:00:00,DELIVERED
SMS00005729,A001074,2026-04-21 13:00:00,DELIVERED
SMS00005730,A000300,2026-02-20 14:00:00,DELIVERED
SMS00005731,A002061,2025-11-05 15:00:00,DELIVERED
SMS00005732,A000511,2026-01-25 10:00:00,FAILED
SMS00005733,A004149,2025-10-14 22:00:00,FAILED
SMS00005734,A000863,2026-06-26 19:00:00,DELIVERED
SMS00005735,A000308,2025-09-09 15:00:00,FAILED
SMS00005736,A000561,2026-08-16 19:00:00,SENT
SMS00005737,A002608,2026-05-23 15:00:00,DELIVERED
SMS00005738,A002292,2026-08-05 14:00:00,DELIVERED
SMS00005739,A000313,2026-01-22 13:00:00,SENT
SMS00005740,A000194,2025-09-14 08:00:00,DELIVERED
SMS00005741,A001557,2026-01-15 12:00:00,DELIVERED
SMS00005742,A003093,2025-09-26 12:00:00,DELIVERED
SMS00005743,A003709,2025-10-01 07:00:00,SENT
SMS00005744,A003131,2026-07-04 17:00:00,DELIVERED
SMS00005745,A002475,2025-11-10 22:00:00,DELIVERED
SMS00005746,A003754,2026-05-11 07:00:00,DELIVERED
SMS00005747,A003695,2026-07-08 11:00:00,FAILED
SMS00005748,A002329,2026-02-13 15:00:00,DELIVERED
SMS00005749,A000165,2026-06-16 09:00:00,DELIVERED
SMS00005750,A001457,2025-12-05 18:00:00,DELIVERED
SMS00005751,A003489,2026-04-11 14:00:00,DELIVERED
SMS00005752,A000866,2026-05-07 15:00:00,DELIVERED
SMS00005753,A001513,2026-02-16 18:00:00,DELIVERED
SMS00005754,A002693,2026-05-04 20:00:00,DELIVERED
SMS00005755,A003574,2026-01-26 08:00:00,SENT
SMS00005756,A002453,2026-07-16 16:00:00,DELIVERED
SMS00005757,A004088,2026-06-21 19:00:00,SENT
SMS00005758,A000201,2026-07-09 15:00:00,DELIVERED
SMS00005759,A002569,2026-06-15 22:00:00,DELIVERED
SMS00005760,A001112,2025-12-14 12:00:00,FAILED
SMS00005761,A000946,2026-04-16 16:00:00,DELIVERED
SMS00005762,A001732,2026-05-20 22:00:00,SENT
SMS00005763,A003000,2025-12-15 10:00:00,DELIVERED
SMS00005764,A003550,2026-03-13 22:00:00,DELIVERED
SMS00005765,A000415,2026-03-04 22:00:00,DELIVERED
SMS00005766,A003814,2026-01-08 13:00:00,DELIVERED
SMS00005767,A003538,2025-09-10 19:00:00,DELIVERED
SMS00005768,A003664,2025-09-17 09:00:00,DELIVERED
SMS00005769,A001790,2025-12-19 07:00:00,SENT
SMS00005770,A004055,2026-08-15 15:00:00,DELIVERED
SMS00005771,A002395,2026-05-09 12:00:00,DELIVERED
SMS00005772,A000691,2026-02-07 09:00:00,DELIVERED
SMS00005773,A000270,2026-03-22 17:00:00,FAILED
SMS00005774,A002145,2026-05-06 22:00:00,DELIVERED
SMS00005775,A003569,2025-09-03 15:00:00,DELIVERED
SMS00005776,A001095,2026-07-12 15:00:00,SENT
SMS00005777,A003921,2026-07-13 15:00:00,DELIVERED
SMS00005778,A001417,2025-12-04 13:00:00,SENT
SMS00005779,A003219,2026-08-17 12:00:00,DELIVERED
SMS00005780,A001906,2026-07-26 12:00:00,SENT
SMS00005781,A000579,2026-04-14 17:00:00,DELIVERED
SMS00005782,A001500,2026-01-09 17:00:00,DELIVERED
SMS00005783,A001760,2026-02-16 12:00:00,DELIVERED
SMS00005784,A002733,2025-09-07 20:00:00,DELIVERED
SMS00005785,A000166,2026-07-03 16:00:00,DELIVERED
SMS00005786,A003701,2025-12-07 14:00:00,DELIVERED
SMS00005787,A002404,2026-06-23 12:00:00,SENT
SMS00005788,A002303,2026-07-12 10:00:00,DELIVERED
SMS00005789,A001330,2026-01-09 21:00:00,DELIVERED
SMS00005790,A003973,2026-03-16 20:00:00,DELIVERED
SMS00005791,A002119,2025-12-21 15:00:00,DELIVERED
SMS00005792,A003978,2025-11-15 10:00:00,DELIVERED
SMS00005793,A002585,2025-11-17 09:00:00,DELIVERED
SMS00005794,A003903,2025-09-25 16:00:00,DELIVERED
SMS00005795,A003497,2025-12-06 15:00:00,DELIVERED
SMS00005796,A002688,2026-06-20 13:00:00,SENT
SMS00005797,A002509,2026-04-24 11:00:00,DELIVERED
SMS00005798,A000653,2026-05-19 13:00:00,SENT
SMS00005799,A001987,2026-01-15 14:00:00,DELIVERED
SMS00005800,A003241,2026-07-04 14:00:00,DELIVERED
SMS00005801,A001100,2025-09-01 19:00:00,SENT
SMS00005802,A003605,2025-10-24 12:00:00,DELIVERED
SMS00005803,A002137,2025-11-03 10:00:00,SENT
SMS00005804,A003617,2025-10-17 18:00:00,SENT
SMS00005805,A004100,2026-08-24 19:00:00,DELIVERED
SMS00005806,A000757,2025-10-19 22:00:00,DELIVERED
SMS00005807,A001290,2026-06-25 08:00:00,DELIVERED
SMS00005808,A002157,2025-12-03 09:00:00,DELIVERED
SMS00005809,A001750,2026-03-06 07:00:00,FAILED
SMS00005810,A001395,2026-06-07 16:00:00,DELIVERED
SMS00005811,A001944,2026-02-27 16:00:00,DELIVERED
SMS00005812,A002953,2026-07-03 07:00:00,DELIVERED
SMS00005813,A000098,2026-08-18 21:00:00,SENT
SMS00005814,A003674,2025-11-11 08:00:00,DELIVERED
SMS00005815,A001318,2026-03-24 17:00:00,SENT
SMS00005816,A003370,2026-05-03 10:00:00,DELIVERED
SMS00005817,A002958,2026-03-05 08:00:00,DELIVERED
SMS00005818,A001155,2025-11-12 19:00:00,DELIVERED
SMS00005819,A001605,2026-03-19 13:00:00,DELIVERED
SMS00005820,A001495,2025-10-21 20:00:00,DELIVERED
SMS00005821,A003223,2025-09-13 11:00:00,DELIVERED
SMS00005822,A003196,2026-02-21 20:00:00,DELIVERED
SMS00005823,A004177,2026-08-01 15:00:00,SENT
SMS00005824,A002690,2026-07-13 10:00:00,DELIVERED
SMS00005825,A000500,2026-07-21 08:00:00,DELIVERED
SMS00005826,A001353,2026-02-18 07:00:00,SENT
SMS00005827,A003400,2026-08-04 22:00:00,DELIVERED
SMS00005828,A002196,2026-08-09 08:00:00,DELIVERED
SMS00005829,A003481,2025-12-02 18:00:00,DELIVERED
SMS00005830,A003562,2026-05-10 17:00:00,DELIVERED
SMS00005831,A002530,2026-03-08 21:00:00,DELIVERED
SMS00005832,A003699,2026-05-06 10:00:00,DELIVERED
SMS00005833,A001310,2026-02-09 19:00:00,DELIVERED
SMS00005834,A000871,2026-03-06 15:00:00,DELIVERED
SMS00005835,A001501,2026-01-21 17:00:00,DELIVERED
SMS00005836,A000898,2025-12-04 11:00:00,DELIVERED
SMS00005837,A002991,2025-12-12 22:00:00,DELIVERED
SMS00005838,A004044,2025-11-18 13:00:00,DELIVERED
SMS00005839,A004051,2025-10-03 19:00:00,SENT
SMS00005840,A000423,2026-05-03 16:00:00,SENT
SMS00005841,A003430,2026-08-18 07:00:00,FAILED
SMS00005842,A000226,2026-05-01 07:00:00,FAILED
SMS00005843,A000679,2026-05-20 09:00:00,SENT
SMS00005844,A000762,2026-06-23 15:00:00,DELIVERED
SMS00005845,A001391,2026-06-11 08:00:00,DELIVERED
SMS00005846,A003162,2025-09-04 14:00:00,DELIVERED
SMS00005847,A002837,2026-06-08 21:00:00,FAILED
SMS00005848,A000012,2025-09-02 10:00:00,DELIVERED
SMS00005849,A000194,2026-05-19 22:00:00,SENT
SMS00005850,A001510,2026-04-21 09:00:00,SENT
SMS00005851,A001415,2025-11-26 16:00:00,DELIVERED
SMS00005852,A002214,2026-06-23 22:00:00,DELIVERED
SMS00005853,A002153,2026-08-23 12:00:00,SENT
SMS00005854,A003756,2025-09-17 19:00:00,SENT
SMS00005855,A000854,2025-09-23 07:00:00,DELIVERED
SMS00005856,A001265,2025-10-08 14:00:00,DELIVERED
SMS00005857,A002091,2026-07-11 11:00:00,DELIVERED
SMS00005858,A001552,2026-06-21 11:00:00,DELIVERED
SMS00005859,A000787,2026-03-21 20:00:00,DELIVERED
SMS00005860,A002682,2026-02-25 18:00:00,DELIVERED
SMS00005861,A003697,2026-08-21 10:00:00,DELIVERED
SMS00005862,A001002,2026-07-05 17:00:00,DELIVERED
SMS00005863,A003347,2025-12-19 08:00:00,DELIVERED
SMS00005864,A002677,2026-08-18 18:00:00,DELIVERED
SMS00005865,A002699,2026-01-13 07:00:00,DELIVERED
SMS00005866,A003744,2025-12-24 08:00:00,SENT
SMS00005867,A000815,2025-10-25 18:00:00,SENT
SMS00005868,A002326,2026-07-13 13:00:00,DELIVERED
SMS00005869,A001305,2026-03-26 15:00:00,FAILED
SMS00005870,A000055,2025-10-05 16:00:00,SENT
SMS00005871,A000832,2025-10-19 15:00:00,DELIVERED
SMS00005872,A001045,2026-08-26 13:00:00,FAILED
SMS00005873,A001814,2026-05-08 10:00:00,DELIVERED
SMS00005874,A001818,2026-05-20 09:00:00,DELIVERED
SMS00005875,A001157,2026-07-21 11:00:00,DELIVERED
SMS00005876,A003517,2025-10-12 15:00:00,SENT
SMS00005877,A002266,2026-01-02 15:00:00,FAILED
SMS00005878,A002860,2026-08-17 12:00:00,FAILED
SMS00005879,A001753,2025-12-05 12:00:00,SENT
SMS00005880,A002188,2026-03-11 19:00:00,DELIVERED
SMS00005881,A000470,2026-02-22 07:00:00,SENT
SMS00005882,A001948,2026-06-26 14:00:00,DELIVERED
SMS00005883,A004014,2026-03-25 08:00:00,SENT
SMS00005884,A002607,2026-05-25 18:00:00,FAILED
SMS00005885,A003970,2026-01-04 13:00:00,SENT
SMS00005886,A004187,2026-08-25 07:00:00,SENT
SMS00005887,A001083,2026-04-14 09:00:00,DELIVERED
SMS00005888,A000564,2025-12-10 18:00:00,SENT
SMS00005889,A000568,2026-03-07 16:00:00,DELIVERED
SMS00005890,A002565,2026-05-06 13:00:00,FAILED
SMS00005891,A003193,2026-03-15 08:00:00,DELIVERED
SMS00005892,A003571,2025-12-23 08:00:00,FAILED
SMS00005893,A002358,2026-05-12 17:00:00,DELIVERED
SMS00005894,A002130,2026-04-20 17:00:00,SENT
SMS00005895,A000610,2025-10-22 12:00:00,SENT
SMS00005896,A002560,2025-11-04 22:00:00,DELIVERED
SMS00005897,A000617,2026-07-23 21:00:00,DELIVERED
SMS00005898,A001881,2026-05-12 14:00:00,FAILED
SMS00005899,A002215,2026-04-13 20:00:00,FAILED
SMS00005900,A003009,2026-04-09 20:00:00,SENT
SMS00005901,A003968,2026-01-10 12:00:00,DELIVERED
SMS00005902,A003733,2025-10-09 16:00:00,DELIVERED
SMS00005903,A000659,2026-08-19 13:00:00,FAILED
SMS00005904,A003198,2025-11-18 16:00:00,DELIVERED
SMS00005905,A002600,2026-06-17 09:00:00,DELIVERED
SMS00005906,A002728,2026-02-22 21:00:00,SENT
SMS00005907,A000262,2026-04-09 22:00:00,DELIVERED
SMS00005908,A000565,2026-03-06 15:00:00,DELIVERED
SMS00005909,A001255,2026-07-08 07:00:00,SENT
SMS00005910,A002924,2026-07-26 16:00:00,DELIVERED
SMS00005911,A003841,2026-04-22 08:00:00,SENT
SMS00005912,A002396,2025-11-23 14:00:00,DELIVERED
SMS00005913,A001951,2026-06-12 18:00:00,DELIVERED
SMS00005914,A003218,2025-11-01 14:00:00,DELIVERED
SMS00005915,A003239,2026-08-17 10:00:00,DELIVERED
SMS00005916,A000681,2025-09-23 18:00:00,DELIVERED
SMS00005917,A003027,2026-07-06 08:00:00,DELIVERED
SMS00005918,A000183,2026-06-19 08:00:00,SENT
SMS00005919,A003524,2026-02-14 10:00:00,DELIVERED
SMS00005920,A000026,2025-10-19 20:00:00,DELIVERED
SMS00005921,A002577,2026-08-14 22:00:00,DELIVERED
SMS00005922,A001676,2025-12-10 21:00:00,SENT
SMS00005923,A003423,2026-03-08 19:00:00,DELIVERED
SMS00005924,A002412,2025-09-09 17:00:00,SENT
SMS00005925,A002536,2025-11-15 08:00:00,SENT
SMS00005926,A001663,2026-07-03 22:00:00,SENT
SMS00005927,A001343,2026-07-21 11:00:00,DELIVERED
SMS00005928,A003489,2025-11-12 21:00:00,SENT
SMS00005929,A003354,2026-07-02 14:00:00,SENT
SMS00005930,A000600,2025-11-05 12:00:00,DELIVERED
SMS00005931,A001038,2025-09-26 09:00:00,DELIVERED
SMS00005932,A003761,2026-01-03 15:00:00,DELIVERED
SMS00005933,A002552,2026-02-11 19:00:00,DELIVERED
SMS00005934,A000593,2025-10-07 16:00:00,DELIVERED
SMS00005935,A002424,2026-08-19 21:00:00,FAILED
SMS00005936,A000698,2026-03-16 15:00:00,DELIVERED
SMS00005937,A000481,2026-02-11 13:00:00,DELIVERED
SMS00005938,A000888,2025-10-21 08:00:00,DELIVERED
SMS00005939,A001343,2026-04-05 19:00:00,SENT
SMS00005940,A002244,2025-10-26 07:00:00,DELIVERED
SMS00005941,A003839,2026-08-12 09:00:00,DELIVERED
SMS00005942,A003411,2025-09-01 20:00:00,DELIVERED
SMS00005943,A002418,2026-04-22 16:00:00,DELIVERED
SMS00005944,A002702,2026-08-23 07:00:00,SENT
SMS00005945,A000839,2025-11-09 12:00:00,DELIVERED
SMS00005946,A004044,2025-10-24 11:00:00,DELIVERED
SMS00005947,A001011,2025-11-04 10:00:00,DELIVERED
SMS00005948,A001406,2026-08-05 18:00:00,DELIVERED
SMS00005949,A001874,2026-08-09 16:00:00,SENT
SMS00005950,A003314,2025-09-26 10:00:00,SENT
SMS00005951,A004126,2026-06-14 14:00:00,DELIVERED
SMS00005952,A001789,2026-05-06 17:00:00,SENT
SMS00005953,A002451,2026-02-09 17:00:00,SENT
SMS00005954,A001042,2025-09-26 08:00:00,DELIVERED
SMS00005955,A003685,2025-10-19 15:00:00,SENT
SMS00005956,A002557,2026-01-07 21:00:00,DELIVERED
SMS00005957,A000632,2026-07-17 10:00:00,DELIVERED
SMS00005958,A003977,2026-06-01 07:00:00,DELIVERED
SMS00005959,A000267,2026-04-02 13:00:00,DELIVERED
SMS00005960,A003705,2025-09-19 19:00:00,SENT
SMS00005961,A001885,2025-11-21 19:00:00,FAILED
SMS00005962,A003988,2026-04-20 16:00:00,DELIVERED
SMS00005963,A001408,2026-03-07 18:00:00,SENT
SMS00005964,A001803,2026-03-10 08:00:00,DELIVERED
SMS00005965,A000308,2025-09-18 20:00:00,DELIVERED
SMS00005966,A000690,2025-12-20 18:00:00,FAILED
SMS00005967,A002797,2026-07-03 17:00:00,SENT
SMS00005968,A000916,2026-06-04 10:00:00,DELIVERED
SMS00005969,A002376,2026-05-19 16:00:00,DELIVERED
SMS00005970,A001192,2026-08-08 10:00:00,DELIVERED
SMS00005971,A001982,2026-07-02 17:00:00,DELIVERED
SMS00005972,A001916,2026-01-11 09:00:00,DELIVERED
SMS00005973,A002557,2026-07-06 09:00:00,DELIVERED
SMS00005974,A001661,2026-02-10 11:00:00,DELIVERED
SMS00005975,A002263,2026-05-14 17:00:00,DELIVERED
SMS00005976,A000939,2026-07-09 14:00:00,SENT
SMS00005977,A003005,2025-09-20 13:00:00,DELIVERED
SMS00005978,A003647,2025-10-01 10:00:00,SENT
SMS00005979,A002523,2026-05-06 21:00:00,FAILED
SMS00005980,A003198,2026-05-08 21:00:00,DELIVERED
SMS00005981,A003524,2026-05-15 15:00:00,DELIVERED
SMS00005982,A000497,2025-12-19 14:00:00,DELIVERED
SMS00005983,A002660,2026-06-18 12:00:00,DELIVERED
SMS00005984,A000591,2026-05-01 21:00:00,SENT
SMS00005985,A002460,2026-01-22 09:00:00,DELIVERED
SMS00005986,A002746,2025-12-25 15:00:00,DELIVERED
SMS00005987,A002099,2025-12-23 21:00:00,DELIVERED
SMS00005988,A004085,2026-02-15 07:00:00,DELIVERED
SMS00005989,A002167,2025-10-15 13:00:00,DELIVERED
SMS00005990,A003862,2026-04-14 09:00:00,DELIVERED
SMS00005991,A002618,2026-03-03 17:00:00,DELIVERED
SMS00005992,A002502,2026-05-08 18:00:00,DELIVERED
SMS00005993,A001570,2025-11-26 08:00:00,DELIVERED
SMS00005994,A003140,2026-01-18 07:00:00,FAILED
SMS00005995,A001680,2026-05-14 14:00:00,DELIVERED
SMS00005996,A003122,2025-12-08 07:00:00,DELIVERED
SMS00005997,A001820,2026-04-17 12:00:00,SENT
SMS00005998,A003090,2026-07-24 09:00:00,SENT
SMS00005999,A001995,2026-07-11 07:00:00,DELIVERED
SMS00006000,A002400,2026-06-16 10:00:00,DELIVERED
SMS00006001,A003589,2026-08-24 21:00:00,DELIVERED
SMS00006002,A000087,2026-07-21 18:00:00,FAILED
SMS00006003,A000962,2026-02-21 08:00:00,DELIVERED
SMS00006004,A003755,2026-01-18 17:00:00,FAILED
SMS00006005,A003822,2025-11-12 13:00:00,DELIVERED
SMS00006006,A002721,2025-10-17 07:00:00,DELIVERED
SMS00006007,A003221,2026-08-18 16:00:00,SENT
SMS00006008,A002283,2026-07-15 11:00:00,DELIVERED
SMS00006009,A001363,2025-09-25 19:00:00,DELIVERED
SMS00006010,A000201,2026-06-01 18:00:00,DELIVERED
SMS00006011,A001320,2025-10-19 15:00:00,DELIVERED
SMS00006012,A001508,2025-09-25 07:00:00,FAILED
SMS00006013,A001865,2025-11-18 09:00:00,DELIVERED
SMS00006014,A001893,2026-03-13 19:00:00,DELIVERED
SMS00006015,A001037,2025-10-26 14:00:00,DELIVERED
SMS00006016,A003036,2026-02-20 09:00:00,DELIVERED
SMS00006017,A001216,2025-12-16 15:00:00,DELIVERED
SMS00006018,A003852,2026-02-26 18:00:00,SENT
SMS00006019,A003115,2026-06-14 19:00:00,DELIVERED
SMS00006020,A002970,2026-07-27 15:00:00,DELIVERED
SMS00006021,A002307,2026-03-24 13:00:00,DELIVERED
SMS00006022,A004185,2026-03-25 22:00:00,FAILED
SMS00006023,A003196,2025-11-02 17:00:00,SENT
SMS00006024,A000249,2026-07-09 12:00:00,SENT
SMS00006025,A000127,2026-05-08 16:00:00,DELIVERED
SMS00006026,A002834,2026-08-18 20:00:00,DELIVERED
SMS00006027,A003919,2025-12-04 15:00:00,DELIVERED
SMS00006028,A000804,2026-03-14 16:00:00,DELIVERED
SMS00006029,A003505,2025-12-20 22:00:00,DELIVERED
SMS00006030,A000071,2026-05-24 19:00:00,SENT
SMS00006031,A002065,2025-12-12 12:00:00,SENT
SMS00006032,A002200,2025-12-07 19:00:00,DELIVERED
SMS00006033,A002959,2025-09-01 22:00:00,FAILED
SMS00006034,A003266,2026-06-04 20:00:00,SENT
SMS00006035,A001795,2026-06-12 21:00:00,DELIVERED
SMS00006036,A002094,2026-01-15 21:00:00,DELIVERED
SMS00006037,A002659,2026-06-03 21:00:00,FAILED
SMS00006038,A001220,2026-02-09 17:00:00,FAILED
SMS00006039,A003762,2025-10-22 14:00:00,SENT
SMS00006040,A001163,2026-05-27 11:00:00,DELIVERED
SMS00006041,A001497,2026-08-19 19:00:00,DELIVERED
SMS00006042,A002562,2026-06-11 22:00:00,DELIVERED
SMS00006043,A001704,2026-01-03 18:00:00,FAILED
SMS00006044,A001743,2026-03-02 13:00:00,DELIVERED
SMS00006045,A003168,2026-08-03 12:00:00,DELIVERED
SMS00006046,A003433,2025-10-02 12:00:00,SENT
SMS00006047,A001293,2025-10-18 09:00:00,DELIVERED
SMS00006048,A000726,2026-08-11 17:00:00,DELIVERED
SMS00006049,A002796,2026-02-07 20:00:00,DELIVERED
SMS00006050,A002061,2026-03-23 18:00:00,SENT
SMS00006051,A000986,2026-02-23 11:00:00,SENT
SMS00006052,A001287,2025-11-18 15:00:00,SENT
SMS00006053,A001073,2026-02-10 17:00:00,FAILED
SMS00006054,A002829,2026-08-06 12:00:00,FAILED
SMS00006055,A001492,2025-10-22 19:00:00,DELIVERED
SMS00006056,A004106,2026-03-17 13:00:00,DELIVERED
SMS00006057,A002319,2025-12-16 10:00:00,DELIVERED
SMS00006058,A002497,2026-05-07 07:00:00,SENT
SMS00006059,A001983,2025-09-17 07:00:00,DELIVERED
SMS00006060,A000652,2026-06-23 13:00:00,FAILED
SMS00006061,A002391,2026-08-24 15:00:00,FAILED
SMS00006062,A000393,2026-01-07 10:00:00,DELIVERED
SMS00006063,A001140,2025-10-21 16:00:00,SENT
