ptp_id,account_id,ptp_created_at,promised_due_date,promised_amount,ptp_status,source_channel
PTP00005896,A001214,2025-11-01 19:00:00,2025-11-04 19:00:00,8507.43,KEPT,Field
PTP00005897,A002450,2026-03-04 08:00:00,2026-03-18 08:00:00,10705.45,KEPT,WhatsApp
PTP00005898,A002623,2026-02-04 11:00:00,2026-02-05 11:00:00,12302.52,KEPT,AI Voice
PTP00005899,A003532,2026-01-08 20:00:00,2026-01-09 20:00:00,12652.17,BROKEN,Field
PTP00005900,A000285,2026-02-04 14:00:00,2026-02-07 14:00:00,4136.58,BROKEN,AI Voice
PTP00005901,A001838,2025-12-12 17:00:00,2025-12-13 17:00:00,8699.85,KEPT,AI Voice
PTP00005902,A002306,2025-11-01 10:00:00,2025-11-02 10:00:00,3369.45,BROKEN,Human
PTP00005903,A000366,2026-03-04 18:00:00,2026-03-11 18:00:00,12076.97,BROKEN,Field
PTP00005904,A002468,2026-08-01 16:00:00,2026-08-08 16:00:00,12867.5,BROKEN,AI Voice
PTP00005905,A003064,2026-08-03 10:00:00,2026-08-04 10:00:00,6199.37,KEPT,Human
PTP00005906,A000930,2026-05-02 20:00:00,2026-05-05 20:00:00,9650.8,PENDING,AI Voice
PTP00005907,A001495,2025-10-11 18:00:00,2025-10-12 18:00:00,10407.8,BROKEN,WhatsApp
PTP00005908,A002436,2026-06-24 20:00:00,2026-06-25 20:00:00,6826.24,BROKEN,Field
PTP00005909,A000590,2026-08-09 12:00:00,2026-08-10 12:00:00,2660.6,BROKEN,AI Voice
PTP00005910,A001873,2026-02-14 09:00:00,2026-02-28 09:00:00,4346.01,KEPT,Human
PTP00005911,A001750,2025-11-19 17:00:00,2025-11-20 17:00:00,14485.69,BROKEN,Human
PTP00005912,A001374,2026-08-24 10:00:00,2026-08-25 10:00:00,10126.72,PENDING,AI Voice
PTP00005913,A002032,2026-07-21 08:00:00,2026-07-24 08:00:00,7697.7,BROKEN,WhatsApp
PTP00005914,A002297,2026-06-10 18:00:00,2026-06-11 18:00:00,10984.72,KEPT,Field
PTP00005915,A000291,2026-05-11 11:00:00,2026-05-18 11:00:00,5739.59,KEPT,Human
PTP00005916,A002891,2026-02-09 08:00:00,2026-02-23 08:00:00,2760.11,BROKEN,Field
PTP00005917,A000947,2026-03-24 12:00:00,2026-04-07 12:00:00,3322.33,BROKEN,AI Voice
PTP00005918,A002488,2026-07-17 14:00:00,2026-07-20 14:00:00,8136.53,KEPT,Human
PTP00005919,A001744,2026-08-10 19:00:00,2026-08-11 19:00:00,12726.3,PENDING,Human
PTP00005920,A000720,2025-11-22 12:00:00,2025-11-29 12:00:00,6129.88,KEPT,WhatsApp
PTP00005921,A004184,2025-09-06 13:00:00,2025-09-07 13:00:00,2726.88,KEPT,AI Voice
PTP00005922,A003562,2026-04-26 15:00:00,2026-05-03 15:00:00,9790.74,PENDING,Field
PTP00005923,A003727,2025-12-22 12:00:00,2025-12-29 12:00:00,11752.09,KEPT,AI Voice
PTP00005924,A001732,2026-07-19 11:00:00,2026-07-22 11:00:00,4614.07,PENDING,Field
PTP00005925,A003195,2026-08-06 16:00:00,2026-08-20 16:00:00,12022.69,BROKEN,WhatsApp
PTP00005926,A000332,2026-03-04 13:00:00,2026-03-11 13:00:00,14843.2,PENDING,AI Voice
PTP00005927,A004027,2026-06-24 13:00:00,2026-06-27 13:00:00,6996.69,KEPT,WhatsApp
PTP00005928,A003456,2026-02-05 09:00:00,2026-02-08 09:00:00,2692.68,BROKEN,WhatsApp
PTP00005929,A001129,2026-01-03 11:00:00,2026-01-04 11:00:00,9991.52,BROKEN,Field
PTP00005930,A000779,2026-02-05 10:00:00,2026-02-12 10:00:00,7359.31,BROKEN,Field
PTP00005931,A003025,2025-09-13 14:00:00,2025-09-14 14:00:00,8191.4,KEPT,WhatsApp
PTP00005932,A001721,2026-05-01 15:00:00,2026-05-02 15:00:00,2774.88,KEPT,AI Voice
PTP00005933,A000596,2026-01-07 20:00:00,2026-01-10 20:00:00,6210.32,KEPT,WhatsApp
PTP00005934,A003193,2026-04-08 20:00:00,2026-04-22 20:00:00,2897.0,BROKEN,WhatsApp
PTP00005935,A002875,2026-05-24 18:00:00,2026-05-31 18:00:00,9980.61,BROKEN,Human
PTP00005936,A002782,2026-06-03 19:00:00,2026-06-06 19:00:00,7248.29,BROKEN,WhatsApp
PTP00005937,A001604,2026-08-26 14:00:00,2026-08-27 14:00:00,8790.31,BROKEN,WhatsApp
PTP00005938,A003362,2026-02-27 17:00:00,2026-03-06 17:00:00,2885.02,PENDING,Human
PTP00005939,A000834,2026-01-26 14:00:00,2026-02-02 14:00:00,11750.48,BROKEN,WhatsApp
PTP00005940,A002781,2026-01-13 17:00:00,2026-01-16 17:00:00,7620.98,KEPT,AI Voice
PTP00005941,A003247,2026-06-03 11:00:00,2026-06-10 11:00:00,13540.13,PENDING,WhatsApp
PTP00005942,A002073,2026-03-02 17:00:00,2026-03-03 17:00:00,11480.2,KEPT,Field
PTP00005943,A002690,2026-01-21 09:00:00,2026-01-24 09:00:00,11989.42,PENDING,Human
PTP00005944,A001372,2025-09-24 12:00:00,2025-09-25 12:00:00,4481.16,KEPT,WhatsApp
PTP00005945,A004170,2025-09-14 16:00:00,2025-09-28 16:00:00,3700.82,BROKEN,Human
PTP00005946,A002874,2026-07-04 08:00:00,2026-07-11 08:00:00,4536.75,BROKEN,AI Voice
PTP00005947,A001784,2025-10-19 08:00:00,2025-10-20 08:00:00,13530.71,KEPT,Human
PTP00005948,A002025,2025-11-27 19:00:00,2025-11-30 19:00:00,3870.64,BROKEN,AI Voice
PTP00005949,A002661,2026-01-22 11:00:00,2026-02-05 11:00:00,5382.5,PENDING,Field
PTP00005950,A000034,2026-07-24 19:00:00,2026-07-25 19:00:00,5220.35,BROKEN,Human
PTP00005951,A000018,2025-12-13 18:00:00,2025-12-20 18:00:00,4464.08,KEPT,AI Voice
PTP00005952,A003013,2026-03-16 19:00:00,2026-03-30 19:00:00,11889.44,BROKEN,Human
PTP00005953,A003300,2025-09-09 17:00:00,2025-09-23 17:00:00,8118.98,KEPT,Field
PTP00005954,A002663,2026-06-22 12:00:00,2026-06-29 12:00:00,10846.51,KEPT,Field
PTP00005955,A004051,2026-08-23 18:00:00,2026-08-30 18:00:00,14241.13,PENDING,AI Voice
PTP00005956,A003646,2026-07-22 10:00:00,2026-08-05 10:00:00,6748.57,KEPT,Human
PTP00005957,A004149,2026-06-09 09:00:00,2026-06-23 09:00:00,8716.17,KEPT,Human
PTP00005958,A003549,2026-02-16 17:00:00,2026-02-19 17:00:00,6118.38,KEPT,WhatsApp
PTP00005959,A002452,2026-04-02 20:00:00,2026-04-09 20:00:00,5091.11,BROKEN,Human
PTP00005960,A000207,2025-11-09 13:00:00,2025-11-16 13:00:00,2194.75,BROKEN,WhatsApp
PTP00005961,A001900,2026-02-09 14:00:00,2026-02-12 14:00:00,2780.23,KEPT,WhatsApp
PTP00005962,A003921,2026-08-25 10:00:00,2026-08-28 10:00:00,2746.43,KEPT,Field
PTP00005963,A001956,2025-09-11 13:00:00,2025-09-25 13:00:00,7305.47,PENDING,AI Voice
PTP00005964,A001484,2026-08-26 16:00:00,2026-08-29 16:00:00,3367.36,PENDING,AI Voice
PTP00005965,A004063,2025-10-19 15:00:00,2025-10-26 15:00:00,11333.82,BROKEN,AI Voice
PTP00005966,A003021,2026-01-18 15:00:00,2026-01-19 15:00:00,9912.32,KEPT,Field
PTP00005967,A000369,2026-07-26 09:00:00,2026-08-09 09:00:00,12204.58,PENDING,Human
PTP00005968,A003482,2026-02-05 19:00:00,2026-02-06 19:00:00,5655.04,BROKEN,AI Voice
PTP00005969,A003843,2025-12-12 08:00:00,2025-12-15 08:00:00,13023.35,KEPT,Field
PTP00005970,A001865,2026-06-22 12:00:00,2026-06-23 12:00:00,8468.74,BROKEN,AI Voice
PTP00005971,A003793,2026-03-01 17:00:00,2026-03-08 17:00:00,12427.84,KEPT,Human
PTP00005972,A003645,2026-04-01 08:00:00,2026-04-15 08:00:00,6266.66,KEPT,WhatsApp
PTP00005973,A001773,2026-01-23 17:00:00,2026-01-30 17:00:00,9244.75,PENDING,Field
PTP00005974,A003851,2025-10-15 09:00:00,2025-10-22 09:00:00,11585.59,BROKEN,Human
PTP00005975,A003932,2025-10-16 17:00:00,2025-10-19 17:00:00,11913.76,KEPT,WhatsApp
PTP00005976,A000163,2026-01-21 09:00:00,2026-01-22 09:00:00,8687.88,KEPT,WhatsApp
PTP00005977,A001892,2026-05-13 16:00:00,2026-05-14 16:00:00,3128.8,BROKEN,Human
PTP00005978,A002669,2026-04-02 14:00:00,2026-04-09 14:00:00,7312.96,KEPT,Human
PTP00005979,A000718,2025-11-21 16:00:00,2025-11-22 16:00:00,8299.72,BROKEN,WhatsApp
PTP00005980,A000269,2026-02-20 19:00:00,2026-02-27 19:00:00,2081.61,PENDING,WhatsApp
PTP00005981,A002704,2026-08-20 19:00:00,2026-08-21 19:00:00,4296.77,KEPT,WhatsApp
PTP00005982,A001556,2026-07-27 09:00:00,2026-07-28 09:00:00,4131.87,KEPT,Human
PTP00005983,A000908,2026-03-01 19:00:00,2026-03-04 19:00:00,4987.15,KEPT,Human
PTP00005984,A000928,2026-08-27 15:00:00,2026-09-10 15:00:00,5058.03,KEPT,Field
PTP00005985,A003345,2025-11-25 17:00:00,2025-12-09 17:00:00,12321.12,KEPT,WhatsApp
PTP00005986,A003970,2026-07-06 13:00:00,2026-07-13 13:00:00,3785.07,KEPT,Field
PTP00005987,A003952,2026-07-02 18:00:00,2026-07-05 18:00:00,5000.15,PENDING,Field
PTP00005988,A002455,2026-01-05 08:00:00,2026-01-12 08:00:00,5739.72,KEPT,AI Voice
PTP00005989,A003589,2026-01-11 19:00:00,2026-01-25 19:00:00,4344.3,BROKEN,WhatsApp
PTP00005990,A000186,2026-01-13 13:00:00,2026-01-16 13:00:00,5278.74,KEPT,Human
PTP00005991,A000172,2026-03-16 12:00:00,2026-03-23 12:00:00,4282.64,KEPT,Field
PTP00005992,A004198,2025-12-24 14:00:00,2025-12-25 14:00:00,7981.11,KEPT,AI Voice
PTP00005993,A002537,2026-05-20 17:00:00,2026-05-21 17:00:00,6731.01,KEPT,WhatsApp
PTP00005994,A002516,2025-09-12 13:00:00,2025-09-13 13:00:00,3055.25,BROKEN,Field
PTP00005995,A001393,2026-08-23 16:00:00,2026-08-26 16:00:00,2679.14,PENDING,AI Voice
PTP00005996,A002130,2026-04-04 17:00:00,2026-04-07 17:00:00,7496.2,KEPT,Field
PTP00005997,A003529,2026-05-12 20:00:00,2026-05-15 20:00:00,5539.15,BROKEN,WhatsApp
PTP00005998,A002205,2025-10-04 14:00:00,2025-10-11 14:00:00,14316.28,KEPT,AI Voice
PTP00005999,A002830,2026-07-08 13:00:00,2026-07-09 13:00:00,5861.77,PENDING,Field
PTP00006000,A001539,2026-05-06 19:00:00,2026-05-20 19:00:00,4188.95,BROKEN,Field
PTP00006001,A002284,2025-09-26 14:00:00,2025-09-29 14:00:00,7630.88,KEPT,AI Voice
PTP00006002,A000860,2026-04-11 11:00:00,2026-04-14 11:00:00,12947.81,KEPT,Human
PTP00006003,A001619,2026-01-25 17:00:00,2026-02-01 17:00:00,11631.48,BROKEN,WhatsApp
PTP00006004,A002337,2026-02-14 18:00:00,2026-02-28 18:00:00,7789.88,KEPT,WhatsApp
PTP00006005,A001613,2026-03-27 14:00:00,2026-03-28 14:00:00,5059.85,BROKEN,Field
PTP00006006,A000968,2025-11-13 17:00:00,2025-11-27 17:00:00,5366.9,PENDING,Human
PTP00006007,A001698,2025-12-03 11:00:00,2025-12-10 11:00:00,8452.93,KEPT,AI Voice
PTP00006008,A004002,2026-05-16 18:00:00,2026-05-23 18:00:00,10330.53,KEPT,AI Voice
PTP00006009,A001647,2025-10-21 09:00:00,2025-10-24 09:00:00,5940.98,BROKEN,Field
PTP00006010,A002338,2026-07-15 12:00:00,2026-07-22 12:00:00,2302.1,KEPT,Human
PTP00006011,A004034,2026-02-27 10:00:00,2026-03-13 10:00:00,14454.36,KEPT,Field
PTP00006012,A002882,2026-06-04 09:00:00,2026-06-05 09:00:00,9861.83,BROKEN,Human
PTP00006013,A002245,2026-07-26 14:00:00,2026-08-09 14:00:00,14073.05,KEPT,Field
PTP00006014,A004095,2025-09-06 08:00:00,2025-09-20 08:00:00,5023.82,PENDING,WhatsApp
PTP00006015,A000716,2026-08-13 11:00:00,2026-08-14 11:00:00,4030.12,PENDING,Field
PTP00006016,A001912,2025-11-09 19:00:00,2025-11-16 19:00:00,5356.41,BROKEN,AI Voice
PTP00006017,A003400,2026-01-19 08:00:00,2026-02-02 08:00:00,13993.81,KEPT,WhatsApp
PTP00006018,A004111,2026-01-22 15:00:00,2026-01-29 15:00:00,8565.64,KEPT,Field
PTP00006019,A000674,2026-03-15 15:00:00,2026-03-29 15:00:00,10405.3,KEPT,AI Voice
PTP00006020,A003652,2026-08-17 16:00:00,2026-08-31 16:00:00,9845.28,KEPT,WhatsApp
PTP00006021,A004003,2026-08-16 14:00:00,2026-08-19 14:00:00,6072.67,KEPT,WhatsApp
PTP00006022,A003822,2025-12-12 13:00:00,2025-12-19 13:00:00,4587.2,PENDING,WhatsApp
PTP00006023,A001855,2026-07-26 13:00:00,2026-08-02 13:00:00,14144.71,BROKEN,AI Voice
PTP00006024,A004015,2026-02-17 20:00:00,2026-02-24 20:00:00,4468.79,KEPT,AI Voice
PTP00006025,A001403,2026-02-11 12:00:00,2026-02-25 12:00:00,7029.17,BROKEN,Human
PTP00006026,A002704,2026-08-09 20:00:00,2026-08-12 20:00:00,6579.85,KEPT,AI Voice
PTP00006027,A002273,2026-05-09 14:00:00,2026-05-12 14:00:00,2137.44,KEPT,AI Voice
PTP00006028,A001615,2026-02-12 18:00:00,2026-02-13 18:00:00,4766.38,KEPT,AI Voice
PTP00006029,A001115,2025-09-23 13:00:00,2025-09-26 13:00:00,9683.59,BROKEN,WhatsApp
PTP00006030,A001230,2025-10-03 19:00:00,2025-10-06 19:00:00,2371.65,KEPT,WhatsApp
PTP00006031,A004095,2026-03-18 11:00:00,2026-03-21 11:00:00,6825.74,BROKEN,WhatsApp
PTP00006032,A003259,2026-07-08 18:00:00,2026-07-09 18:00:00,5766.08,KEPT,Field
PTP00006033,A001519,2025-09-15 13:00:00,2025-09-18 13:00:00,10346.83,KEPT,Field
PTP00006034,A000583,2026-01-11 10:00:00,2026-01-25 10:00:00,2440.77,BROKEN,Field
PTP00006035,A003774,2025-12-11 18:00:00,2025-12-18 18:00:00,9979.38,BROKEN,AI Voice
PTP00006036,A000027,2025-12-03 16:00:00,2025-12-06 16:00:00,14005.77,KEPT,WhatsApp
PTP00006037,A003460,2026-08-12 14:00:00,2026-08-15 14:00:00,12092.08,KEPT,WhatsApp
PTP00006038,A001055,2026-04-26 10:00:00,2026-04-27 10:00:00,8138.15,KEPT,Field
PTP00006039,A002140,2026-04-15 09:00:00,2026-04-22 09:00:00,11783.49,KEPT,Human
PTP00006040,A002566,2025-10-06 19:00:00,2025-10-07 19:00:00,14925.86,KEPT,WhatsApp
PTP00006041,A001416,2026-08-27 10:00:00,2026-09-03 10:00:00,10733.45,KEPT,AI Voice
PTP00006042,A000564,2025-11-02 11:00:00,2025-11-16 11:00:00,14445.5,KEPT,Human
PTP00006043,A000424,2026-01-23 09:00:00,2026-02-06 09:00:00,14711.29,PENDING,AI Voice
PTP00006044,A001391,2026-04-27 08:00:00,2026-04-28 08:00:00,14122.64,KEPT,AI Voice
PTP00006045,A003282,2025-10-20 16:00:00,2025-10-27 16:00:00,2813.66,PENDING,WhatsApp
PTP00006046,A004053,2025-09-09 11:00:00,2025-09-12 11:00:00,7577.14,KEPT,Field
PTP00006047,A000321,2026-05-19 19:00:00,2026-06-02 19:00:00,7843.93,BROKEN,WhatsApp
PTP00006048,A003480,2026-07-09 20:00:00,2026-07-10 20:00:00,5884.59,KEPT,Field
PTP00006049,A001310,2026-05-08 18:00:00,2026-05-11 18:00:00,14079.04,KEPT,AI Voice
PTP00006050,A001126,2026-01-06 10:00:00,2026-01-07 10:00:00,10722.36,KEPT,Field
PTP00006051,A002302,2026-04-15 10:00:00,2026-04-29 10:00:00,11486.39,KEPT,WhatsApp
PTP00006052,A002952,2026-05-09 13:00:00,2026-05-16 13:00:00,6601.24,PENDING,Field
PTP00006053,A003740,2026-01-09 16:00:00,2026-01-10 16:00:00,14185.99,BROKEN,Field
PTP00006054,A001248,2026-07-13 08:00:00,2026-07-20 08:00:00,8920.22,KEPT,WhatsApp
PTP00006055,A001172,2025-11-01 16:00:00,2025-11-02 16:00:00,13370.02,BROKEN,WhatsApp
PTP00006056,A002080,2025-10-09 08:00:00,2025-10-16 08:00:00,6289.48,BROKEN,AI Voice
PTP00006057,A001039,2026-02-25 12:00:00,2026-02-28 12:00:00,7632.74,KEPT,Human
PTP00006058,A001239,2026-03-01 08:00:00,2026-03-08 08:00:00,6959.28,PENDING,Human
PTP00006059,A002380,2026-08-17 17:00:00,2026-08-20 17:00:00,9515.8,KEPT,Human
PTP00006060,A002762,2026-03-06 10:00:00,2026-03-13 10:00:00,6290.48,BROKEN,Field
PTP00006061,A003930,2025-12-24 08:00:00,2025-12-25 08:00:00,12995.59,PENDING,Human
PTP00006062,A003026,2025-12-20 16:00:00,2025-12-23 16:00:00,3152.96,KEPT,AI Voice
PTP00006063,A003224,2026-01-19 19:00:00,2026-01-20 19:00:00,5253.6,BROKEN,Field
PTP00006064,A000104,2026-05-25 17:00:00,2026-06-01 17:00:00,10689.82,BROKEN,Field
PTP00006065,A004120,2026-07-20 15:00:00,2026-07-23 15:00:00,11893.25,KEPT,AI Voice
PTP00006066,A001685,2025-11-19 16:00:00,2025-11-26 16:00:00,11676.91,PENDING,Field
PTP00006067,A003186,2026-04-14 18:00:00,2026-04-17 18:00:00,6713.91,BROKEN,WhatsApp
PTP00006068,A003050,2026-05-11 19:00:00,2026-05-14 19:00:00,14576.78,KEPT,AI Voice
PTP00006069,A002828,2026-04-06 20:00:00,2026-04-09 20:00:00,4906.38,KEPT,Field
PTP00006070,A002948,2026-08-05 14:00:00,2026-08-12 14:00:00,6290.0,PENDING,Field
PTP00006071,A000938,2026-04-02 15:00:00,2026-04-05 15:00:00,4315.41,BROKEN,AI Voice
PTP00006072,A001247,2026-03-22 09:00:00,2026-04-05 09:00:00,14079.93,KEPT,AI Voice
PTP00006073,A003475,2025-11-03 11:00:00,2025-11-06 11:00:00,3484.49,KEPT,AI Voice
PTP00006074,A000325,2026-08-27 11:00:00,2026-09-03 11:00:00,7208.3,BROKEN,AI Voice
PTP00006075,A000295,2026-06-19 12:00:00,2026-07-03 12:00:00,9369.23,KEPT,Human
PTP00006076,A000301,2026-02-07 16:00:00,2026-02-10 16:00:00,10351.66,KEPT,Human
PTP00006077,A003100,2026-02-14 12:00:00,2026-02-28 12:00:00,8606.76,KEPT,WhatsApp
PTP00006078,A001915,2025-12-02 16:00:00,2025-12-05 16:00:00,2606.53,PENDING,Human
PTP00006079,A001671,2026-07-27 17:00:00,2026-07-28 17:00:00,9206.24,PENDING,WhatsApp
PTP00006080,A003919,2026-08-26 13:00:00,2026-09-09 13:00:00,7329.61,BROKEN,Field
PTP00006081,A002836,2026-03-11 11:00:00,2026-03-18 11:00:00,2260.01,KEPT,WhatsApp
PTP00006082,A003357,2026-03-06 10:00:00,2026-03-13 10:00:00,12047.35,KEPT,AI Voice
PTP00006083,A003124,2026-03-05 14:00:00,2026-03-08 14:00:00,11760.08,KEPT,Human
PTP00006084,A002885,2026-08-11 14:00:00,2026-08-12 14:00:00,10325.29,KEPT,Field
PTP00006085,A002574,2026-08-22 12:00:00,2026-08-29 12:00:00,3967.38,PENDING,WhatsApp
PTP00006086,A001420,2025-11-25 10:00:00,2025-11-28 10:00:00,6726.52,KEPT,WhatsApp
PTP00006087,A001891,2026-08-03 19:00:00,2026-08-04 19:00:00,3517.42,KEPT,Human
PTP00006088,A001772,2026-04-03 19:00:00,2026-04-06 19:00:00,4253.11,KEPT,Field
PTP00006089,A000453,2025-11-24 11:00:00,2025-12-01 11:00:00,6518.58,KEPT,WhatsApp
PTP00006090,A002974,2025-12-05 08:00:00,2025-12-19 08:00:00,8016.21,BROKEN,WhatsApp
PTP00006091,A001223,2025-09-22 13:00:00,2025-09-25 13:00:00,12037.51,KEPT,AI Voice
PTP00006092,A002315,2026-08-23 09:00:00,2026-08-26 09:00:00,3080.71,BROKEN,WhatsApp
PTP00006093,A000129,2026-05-18 12:00:00,2026-05-19 12:00:00,12823.07,KEPT,Field
PTP00006094,A000027,2025-12-08 11:00:00,2025-12-09 11:00:00,8738.82,KEPT,Field
PTP00006095,A002788,2026-02-12 17:00:00,2026-02-19 17:00:00,3678.99,PENDING,Human
PTP00006096,A001303,2025-09-15 08:00:00,2025-09-16 08:00:00,9954.69,BROKEN,Field
PTP00006097,A002762,2026-07-07 12:00:00,2026-07-14 12:00:00,12075.15,BROKEN,Human
PTP00006098,A000506,2026-07-04 20:00:00,2026-07-11 20:00:00,2242.64,KEPT,Field
PTP00006099,A001118,2025-12-27 12:00:00,2025-12-30 12:00:00,8911.96,KEPT,AI Voice
PTP00006100,A002335,2026-05-13 12:00:00,2026-05-16 12:00:00,7806.21,KEPT,AI Voice
PTP00006101,A001396,2025-10-05 19:00:00,2025-10-19 19:00:00,6886.02,PENDING,WhatsApp
PTP00006102,A000192,2026-03-25 18:00:00,2026-03-28 18:00:00,6415.82,KEPT,AI Voice
PTP00006103,A001952,2026-04-06 17:00:00,2026-04-07 17:00:00,6181.88,KEPT,AI Voice
PTP00006104,A002847,2025-09-02 09:00:00,2025-09-03 09:00:00,10808.16,KEPT,Human
PTP00006105,A001858,2026-01-19 19:00:00,2026-01-20 19:00:00,8996.24,PENDING,AI Voice
PTP00006106,A002804,2026-05-14 09:00:00,2026-05-17 09:00:00,3951.47,BROKEN,AI Voice
PTP00006107,A002539,2026-04-08 09:00:00,2026-04-15 09:00:00,11684.86,KEPT,Field
PTP00006108,A004032,2026-08-01 16:00:00,2026-08-08 16:00:00,2902.82,BROKEN,Human
PTP00006109,A003992,2026-05-24 16:00:00,2026-06-07 16:00:00,3513.65,KEPT,WhatsApp
PTP00006110,A003274,2026-01-10 15:00:00,2026-01-13 15:00:00,8052.96,BROKEN,Human
PTP00006111,A000479,2026-08-11 20:00:00,2026-08-14 20:00:00,6566.42,BROKEN,Human
PTP00006112,A001353,2026-06-05 20:00:00,2026-06-08 20:00:00,12456.06,KEPT,WhatsApp
PTP00006113,A003597,2025-10-08 12:00:00,2025-10-15 12:00:00,10492.44,KEPT,AI Voice
PTP00006114,A002817,2026-07-10 10:00:00,2026-07-13 10:00:00,5288.1,KEPT,Field
PTP00006115,A000733,2026-08-08 14:00:00,2026-08-11 14:00:00,3392.72,KEPT,WhatsApp
PTP00006116,A001362,2025-12-26 10:00:00,2026-01-02 10:00:00,5329.1,BROKEN,WhatsApp
PTP00006117,A001744,2026-08-06 11:00:00,2026-08-07 11:00:00,10562.06,KEPT,Human
PTP00006118,A003127,2026-07-24 12:00:00,2026-07-27 12:00:00,4240.49,PENDING,AI Voice
PTP00006119,A000329,2026-08-10 17:00:00,2026-08-17 17:00:00,13052.74,KEPT,Field
PTP00006120,A001515,2026-08-24 11:00:00,2026-08-27 11:00:00,8098.06,KEPT,Human
PTP00006121,A002820,2025-12-26 14:00:00,2026-01-02 14:00:00,14437.39,KEPT,WhatsApp
PTP00006122,A002139,2026-03-07 19:00:00,2026-03-10 19:00:00,10037.73,KEPT,Human
PTP00006123,A000488,2026-02-15 15:00:00,2026-02-16 15:00:00,5461.28,KEPT,WhatsApp
PTP00006124,A000679,2025-10-09 14:00:00,2025-10-23 14:00:00,5049.81,BROKEN,Field
PTP00006125,A003536,2026-05-14 15:00:00,2026-05-21 15:00:00,2587.83,KEPT,Field
PTP00006126,A002035,2026-01-06 09:00:00,2026-01-13 09:00:00,10522.14,BROKEN,AI Voice
PTP00006127,A000607,2025-09-01 12:00:00,2025-09-02 12:00:00,9246.41,KEPT,Field
PTP00006128,A001544,2025-11-09 18:00:00,2025-11-16 18:00:00,9887.24,KEPT,AI Voice
PTP00006129,A000544,2025-09-07 11:00:00,2025-09-10 11:00:00,7784.02,KEPT,AI Voice
PTP00006130,A001599,2026-01-18 14:00:00,2026-01-21 14:00:00,7911.03,KEPT,WhatsApp
PTP00006131,A003049,2026-04-04 13:00:00,2026-04-05 13:00:00,11983.0,KEPT,Human
PTP00006132,A000266,2025-09-05 18:00:00,2025-09-06 18:00:00,7604.11,KEPT,WhatsApp
PTP00006133,A001874,2026-03-12 17:00:00,2026-03-15 17:00:00,7444.45,KEPT,AI Voice
PTP00006134,A003164,2026-07-07 08:00:00,2026-07-21 08:00:00,5460.63,BROKEN,Field
PTP00006135,A001999,2026-05-05 14:00:00,2026-05-19 14:00:00,13730.71,KEPT,AI Voice
PTP00006136,A003565,2026-05-12 10:00:00,2026-05-13 10:00:00,6934.99,KEPT,Human
PTP00006137,A001712,2026-06-09 16:00:00,2026-06-10 16:00:00,14310.33,BROKEN,AI Voice
PTP00006138,A002155,2026-05-10 17:00:00,2026-05-11 17:00:00,6356.54,BROKEN,Field
PTP00006139,A003123,2026-06-09 14:00:00,2026-06-12 14:00:00,10418.14,BROKEN,WhatsApp
PTP00006140,A002096,2026-07-10 20:00:00,2026-07-13 20:00:00,2702.45,KEPT,AI Voice
PTP00006141,A000905,2026-03-27 10:00:00,2026-03-30 10:00:00,12629.14,BROKEN,Human
PTP00006142,A003511,2026-05-03 13:00:00,2026-05-10 13:00:00,11800.59,PENDING,WhatsApp
PTP00006143,A003882,2025-12-15 15:00:00,2025-12-22 15:00:00,9543.53,BROKEN,WhatsApp
PTP00006144,A001811,2026-07-03 14:00:00,2026-07-17 14:00:00,7183.39,KEPT,Human
PTP00006145,A000540,2026-03-24 20:00:00,2026-03-25 20:00:00,8113.78,KEPT,AI Voice
PTP00006146,A000687,2025-12-02 19:00:00,2025-12-09 19:00:00,9408.39,BROKEN,Human
PTP00006147,A002510,2025-11-02 10:00:00,2025-11-09 10:00:00,6444.78,BROKEN,Human
PTP00006148,A000548,2026-03-12 09:00:00,2026-03-13 09:00:00,3854.05,KEPT,AI Voice
PTP00006149,A002019,2025-12-02 12:00:00,2025-12-05 12:00:00,6801.73,PENDING,WhatsApp
PTP00006150,A003807,2026-01-20 20:00:00,2026-02-03 20:00:00,3534.62,BROKEN,WhatsApp
PTP00006151,A000463,2026-04-27 09:00:00,2026-04-30 09:00:00,9691.69,KEPT,AI Voice
PTP00006152,A001060,2026-08-22 08:00:00,2026-08-25 08:00:00,12086.07,KEPT,Field
PTP00006153,A000454,2026-01-21 18:00:00,2026-02-04 18:00:00,3252.95,BROKEN,WhatsApp
PTP00006154,A000269,2025-11-11 16:00:00,2025-11-25 16:00:00,6555.77,KEPT,AI Voice
PTP00006155,A002878,2026-01-18 18:00:00,2026-01-25 18:00:00,8087.83,PENDING,AI Voice
PTP00006156,A004014,2026-08-08 14:00:00,2026-08-11 14:00:00,11746.08,BROKEN,WhatsApp
PTP00006157,A002276,2025-09-26 09:00:00,2025-09-27 09:00:00,11729.77,BROKEN,Field
PTP00006158,A000313,2025-10-20 16:00:00,2025-11-03 16:00:00,6276.18,PENDING,Human
PTP00006159,A001536,2026-01-19 08:00:00,2026-01-26 08:00:00,11189.44,KEPT,WhatsApp
PTP00006160,A001523,2026-05-25 10:00:00,2026-05-28 10:00:00,9326.96,BROKEN,Field
PTP00006161,A003081,2025-09-16 10:00:00,2025-09-23 10:00:00,12114.92,PENDING,Field
PTP00006162,A000326,2025-11-18 10:00:00,2025-12-02 10:00:00,5366.13,KEPT,WhatsApp
