account_id,borrower_id,client,dpd,outstanding_amount,account_open_date,status
A003253,B02639,Client_A,30,17547.0,2024-07-23,CLOSED
A003254,B01765,Client_A,60,31227.0,2025-02-27,ACTIVE
A003255,B02503,Client_A,150,32449.0,2024-10-10,ACTIVE
A003256,B02960,Client_A,15,13361.0,2025-12-20,ACTIVE
A003257,B02932,Client_A,45,55032.0,2024-12-02,ACTIVE
A003258,B00212,Client_B,120,4987.0,2024-02-29,ACTIVE
A003259,B02500,Client_D,30,11780.0,2025-09-18,CLOSED
A003260,B02064,Client_B,90,12291.0,2025-07-15,ACTIVE
A003261,B00007,Client_C,90,43757.0,2025-02-12,ACTIVE
A003262,B02659,Client_D,15,29243.0,2024-08-23,ACTIVE
A003263,B00960,Client_A,45,43048.0,2024-04-01,ACTIVE
A003264,B02576,Client_B,90,15908.0,2025-01-05,ACTIVE
A003265,B02494,Client_B,90,18406.0,2025-09-10,ACTIVE
A003266,B00719,Client_C,75,14880.0,2025-09-07,ACTIVE
A003267,B01643,Client_A,90,35168.0,2025-12-27,ACTIVE
A003268,B01191,Client_D,60,10385.0,2026-01-24,ACTIVE
A003269,B01525,Client_B,180,97730.0,2024-09-05,ACTIVE
A003270,B00659,Client_C,75,11952.0,2024-02-04,ACTIVE
A003271,B00462,Client_B,60,9685.0,2025-08-09,ACTIVE
A003272,B00666,Client_A,180,14292.0,2024-01-13,ACTIVE
A003273,B01229,Client_A,45,27786.0,2024-06-06,ACTIVE
A003274,B01517,Client_A,30,14395.0,2024-07-19,ACTIVE
A003275,B02344,Client_D,120,18648.0,2024-03-28,ACTIVE
A003276,B02888,Client_B,150,30684.0,2024-10-03,ACTIVE
A003277,B02022,Client_B,120,46067.0,2025-08-10,ACTIVE
A003278,B02856,Client_A,45,14856.0,2025-12-10,CLOSED
A003279,B02132,Client_D,60,34524.0,2025-10-24,ACTIVE
A003280,B00711,Client_B,45,18641.0,2026-04-26,ACTIVE
A003281,B02748,Client_A,30,34166.0,2025-09-26,ACTIVE
A003282,B00096,Client_C,120,2841.0,2025-08-26,ACTIVE
A003283,B02312,Client_C,120,6778.0,2025-07-28,ACTIVE
A003284,B00410,Client_B,60,18505.0,2024-09-07,ACTIVE
A003285,B02387,Client_B,60,18504.0,2025-04-04,ACTIVE
A003286,B02286,Client_C,120,44180.0,2024-08-21,CLOSED
A003287,B02050,Client_C,15,32825.0,2025-10-14,ACTIVE
A003288,B02487,Client_A,90,3504.0,2025-12-29,ACTIVE
A003289,B01201,Client_D,60,17704.0,2024-02-03,WRITTEN_OFF
A003290,B00548,Client_B,30,17414.0,2024-09-15,ACTIVE
A003291,B00517,Client_A,120,6376.0,2026-03-13,ACTIVE
A003292,B01533,Client_B,120,50793.0,2025-05-23,ACTIVE
A003293,B00082,Client_A,180,17500.0,2024-03-21,ACTIVE
A003294,B01744,Client_B,45,18350.0,2025-11-11,ACTIVE
A003295,B02573,Client_A,30,77863.0,2026-04-21,ACTIVE
A003296,B00502,Client_B,75,15702.0,2024-09-04,ACTIVE
A003297,B02083,Client_B,45,45760.0,2026-05-17,ACTIVE
A003298,B01389,Client_A,75,22687.0,2024-12-12,CLOSED
A003299,B00339,Client_C,150,16016.0,2024-02-09,ACTIVE
A003300,B01198,Client_A,15,20246.0,2024-04-29,CLOSED
A003301,B00993,Client_B,75,42474.0,2025-10-05,ACTIVE
A003302,B02772,Client_A,90,24309.0,2025-07-17,ACTIVE
A003303,B02230,Client_B,150,28909.0,2024-07-24,WRITTEN_OFF
A003304,B00939,Client_A,45,26402.0,2024-09-08,ACTIVE
A003305,B02757,Client_C,60,24264.0,2024-08-28,ACTIVE
A003306,B01530,Client_A,45,28059.0,2024-06-27,ACTIVE
A003307,B02631,Client_A,90,16762.0,2024-02-17,ACTIVE
A003308,B00004,Client_C,15,24340.0,2025-04-09,ACTIVE
A003309,B01459,Client_A,60,15946.0,2024-08-18,ACTIVE
A003310,B00533,Client_A,120,52554.0,2025-04-09,ACTIVE
A003311,B00931,Client_A,30,31815.0,2026-02-24,CLOSED
A003312,B02971,Client_D,30,31698.0,2026-04-26,ACTIVE
A003313,B00869,Client_A,60,32395.0,2026-05-28,CLOSED
A003314,B00573,Client_D,120,7719.0,2024-08-03,CLOSED
A003315,B00641,Client_C,30,42117.0,2025-10-18,WRITTEN_OFF
A003316,B01736,Client_A,120,12350.0,2026-05-22,ACTIVE
A003317,B02506,Client_B,150,19372.0,2025-05-13,ACTIVE
A003318,B01548,Client_A,90,38867.0,2024-02-20,ACTIVE
A003319,B02124,Client_C,75,36062.0,2024-02-10,ACTIVE
A003320,B00418,Client_A,150,6929.0,2024-05-15,ACTIVE
A003321,B00663,Client_A,90,9769.0,2025-06-30,WRITTEN_OFF
A003322,B01594,Client_A,150,10759.0,2025-06-15,ACTIVE
A003323,B01192,Client_C,15,22874.0,2024-12-07,ACTIVE
A003324,B01836,Client_A,90,21124.0,2025-01-13,ACTIVE
A003325,B02600,Client_C,60,12413.0,2025-02-17,ACTIVE
A003326,B00360,Client_B,30,29436.0,2024-06-07,ACTIVE
A003327,B02555,Client_A,90,19521.0,2024-09-29,ACTIVE
A003328,B00627,Client_D,75,16538.0,2024-02-21,ACTIVE
A003329,B01985,Client_B,75,55524.0,2026-04-22,ACTIVE
A003330,B01177,Client_C,30,15455.0,2025-11-18,ACTIVE
A003331,B01151,Client_D,75,9676.0,2025-10-25,WRITTEN_OFF
A003332,B02722,Client_D,60,27422.0,2025-04-27,ACTIVE
A003333,B01491,Client_A,60,12484.0,2024-04-13,ACTIVE
A003334,B02962,Client_B,90,16906.0,2024-09-13,ACTIVE
A003335,B02878,Client_B,15,24268.0,2024-07-01,CLOSED
A003336,B01594,Client_C,60,34979.0,2026-03-18,ACTIVE
A003337,B01717,Client_A,75,6680.0,2024-05-22,ACTIVE
A003338,B01639,Client_B,60,32917.0,2026-04-20,ACTIVE
A003339,B01049,Client_A,30,8067.0,2024-06-01,ACTIVE
A003340,B00799,Client_A,60,14369.0,2025-02-16,CLOSED
A003341,B01915,Client_A,150,15096.0,2025-01-29,ACTIVE
A003342,B02332,Client_B,90,11164.0,2025-01-02,ACTIVE
A003343,B02551,Client_A,15,23595.0,2024-03-07,ACTIVE
A003344,B00267,Client_A,120,26382.0,2026-03-30,CLOSED
A003345,B02005,Client_D,30,27031.0,2025-02-15,ACTIVE
A003346,B01977,Client_D,75,41788.0,2024-03-09,ACTIVE
A003347,B00718,Client_C,120,25959.0,2025-08-17,ACTIVE
A003348,B01799,Client_B,45,8705.0,2025-01-05,ACTIVE
A003349,B01779,Client_D,30,29239.0,2025-06-06,ACTIVE
A003350,B02493,Client_C,30,17037.0,2024-05-30,ACTIVE
A003351,B01884,Client_B,75,24250.0,2024-08-13,ACTIVE
A003352,B02642,Client_A,120,39700.0,2024-04-27,CLOSED
A003353,B02758,Client_B,75,26286.0,2024-12-20,ACTIVE
A003354,B01355,Client_A,30,11342.0,2024-10-17,ACTIVE
A003355,B01858,Client_A,45,18691.0,2025-12-30,ACTIVE
A003356,B02126,Client_C,30,15065.0,2025-11-13,ACTIVE
A003357,B02578,Client_C,90,22944.0,2026-03-08,ACTIVE
A003358,B02225,Client_B,75,53193.0,2025-09-11,CLOSED
A003359,B02577,Client_C,90,64505.0,2026-03-07,ACTIVE
A003360,B00458,Client_C,120,18091.0,2024-04-04,ACTIVE
A003361,B02056,Client_B,15,21625.0,2025-05-30,ACTIVE
A003362,B02670,Client_A,75,14960.0,2025-05-31,CLOSED
A003363,B00868,Client_A,150,11964.0,2025-07-09,ACTIVE
A003364,B00059,Client_C,15,23948.0,2024-06-24,WRITTEN_OFF
A003365,B01793,Client_B,30,56806.0,2025-07-09,CLOSED
A003366,B01203,Client_D,150,23066.0,2024-07-01,ACTIVE
A003367,B02461,Client_A,90,61074.0,2024-07-02,CLOSED
A003368,B01093,Client_B,60,29196.0,2024-02-09,ACTIVE
A003369,B01492,Client_D,30,12424.0,2025-05-22,ACTIVE
A003370,B01420,Client_D,15,10100.0,2025-04-15,ACTIVE
A003371,B00888,Client_C,120,30799.0,2024-03-11,ACTIVE
A003372,B02795,Client_B,120,38077.0,2025-02-03,ACTIVE
A003373,B00728,Client_C,60,30219.0,2026-03-21,CLOSED
A003374,B00037,Client_C,60,14761.0,2025-09-10,ACTIVE
A003375,B01218,Client_A,90,15970.0,2026-01-18,ACTIVE
A003376,B02261,Client_B,120,43198.0,2026-01-20,ACTIVE
A003377,B02781,Client_A,120,20567.0,2025-09-21,ACTIVE
A003378,B00048,Client_C,30,21615.0,2024-05-06,ACTIVE
A003379,B00908,Client_A,30,50860.0,2026-05-31,ACTIVE
A003380,B01192,Client_B,120,27021.0,2024-07-27,ACTIVE
A003381,B02662,Client_A,75,23274.0,2025-05-04,ACTIVE
A003382,B00969,Client_B,90,33870.0,2024-01-26,ACTIVE
A003383,B02206,Client_D,45,17286.0,2026-03-12,WRITTEN_OFF
A003384,B02119,Client_B,30,8626.0,2025-06-17,ACTIVE
A003385,B01241,Client_A,30,35488.0,2025-06-28,ACTIVE
A003386,B01628,Client_B,15,32541.0,2025-03-24,WRITTEN_OFF
A003387,B00302,Client_C,60,25255.0,2025-04-18,WRITTEN_OFF
A003388,B00305,Client_C,90,7392.0,2025-02-26,ACTIVE
A003389,B02119,Client_D,45,19380.0,2025-09-03,ACTIVE
A003390,B01497,Client_C,30,28565.0,2025-07-12,ACTIVE
A003391,B02657,Client_B,60,19684.0,2025-02-15,ACTIVE
A003392,B02046,Client_C,60,23637.0,2024-07-12,ACTIVE
A003393,B02655,Client_C,45,40647.0,2024-10-26,ACTIVE
A003394,B02725,Client_B,45,5957.0,2025-04-09,ACTIVE
A003395,B02847,Client_B,120,21179.0,2025-03-22,CLOSED
A003396,B01526,Client_A,30,27964.0,2024-08-08,CLOSED
A003397,B01598,Client_A,75,41860.0,2026-01-26,ACTIVE
A003398,B02715,Client_C,45,36943.0,2025-06-28,CLOSED
A003399,B00229,Client_C,30,31113.0,2024-11-02,CLOSED
A003400,B00984,Client_C,75,36257.0,2025-04-29,CLOSED
A003401,B00901,Client_C,30,66755.0,2025-04-30,ACTIVE
A003402,B02168,Client_A,75,55587.0,2024-09-30,ACTIVE
A003403,B00308,Client_B,60,12548.0,2026-04-12,ACTIVE
A003404,B02328,Client_B,30,15132.0,2026-04-18,ACTIVE
A003405,B02999,Client_C,45,10558.0,2026-01-01,ACTIVE
A003406,B02194,Client_B,60,22812.0,2024-07-08,ACTIVE
A003407,B01083,Client_A,120,46981.0,2024-11-30,CLOSED
A003408,B02694,Client_C,45,10836.0,2024-02-06,ACTIVE
A003409,B00148,Client_C,90,13809.0,2024-09-04,ACTIVE
A003410,B00434,Client_A,45,28291.0,2024-10-01,ACTIVE
A003411,B02905,Client_A,45,23611.0,2024-02-29,ACTIVE
A003412,B01820,Client_D,60,22202.0,2025-10-23,ACTIVE
A003413,B02291,Client_B,75,9143.0,2024-06-06,ACTIVE
A003414,B01248,Client_B,90,14716.0,2024-12-04,ACTIVE
A003415,B02331,Client_A,75,21544.0,2025-01-28,ACTIVE
A003416,B01928,Client_A,120,26859.0,2024-06-13,ACTIVE
A003417,B00869,Client_D,45,18200.0,2024-06-08,ACTIVE
A003418,B00694,Client_C,90,7139.0,2024-12-12,CLOSED
A003419,B01910,Client_A,120,13263.0,2025-04-04,ACTIVE
A003420,B02706,Client_B,180,10910.0,2024-08-16,ACTIVE
A003421,B00733,Client_A,120,63298.0,2025-02-23,CLOSED
A003422,B00472,Client_A,15,26300.0,2024-08-02,ACTIVE
A003423,B02351,Client_B,75,50369.0,2025-04-18,CLOSED
A003424,B00538,Client_A,75,6892.0,2025-03-08,ACTIVE
A003425,B02200,Client_D,30,7654.0,2024-04-15,ACTIVE
A003426,B01250,Client_A,45,17970.0,2025-03-06,CLOSED
A003427,B01725,Client_A,150,68230.0,2025-12-04,ACTIVE
A003428,B02435,Client_A,90,13416.0,2024-03-04,ACTIVE
A003429,B00564,Client_B,120,35295.0,2024-11-24,ACTIVE
A003430,B01274,Client_B,30,28144.0,2026-02-20,ACTIVE
A003431,B00882,Client_B,120,32696.0,2025-09-23,CLOSED
A003432,B00111,Client_A,75,15759.0,2025-09-27,ACTIVE
A003433,B02725,Client_A,150,34487.0,2026-02-20,ACTIVE
A003434,B02723,Client_A,180,59642.0,2024-04-21,ACTIVE
A003435,B01491,Client_B,180,13728.0,2024-11-21,ACTIVE
A003436,B02504,Client_B,75,27727.0,2025-02-24,ACTIVE
A003437,B01394,Client_A,90,10969.0,2024-11-14,ACTIVE
A003438,B02713,Client_A,45,36051.0,2024-02-09,ACTIVE
A003439,B00102,Client_A,75,13823.0,2024-06-08,ACTIVE
A003440,B00208,Client_B,90,73979.0,2024-08-19,ACTIVE
A003441,B02809,Client_D,75,10283.0,2024-08-08,ACTIVE
A003442,B00205,Client_C,120,11881.0,2025-12-01,ACTIVE
A003443,B01641,Client_B,90,13986.0,2025-03-28,ACTIVE
A003444,B01813,Client_C,120,27298.0,2025-10-04,ACTIVE
A003445,B00468,Client_C,180,29630.0,2025-10-12,ACTIVE
A003446,B02697,Client_D,30,8018.0,2026-01-30,ACTIVE
A003447,B01244,Client_B,45,10563.0,2025-03-04,ACTIVE
A003448,B00903,Client_B,120,13597.0,2025-03-08,CLOSED
A003449,B01389,Client_C,15,63393.0,2024-02-03,ACTIVE
A003450,B01407,Client_A,30,23092.0,2024-02-25,ACTIVE
A003451,B01811,Client_B,75,9293.0,2024-02-12,ACTIVE
A003452,B01288,Client_D,75,32790.0,2025-10-21,ACTIVE
A003453,B02958,Client_D,60,25987.0,2026-05-02,ACTIVE
A003454,B01431,Client_B,15,17642.0,2024-04-28,ACTIVE
A003455,B01953,Client_A,60,66383.0,2025-12-31,ACTIVE
A003456,B02787,Client_A,75,24678.0,2024-06-11,ACTIVE
A003457,B02062,Client_D,120,23267.0,2025-09-22,ACTIVE
A003458,B02960,Client_B,30,9492.0,2026-02-21,ACTIVE
A003459,B01010,Client_B,15,6003.0,2024-07-24,ACTIVE
A003460,B01680,Client_B,75,16165.0,2025-04-23,ACTIVE
A003461,B01861,Client_B,15,24312.0,2024-06-21,ACTIVE
A003462,B01410,Client_A,15,14515.0,2025-12-01,ACTIVE
A003463,B02156,Client_B,60,23699.0,2025-08-23,WRITTEN_OFF
A003464,B00201,Client_A,120,10358.0,2024-11-13,ACTIVE
A003465,B02288,Client_A,150,9001.0,2024-02-22,ACTIVE
A003466,B01876,Client_A,45,66258.0,2024-12-24,ACTIVE
A003467,B00344,Client_A,30,20668.0,2024-10-15,WRITTEN_OFF
A003468,B02723,Client_C,75,19796.0,2025-06-26,CLOSED
A003469,B00619,Client_B,75,39194.0,2024-12-22,CLOSED
A003470,B02390,Client_A,60,19982.0,2024-11-30,ACTIVE
A003471,B01169,Client_A,75,18021.0,2024-03-17,ACTIVE
A003472,B02265,Client_D,30,16737.0,2025-10-28,ACTIVE
A003473,B01192,Client_B,75,21591.0,2025-03-28,CLOSED
A003474,B00871,Client_D,75,30596.0,2024-03-14,CLOSED
A003475,B01363,Client_B,15,7485.0,2025-08-26,ACTIVE
A003476,B01415,Client_B,45,24689.0,2025-07-30,ACTIVE
A003477,B00617,Client_C,60,40743.0,2025-06-22,ACTIVE
A003478,B01308,Client_C,60,13878.0,2025-07-13,ACTIVE
A003479,B02427,Client_D,90,17433.0,2025-02-25,ACTIVE
A003480,B02944,Client_C,60,6941.0,2025-12-13,ACTIVE
A003481,B01402,Client_A,75,21670.0,2026-03-06,ACTIVE
A003482,B00566,Client_B,75,26150.0,2025-12-24,ACTIVE
A003483,B00502,Client_B,90,46441.0,2026-01-03,ACTIVE
A003484,B01135,Client_C,60,8771.0,2024-12-22,ACTIVE
A003485,B00926,Client_B,150,13962.0,2024-09-21,ACTIVE
A003486,B00763,Client_C,180,21624.0,2026-03-09,ACTIVE
A003487,B00501,Client_D,120,23343.0,2024-01-26,ACTIVE
A003488,B02759,Client_A,150,31177.0,2025-11-15,CLOSED
A003489,B00762,Client_B,30,58319.0,2026-02-10,ACTIVE
A003490,B00533,Client_D,150,22115.0,2024-12-10,ACTIVE
A003491,B01893,Client_A,180,36125.0,2025-08-21,ACTIVE
A003492,B01819,Client_A,15,12812.0,2025-09-11,ACTIVE
A003493,B02139,Client_C,60,31557.0,2024-09-15,ACTIVE
A003494,B01475,Client_B,60,98640.0,2024-02-11,ACTIVE
A003495,B01005,Client_B,60,23930.0,2026-01-17,WRITTEN_OFF
A003496,B01649,Client_B,60,15569.0,2024-08-11,ACTIVE
A003497,B02167,Client_A,60,31036.0,2025-01-08,ACTIVE
A003498,B02684,Client_D,45,11141.0,2024-08-11,CLOSED
A003499,B01933,Client_D,60,98126.0,2026-05-31,ACTIVE
A003500,B00562,Client_B,90,21546.0,2024-04-20,CLOSED
A003501,B01803,Client_A,60,11886.0,2025-04-08,ACTIVE
A003502,B01618,Client_A,90,34807.0,2025-08-26,WRITTEN_OFF
A003503,B01368,Client_C,150,11638.0,2024-02-12,ACTIVE
A003504,B02146,Client_C,45,15890.0,2024-04-06,WRITTEN_OFF
A003505,B02685,Client_A,150,42079.0,2024-12-06,ACTIVE
A003506,B00762,Client_B,90,14416.0,2025-12-22,ACTIVE
A003507,B02742,Client_C,45,55247.0,2025-10-31,ACTIVE
A003508,B02486,Client_B,30,8018.0,2025-03-09,ACTIVE
A003509,B01963,Client_B,75,14202.0,2026-04-22,CLOSED
A003510,B01776,Client_C,75,10688.0,2024-01-25,ACTIVE
A003511,B00021,Client_A,75,31527.0,2026-01-04,ACTIVE
A003512,B02846,Client_B,150,33862.0,2024-02-29,ACTIVE
A003513,B01888,Client_D,60,20799.0,2024-02-25,ACTIVE
A003514,B01073,Client_A,150,55170.0,2025-03-21,ACTIVE
A003515,B02961,Client_B,60,11642.0,2025-11-16,ACTIVE
A003516,B01966,Client_C,45,25603.0,2024-10-11,ACTIVE
A003517,B01312,Client_C,45,14040.0,2024-02-15,ACTIVE
A003518,B02619,Client_D,90,9431.0,2024-04-02,ACTIVE
A003519,B02290,Client_B,75,11210.0,2026-02-20,ACTIVE
A003520,B00298,Client_A,120,45672.0,2024-11-01,CLOSED
A003521,B01058,Client_B,90,37985.0,2026-02-25,ACTIVE
A003522,B02769,Client_A,90,20343.0,2025-09-07,ACTIVE
A003523,B01718,Client_A,120,31041.0,2024-12-18,ACTIVE
A003524,B00240,Client_C,75,38537.0,2025-03-04,ACTIVE
A003525,B00071,Client_B,75,43454.0,2024-11-03,ACTIVE
A003526,B02990,Client_A,45,14658.0,2024-08-05,CLOSED
A003527,B01061,Client_D,30,18319.0,2024-02-22,ACTIVE
A003528,B01100,Client_B,180,4943.0,2024-12-21,ACTIVE
A003529,B02740,Client_D,75,14995.0,2024-10-26,ACTIVE
A003530,B02943,Client_D,75,31625.0,2026-02-21,ACTIVE
A003531,B02716,Client_B,30,19312.0,2025-09-04,ACTIVE
A003532,B01760,Client_B,45,29181.0,2024-07-12,ACTIVE
A003533,B00504,Client_C,30,58989.0,2025-11-25,ACTIVE
A003534,B01709,Client_D,75,16672.0,2025-02-08,ACTIVE
A003535,B02987,Client_C,120,39164.0,2026-05-30,ACTIVE
A003536,B00892,Client_A,150,50530.0,2025-06-08,CLOSED
A003537,B00949,Client_D,60,20424.0,2024-04-24,ACTIVE
A003538,B02786,Client_A,90,52546.0,2025-12-10,ACTIVE
A003539,B01848,Client_C,75,42548.0,2025-10-20,ACTIVE
A003540,B01406,Client_A,45,46706.0,2026-02-20,ACTIVE
A003541,B00988,Client_B,90,41763.0,2025-07-01,ACTIVE
A003542,B00479,Client_B,45,68767.0,2024-12-05,ACTIVE
A003543,B01844,Client_A,75,24214.0,2024-02-12,ACTIVE
A003544,B01126,Client_A,75,13385.0,2024-12-02,ACTIVE
A003545,B02889,Client_A,120,23730.0,2026-01-18,ACTIVE
A003546,B00919,Client_D,75,33247.0,2026-02-22,ACTIVE
A003547,B00110,Client_A,15,57962.0,2025-08-12,ACTIVE
A003548,B02763,Client_C,75,29325.0,2025-09-15,ACTIVE
A003549,B02132,Client_A,30,135307.0,2024-06-26,ACTIVE
A003550,B02838,Client_A,60,18034.0,2025-07-07,ACTIVE
A003551,B02274,Client_A,90,6976.0,2024-09-20,WRITTEN_OFF
A003552,B02104,Client_C,45,20114.0,2025-07-13,ACTIVE
A003553,B02881,Client_B,180,19309.0,2026-03-20,ACTIVE
A003554,B01097,Client_D,90,39541.0,2024-09-09,ACTIVE
A003555,B02044,Client_C,90,22135.0,2024-11-26,ACTIVE
A003556,B01307,Client_B,15,29161.0,2025-05-23,ACTIVE
A003557,B02129,Client_A,75,28561.0,2026-01-05,CLOSED
A003558,B00130,Client_A,60,30587.0,2025-07-23,CLOSED
A003559,B02414,Client_D,45,12060.0,2024-05-25,ACTIVE
A003560,B00821,Client_D,45,11124.0,2025-09-13,ACTIVE
A003561,B00173,Client_B,45,27282.0,2025-04-13,CLOSED
A003562,B00988,Client_B,90,22780.0,2025-03-26,ACTIVE
A003563,B01761,Client_D,75,30785.0,2025-03-22,ACTIVE
A003564,B02361,Client_C,120,35178.0,2025-12-16,ACTIVE
A003565,B01942,Client_A,45,17988.0,2024-08-16,ACTIVE
A003566,B00009,Client_A,15,44308.0,2024-05-16,ACTIVE
A003567,B02395,Client_C,45,22513.0,2025-03-17,ACTIVE
A003568,B00829,Client_B,75,28518.0,2025-09-30,ACTIVE
A003569,B00095,Client_C,30,19525.0,2024-01-22,WRITTEN_OFF
A003570,B02766,Client_B,30,23001.0,2024-07-30,ACTIVE
A003571,B00518,Client_A,75,22869.0,2026-03-19,CLOSED
A003572,B02363,Client_C,90,59827.0,2025-04-25,ACTIVE
A003573,B01280,Client_C,90,44289.0,2024-06-29,ACTIVE
A003574,B02554,Client_C,30,11061.0,2024-04-01,ACTIVE
A003575,B01355,Client_A,45,21265.0,2024-12-21,ACTIVE
A003576,B01093,Client_B,90,27239.0,2026-01-17,ACTIVE
A003577,B02236,Client_A,90,17676.0,2024-06-09,ACTIVE
A003578,B00127,Client_B,120,29312.0,2025-04-20,ACTIVE
A003579,B02456,Client_C,75,46680.0,2026-03-25,ACTIVE
A003580,B00616,Client_B,120,17397.0,2024-04-23,ACTIVE
A003581,B02623,Client_B,120,16106.0,2024-07-23,ACTIVE
A003582,B00111,Client_D,150,23973.0,2026-05-03,CLOSED
A003583,B02591,Client_A,180,12339.0,2025-07-16,ACTIVE
A003584,B00744,Client_C,120,21572.0,2024-12-02,ACTIVE
A003585,B02842,Client_A,30,22712.0,2025-08-27,ACTIVE
A003586,B01748,Client_C,90,19308.0,2024-03-18,ACTIVE
A003587,B02597,Client_C,75,22018.0,2025-10-25,ACTIVE
A003588,B01399,Client_B,60,11127.0,2025-09-17,CLOSED
A003589,B02240,Client_D,120,19490.0,2025-03-26,ACTIVE
A003590,B00973,Client_A,45,10020.0,2026-03-10,ACTIVE
A003591,B02726,Client_B,45,52673.0,2024-04-08,ACTIVE
A003592,B00988,Client_A,30,12871.0,2024-04-17,ACTIVE
A003593,B02838,Client_B,30,8606.0,2025-07-09,ACTIVE
A003594,B01891,Client_D,30,17307.0,2025-09-28,ACTIVE
A003595,B00465,Client_D,60,63731.0,2025-11-07,ACTIVE
A003596,B01401,Client_D,120,31764.0,2024-10-17,CLOSED
A003597,B02707,Client_A,150,35699.0,2024-11-22,ACTIVE
A003598,B00598,Client_C,120,20447.0,2026-05-24,ACTIVE
A003599,B02074,Client_B,30,13133.0,2024-10-21,ACTIVE
A003600,B00121,Client_A,45,13164.0,2025-04-05,ACTIVE
A003601,B01646,Client_B,45,64075.0,2025-11-20,ACTIVE
A003602,B01735,Client_A,30,42029.0,2024-10-23,ACTIVE
A003603,B01003,Client_B,60,83661.0,2024-03-29,WRITTEN_OFF
A003604,B01693,Client_A,75,4966.0,2025-03-15,ACTIVE
A003605,B02922,Client_B,45,3228.0,2026-01-19,ACTIVE
A003606,B01956,Client_A,75,17194.0,2025-09-22,CLOSED
A003607,B01898,Client_B,15,8682.0,2024-05-11,CLOSED
A003608,B02522,Client_D,60,23558.0,2024-03-04,ACTIVE
A003609,B01276,Client_A,90,24566.0,2025-11-01,ACTIVE
A003610,B01810,Client_B,30,16608.0,2024-08-25,ACTIVE
A003611,B02698,Client_C,120,48098.0,2025-05-11,ACTIVE
A003612,B01221,Client_C,90,20772.0,2025-01-15,ACTIVE
A003613,B01023,Client_A,60,34290.0,2025-09-28,ACTIVE
A003614,B02057,Client_C,75,23761.0,2024-09-14,ACTIVE
A003615,B00496,Client_B,75,9621.0,2026-02-21,ACTIVE
A003616,B00520,Client_C,60,34503.0,2025-10-01,ACTIVE
A003617,B02570,Client_C,45,7742.0,2025-12-13,ACTIVE
A003618,B02596,Client_A,30,16163.0,2025-10-11,ACTIVE
A003619,B01635,Client_A,75,27143.0,2024-11-22,WRITTEN_OFF
A003620,B00803,Client_C,90,38361.0,2024-09-03,ACTIVE
A003621,B02312,Client_A,60,38397.0,2026-04-19,ACTIVE
A003622,B00287,Client_A,60,33670.0,2024-02-11,ACTIVE
A003623,B02949,Client_C,60,5765.0,2025-01-15,ACTIVE
A003624,B02249,Client_B,15,32631.0,2025-10-31,ACTIVE
A003625,B01528,Client_B,30,21633.0,2024-02-17,ACTIVE
A003626,B01089,Client_C,75,29040.0,2025-06-04,ACTIVE
A003627,B00094,Client_D,60,13064.0,2025-04-16,ACTIVE
A003628,B02376,Client_B,30,24939.0,2025-12-09,ACTIVE
A003629,B02045,Client_A,30,29536.0,2025-03-08,ACTIVE
A003630,B01796,Client_C,15,20457.0,2024-11-24,WRITTEN_OFF
A003631,B01434,Client_A,60,44791.0,2024-03-23,ACTIVE
A003632,B02279,Client_A,45,10030.0,2026-04-13,CLOSED
A003633,B01129,Client_A,30,23105.0,2025-12-31,ACTIVE
A003634,B00628,Client_D,60,26609.0,2024-10-12,WRITTEN_OFF
A003635,B00350,Client_A,120,61830.0,2025-02-08,WRITTEN_OFF
A003636,B02495,Client_A,30,9240.0,2025-01-08,ACTIVE
A003637,B01065,Client_C,90,21390.0,2024-05-15,ACTIVE
A003638,B02837,Client_A,75,18199.0,2026-02-04,ACTIVE
A003639,B01883,Client_D,75,15038.0,2026-02-05,ACTIVE
A003640,B02073,Client_A,120,22226.0,2024-12-03,ACTIVE
A003641,B02425,Client_C,30,13839.0,2024-01-09,ACTIVE
A003642,B00359,Client_B,30,33340.0,2024-04-27,CLOSED
A003643,B02609,Client_B,30,40592.0,2026-02-20,ACTIVE
A003644,B00555,Client_A,15,58014.0,2025-02-18,CLOSED
A003645,B02345,Client_C,90,20172.0,2024-06-23,WRITTEN_OFF
A003646,B01234,Client_C,75,11016.0,2024-08-17,ACTIVE
A003647,B00734,Client_B,45,13284.0,2024-12-30,ACTIVE
A003648,B00692,Client_C,30,15451.0,2026-01-06,ACTIVE
A003649,B01407,Client_C,15,16411.0,2025-03-28,ACTIVE
A003650,B01377,Client_C,90,16902.0,2026-05-25,ACTIVE
A003651,B02333,Client_B,60,27955.0,2026-05-01,CLOSED
A003652,B02836,Client_C,45,24889.0,2024-06-29,ACTIVE
A003653,B02750,Client_B,75,16335.0,2024-03-16,ACTIVE
A003654,B02296,Client_A,45,24658.0,2024-10-24,ACTIVE
A003655,B02512,Client_B,45,22643.0,2024-12-15,ACTIVE
A003656,B00335,Client_B,30,18898.0,2025-08-11,ACTIVE
A003657,B02663,Client_B,15,20482.0,2025-10-21,ACTIVE
A003658,B00437,Client_B,90,44500.0,2024-07-31,CLOSED
A003659,B01009,Client_A,75,13873.0,2026-04-26,CLOSED
A003660,B01586,Client_B,30,21705.0,2024-08-23,ACTIVE
A003661,B01712,Client_A,90,34069.0,2024-09-27,ACTIVE
