disposition_id,call_id,raw_disposition_code,disposition_timestamp
DISP000022852,CALL00022852,CONNECTED,2026-05-04 21:23:00
DISP000022853,CALL00022853,ANSWERED,2025-10-24 14:24:00
DISP000022854,CALL00022854,BUSY,2026-02-26 08:10:00
DISP000022855,CALL00022855,CONNECTED,2026-05-08 12:28:00
DISP000022856,CALL00022856,WRONG_PARTY,2025-10-10 23:13:00
DISP000022857,CALL00022857,BUSY,2026-01-07 09:14:00
DISP000022858,CALL00022858,ANSWERED,2026-03-26 19:28:00
DISP000022859,CALL00022859,NO_ANSWER,2025-12-22 13:43:00
DISP000022860,CALL00022860,WRONG_NUMBER,2026-05-04 08:39:00
DISP000022861,CALL00022861,NO_ANSWER,2026-01-24 18:45:00
DISP000022862,CALL00022862,PTP,2025-09-15 23:09:00
DISP000022863,CALL00022863,NA,2026-08-10 13:56:00
DISP000022864,CALL00022864,NA,2026-08-17 17:16:00
DISP000022865,CALL00022865,NO_ANSWER,2025-12-13 23:32:00
DISP000022866,CALL00022866,NO_ANSWER,2026-01-04 22:48:00
DISP000022867,CALL00022867,WRONG_NUMBER,2026-04-12 08:39:00
DISP000022868,CALL00022868,NA,2026-05-23 17:49:00
DISP000022869,CALL00022869,NA,2026-07-16 15:26:00
DISP000022870,CALL00022870,NA,2026-04-25 14:29:00
DISP000022871,CALL00022871,WRONG_NUMBER,2026-04-02 08:23:00
DISP000022872,CALL00022872,CONNECTED,2026-05-15 19:52:00
DISP000022873,CALL00022873,BUSY,2026-07-21 10:24:00
DISP000022874,CALL00022874,ANSWERED,2025-11-08 13:05:00
DISP000022875,CALL00022875,NO_ANSWER,2025-09-15 21:01:00
DISP000022876,CALL00022876,ANSWERED,2026-02-27 18:53:00
DISP000022877,CALL00022877,ANSWERED,2025-09-08 23:29:00
DISP000022878,CALL00022878,ANSWERED,2025-10-01 07:18:00
DISP000022879,CALL00022879,WRONG_PARTY,2025-11-21 21:07:00
DISP000022880,CALL00022880,NO_ANSWER,2026-01-16 23:32:00
DISP000022881,CALL00022881,BUSY,2025-09-17 15:05:00
DISP000022882,CALL00022882,NA,2026-04-17 18:38:00
DISP000022883,CALL00022883,ANSWERED,2026-02-22 14:53:00
DISP000022884,CALL00022884,PROMISE,2026-04-02 06:53:00
DISP000022885,CALL00022885,ANSWERED,2026-02-25 12:33:00
DISP000022886,CALL00022886,ANSWERED,2026-01-06 18:46:00
DISP000022887,CALL00022887,NA,2026-05-27 11:08:00
DISP000022888,CALL00022888,CONNECTED,2026-05-10 13:38:00
DISP000022889,CALL00022889,BUSY,2025-12-24 17:34:00
DISP000022890,CALL00022890,NA,2026-08-20 11:04:00
DISP000022891,CALL00022891,BUSY,2026-03-16 23:02:00
DISP000022892,CALL00022892,NA,2026-04-01 09:44:00
DISP000022893,CALL00022893,NO_ANSWER,2025-12-03 06:57:00
DISP000022894,CALL00022894,BUSY,2026-01-14 23:53:00
DISP000022895,CALL00022895,BUSY,2025-12-01 19:26:00
DISP000022896,CALL00022896,CONNECTED,2026-07-19 07:47:00
DISP000022897,CALL00022897,CONNECTED,2026-05-10 14:05:00
DISP000022898,CALL00022898,BUSY,2025-10-10 15:54:00
DISP000022899,CALL00022899,NA,2026-04-13 21:29:00
DISP000022900,CALL00022900,WRONG_NUMBER,2026-04-05 19:57:00
DISP000022901,CALL00022901,CONNECTED,2026-08-01 19:16:00
DISP000022902,CALL00022902,NO_ANSWER,2026-01-05 14:14:00
DISP000022903,CALL00022903,ANSWERED,2025-10-24 18:05:00
DISP000022904,CALL00022904,ANSWERED,2026-03-18 12:45:00
DISP000022905,CALL00022905,CONNECTED,2026-07-12 19:18:00
DISP000022906,CALL00022906,ANSWERED,2026-03-08 13:07:00
DISP000022907,CALL00022907,ANSWERED,2025-09-27 23:51:00
DISP000022908,CALL00022908,CONNECTED,2026-06-11 07:55:00
DISP000022909,CALL00022909,NO_ANSWER,2025-10-13 16:56:00
DISP000022910,CALL00022910,NO_ANSWER,2026-01-22 15:04:00
DISP000022911,CALL00022911,PTP,2025-09-21 14:25:00
DISP000022912,CALL00022912,CONNECTED,2026-08-03 20:33:00
DISP000022913,CALL00022913,CONNECTED,2026-07-03 17:17:00
DISP000022914,CALL00022914,BUSY,2026-01-06 09:56:00
DISP000022915,CALL00022915,NO_ANSWER,2026-03-24 18:13:00
DISP000022916,CALL00022916,BUSY,2025-11-19 07:14:00
DISP000022917,CALL00022917,ANSWERED,2026-02-02 15:52:00
DISP000022918,CALL00022918,NO_ANSWER,2026-02-27 10:57:00
DISP000022919,CALL00022919,NO_ANSWER,2025-11-26 09:05:00
DISP000022920,CALL00022920,ANSWERED,2025-10-24 17:10:00
DISP000022921,CALL00022921,BUSY,2025-09-10 11:28:00
DISP000022922,CALL00022922,BUSY,2026-04-06 18:10:00
DISP000022923,CALL00022923,CONNECTED,2026-05-02 09:41:00
DISP000022924,CALL00022924,NO_ANSWER,2026-02-10 23:34:00
DISP000022925,CALL00022925,NO_ANSWER,2025-10-07 22:27:00
DISP000022926,CALL00022926,NO_ANSWER,2025-09-15 15:15:00
DISP000022927,CALL00022927,NO_ANSWER,2025-12-17 09:38:00
DISP000022928,CALL00022928,NA,2026-06-14 20:23:00
DISP000022929,CALL00022929,PTP,2025-11-04 20:30:00
DISP000022930,CALL00022930,NA,2026-06-21 11:08:00
DISP000022931,CALL00022931,WRONG_NUMBER,2026-05-24 20:52:00
DISP000022932,CALL00022932,NA,2026-04-17 18:24:00
DISP000022933,CALL00022933,PROMISE,2026-04-18 22:06:00
DISP000022934,CALL00022934,NO_ANSWER,2026-03-20 19:03:00
DISP000022935,CALL00022935,ANSWERED,2026-02-04 10:06:00
DISP000022936,CALL00022936,CONNECTED,2026-08-16 06:04:00
DISP000022937,CALL00022937,CONNECTED,2026-04-12 07:45:00
DISP000022938,CALL00022938,PROMISE,2026-08-05 15:32:00
DISP000022939,CALL00022939,WRONG_PARTY,2025-12-23 12:44:00
DISP000022940,CALL00022940,NO_ANSWER,2025-10-27 06:36:00
DISP000022941,CALL00022941,WRONG_PARTY,2025-11-04 13:35:00
DISP000022942,CALL00022942,BUSY,2025-12-25 23:02:00
DISP000022943,CALL00022943,NO_ANSWER,2025-10-13 18:44:00
DISP000022944,CALL00022944,CONNECTED,2026-04-12 06:20:00
DISP000022945,CALL00022945,WRONG_PARTY,2026-01-18 20:01:00
DISP000022946,CALL00022946,ANSWERED,2025-09-10 21:30:00
DISP000022947,CALL00022947,BUSY,2026-05-13 23:44:00
DISP000022948,CALL00022948,PTP,2026-01-26 23:39:00
DISP000022949,CALL00022949,NA,2026-05-19 22:57:00
DISP000022950,CALL00022950,NO_ANSWER,2026-03-21 19:04:00
DISP000022951,CALL00022951,CONNECTED,2026-04-24 06:26:00
DISP000022952,CALL00022952,ANSWERED,2025-10-26 13:19:00
DISP000022953,CALL00022953,NO_ANSWER,2026-02-25 18:02:00
DISP000022954,CALL00022954,ANSWERED,2026-03-06 21:45:00
DISP000022955,CALL00022955,NA,2026-05-16 06:37:00
DISP000022956,CALL00022956,NO_ANSWER,2026-01-12 09:12:00
DISP000022957,CALL00022957,NA,2026-04-25 20:23:00
DISP000022958,CALL00022958,NA,2026-06-21 17:10:00
DISP000022959,CALL00022959,PTP,2025-11-15 09:38:00
DISP000022960,CALL00022960,NA,2026-05-04 15:34:00
DISP000022961,CALL00022961,BUSY,2026-08-02 10:33:00
DISP000022962,CALL00022962,WRONG_PARTY,2025-11-23 22:43:00
DISP000022963,CALL00022963,ANSWERED,2026-03-22 20:24:00
DISP000022964,CALL00022964,ANSWERED,2025-10-25 06:55:00
DISP000022965,CALL00022965,ANSWERED,2025-11-07 11:59:00
DISP000022966,CALL00022966,CONNECTED,2026-05-25 23:03:00
DISP000022967,CALL00022967,NA,2026-06-02 19:06:00
DISP000022968,CALL00022968,BUSY,2026-04-05 12:26:00
DISP000022969,CALL00022969,NO_ANSWER,2025-11-08 12:39:00
DISP000022970,CALL00022970,NA,2026-04-01 19:31:00
DISP000022971,CALL00022971,NA,2026-07-14 15:46:00
DISP000022972,CALL00022972,WRONG_PARTY,2025-10-18 07:24:00
DISP000022973,CALL00022973,NO_ANSWER,2026-01-09 20:21:00
DISP000022974,CALL00022974,NA,2026-04-18 09:08:00
DISP000022975,CALL00022975,NO_ANSWER,2025-12-27 09:11:00
DISP000022976,CALL00022976,ANSWERED,2026-02-08 20:57:00
DISP000022977,CALL00022977,NA,2026-07-22 11:21:00
DISP000022978,CALL00022978,WRONG_PARTY,2025-09-06 09:08:00
DISP000022979,CALL00022979,BUSY,2026-03-26 07:53:00
DISP000022980,CALL00022980,PTP,2025-09-25 08:13:00
DISP000022981,CALL00022981,NO_ANSWER,2026-01-25 18:55:00
DISP000022982,CALL00022982,ANSWERED,2025-09-11 18:16:00
DISP000022983,CALL00022983,NA,2026-05-26 09:41:00
DISP000022984,CALL00022984,WRONG_NUMBER,2026-06-27 09:35:00
DISP000022985,CALL00022985,CONNECTED,2026-07-14 23:32:00
DISP000022986,CALL00022986,PTP,2025-12-06 09:45:00
DISP000022987,CALL00022987,NA,2026-08-21 06:29:00
DISP000022988,CALL00022988,ANSWERED,2025-11-18 06:25:00
DISP000022989,CALL00022989,ANSWERED,2025-10-16 10:12:00
DISP000022990,CALL00022990,PTP,2025-10-25 16:35:00
DISP000022991,CALL00022991,NO_ANSWER,2026-03-26 06:38:00
DISP000022992,CALL00022992,ANSWERED,2026-03-09 14:09:00
DISP000022993,CALL00022993,NO_ANSWER,2025-11-26 12:10:00
DISP000022994,CALL00022994,NO_ANSWER,2025-10-16 19:46:00
DISP000022995,CALL00022995,NO_ANSWER,2025-12-17 19:16:00
DISP000022996,CALL00022996,NO_ANSWER,2025-12-17 19:14:00
DISP000022997,CALL00022997,NO_ANSWER,2025-11-12 20:45:00
DISP000022998,CALL00022998,NO_ANSWER,2025-10-15 23:05:00
DISP000022999,CALL00022999,NO_ANSWER,2025-10-26 10:16:00
DISP000023000,CALL00023000,CONNECTED,2026-07-16 17:15:00
DISP000023001,CALL00023001,NO_ANSWER,2025-09-06 18:46:00
DISP000023002,CALL00023002,NO_ANSWER,2026-02-11 12:22:00
DISP000023003,CALL00023003,CONNECTED,2026-07-08 06:31:00
DISP000023004,CALL00023004,PTP,2025-09-11 20:28:00
DISP000023005,CALL00023005,NA,2026-07-19 22:55:00
DISP000023006,CALL00023006,BUSY,2026-04-04 23:23:00
DISP000023007,CALL00023007,CONNECTED,2026-05-10 11:24:00
DISP000023008,CALL00023008,BUSY,2026-05-23 18:11:00
DISP000023009,CALL00023009,CONNECTED,2026-08-08 11:58:00
DISP000023010,CALL00023010,WRONG_NUMBER,2026-07-01 07:10:00
DISP000023011,CALL00023011,NA,2026-07-08 06:33:00
DISP000023012,CALL00023012,NA,2026-06-15 08:40:00
DISP000023013,CALL00023013,PTP,2026-03-26 23:46:00
DISP000023014,CALL00023014,ANSWERED,2025-09-02 12:22:00
DISP000023015,CALL00023015,NO_ANSWER,2025-11-11 13:09:00
DISP000023016,CALL00023016,WRONG_NUMBER,2026-05-01 07:24:00
DISP000023017,CALL00023017,ANSWERED,2026-02-20 17:59:00
DISP000023018,CALL00023018,PTP,2025-12-02 23:03:00
DISP000023019,CALL00023019,PTP,2025-12-07 14:06:00
DISP000023020,CALL00023020,NO_ANSWER,2025-09-12 16:36:00
DISP000023021,CALL00023021,NO_ANSWER,2026-02-08 21:56:00
DISP000023022,CALL00023022,CONNECTED,2026-04-18 12:47:00
DISP000023023,CALL00023023,PTP,2026-03-20 18:57:00
DISP000023024,CALL00023024,WRONG_PARTY,2025-10-20 07:39:00
DISP000023025,CALL00023025,WRONG_NUMBER,2026-04-20 09:12:00
DISP000023026,CALL00023026,ANSWERED,2025-12-02 10:53:00
DISP000023027,CALL00023027,CONNECTED,2026-05-15 15:08:00
DISP000023028,CALL00023028,WRONG_PARTY,2026-02-17 11:02:00
DISP000023029,CALL00023029,CONNECTED,2026-04-07 12:58:00
DISP000023030,CALL00023030,ANSWERED,2026-03-05 12:21:00
DISP000023031,CALL00023031,NO_ANSWER,2025-12-05 10:05:00
DISP000023032,CALL00023032,NO_ANSWER,2026-02-09 22:53:00
DISP000023033,CALL00023033,CONNECTED,2026-06-13 19:39:00
DISP000023034,CALL00023034,WRONG_NUMBER,2026-04-15 12:10:00
DISP000023035,CALL00023035,CONNECTED,2026-08-01 20:46:00
DISP000023036,CALL00023036,NO_ANSWER,2026-01-12 21:57:00
DISP000023037,CALL00023037,NA,2026-06-13 17:27:00
DISP000023038,CALL00023038,NO_ANSWER,2025-10-07 06:27:00
DISP000023039,CALL00023039,BUSY,2025-11-04 23:11:00
DISP000023040,CALL00023040,PROMISE,2026-08-05 21:53:00
DISP000023041,CALL00023041,ANSWERED,2025-10-06 07:45:00
DISP000023042,CALL00023042,ANSWERED,2026-03-26 21:48:00
DISP000023043,CALL00023043,ANSWERED,2025-12-13 07:38:00
DISP000023044,CALL00023044,ANSWERED,2025-09-24 18:33:00
DISP000023045,CALL00023045,BUSY,2026-08-19 13:41:00
DISP000023046,CALL00023046,BUSY,2025-11-03 08:00:00
DISP000023047,CALL00023047,NO_ANSWER,2026-02-12 19:54:00
DISP000023048,CALL00023048,NO_ANSWER,2025-09-13 23:50:00
DISP000023049,CALL00023049,CONNECTED,2026-04-16 09:03:00
DISP000023050,CALL00023050,ANSWERED,2026-03-05 22:58:00
DISP000023051,CALL00023051,CONNECTED,2026-06-15 23:48:00
DISP000023052,CALL00023052,CONNECTED,2026-06-04 15:50:00
DISP000023053,CALL00023053,CONNECTED,2026-06-21 07:40:00
DISP000023054,CALL00023054,CONNECTED,2026-08-22 12:40:00
DISP000023055,CALL00023055,BUSY,2026-04-05 09:47:00
DISP000023056,CALL00023056,PROMISE,2026-04-27 07:40:00
DISP000023057,CALL00023057,BUSY,2026-05-11 15:43:00
DISP000023058,CALL00023058,ANSWERED,2025-12-20 23:55:00
DISP000023059,CALL00023059,CONNECTED,2026-08-20 12:29:00
DISP000023060,CALL00023060,CONNECTED,2026-04-07 11:19:00
DISP000023061,CALL00023061,WRONG_PARTY,2026-01-07 06:19:00
DISP000023062,CALL00023062,NA,2026-07-25 13:42:00
DISP000023063,CALL00023063,NO_ANSWER,2025-10-26 07:41:00
DISP000023064,CALL00023064,ANSWERED,2026-02-06 19:28:00
DISP000023065,CALL00023065,CONNECTED,2026-04-05 15:25:00
DISP000023066,CALL00023066,NO_ANSWER,2026-03-12 08:34:00
DISP000023067,CALL00023067,NA,2026-06-21 06:02:00
DISP000023068,CALL00023068,BUSY,2026-05-03 07:28:00
DISP000023069,CALL00023069,NA,2026-08-02 08:21:00
DISP000023070,CALL00023070,ANSWERED,2025-09-15 13:19:00
DISP000023071,CALL00023071,NO_ANSWER,2025-11-06 15:27:00
DISP000023072,CALL00023072,NA,2026-06-01 18:45:00
DISP000023073,CALL00023073,NA,2026-08-03 06:08:00
DISP000023074,CALL00023074,NO_ANSWER,2025-10-01 08:00:00
DISP000023075,CALL00023075,PROMISE,2026-06-08 06:45:00
DISP000023076,CALL00023076,NO_ANSWER,2025-11-18 20:26:00
DISP000023077,CALL00023077,NO_ANSWER,2025-11-18 19:38:00
DISP000023078,CALL00023078,PTP,2025-09-07 06:19:00
DISP000023079,CALL00023079,NO_ANSWER,2026-01-19 21:30:00
DISP000023080,CALL00023080,NO_ANSWER,2025-09-22 11:28:00
DISP000023081,CALL00023081,CONNECTED,2026-06-16 16:18:00
DISP000023082,CALL00023082,ANSWERED,2025-09-27 21:42:00
DISP000023083,CALL00023083,WRONG_NUMBER,2026-06-25 12:38:00
DISP000023084,CALL00023084,BUSY,2026-08-08 07:20:00
DISP000023085,CALL00023085,BUSY,2026-02-22 19:24:00
DISP000023086,CALL00023086,CONNECTED,2026-07-25 07:01:00
DISP000023087,CALL00023087,NO_ANSWER,2025-10-20 12:26:00
DISP000023088,CALL00023088,PTP,2025-10-11 18:58:00
DISP000023089,CALL00023089,BUSY,2026-05-22 15:31:00
DISP000023090,CALL00023090,CONNECTED,2026-06-10 23:11:00
DISP000023091,CALL00023091,ANSWERED,2025-11-12 08:49:00
DISP000023092,CALL00023092,NO_ANSWER,2026-02-08 21:35:00
DISP000023093,CALL00023093,NO_ANSWER,2026-01-08 06:27:00
DISP000023094,CALL00023094,NO_ANSWER,2026-02-24 16:53:00
DISP000023095,CALL00023095,WRONG_PARTY,2025-10-08 08:19:00
DISP000023096,CALL00023096,ANSWERED,2025-09-21 06:47:00
DISP000023097,CALL00023097,NA,2026-07-01 15:51:00
DISP000023098,CALL00023098,WRONG_NUMBER,2026-04-10 13:43:00
DISP000023099,CALL00023099,NA,2026-08-01 11:30:00
DISP000023100,CALL00023100,NO_ANSWER,2025-12-12 23:56:00
DISP000023101,CALL00023101,BUSY,2026-01-21 19:08:00
DISP000023102,CALL00023102,BUSY,2026-05-06 22:36:00
DISP000023103,CALL00023103,NO_ANSWER,2025-11-11 15:16:00
DISP000023104,CALL00023104,PROMISE,2026-07-13 23:46:00
DISP000023105,CALL00023105,BUSY,2026-07-09 17:46:00
DISP000023106,CALL00023106,PTP,2026-03-04 17:13:00
DISP000023107,CALL00023107,ANSWERED,2025-12-16 15:35:00
DISP000023108,CALL00023108,ANSWERED,2025-12-23 17:09:00
DISP000023109,CALL00023109,CONNECTED,2026-04-07 07:09:00
DISP000023110,CALL00023110,ANSWERED,2025-09-16 06:35:00
DISP000023111,CALL00023111,CONNECTED,2026-05-02 19:36:00
DISP000023112,CALL00023112,BUSY,2025-10-01 12:08:00
DISP000023113,CALL00023113,BUSY,2026-02-06 12:10:00
DISP000023114,CALL00023114,NA,2026-07-08 15:08:00
DISP000023115,CALL00023115,NO_ANSWER,2025-10-07 14:20:00
DISP000023116,CALL00023116,WRONG_PARTY,2026-02-02 12:55:00
DISP000023117,CALL00023117,CONNECTED,2026-08-11 21:06:00
DISP000023118,CALL00023118,NA,2026-04-17 18:54:00
DISP000023119,CALL00023119,NA,2026-08-23 21:38:00
DISP000023120,CALL00023120,NO_ANSWER,2025-11-26 08:53:00
DISP000023121,CALL00023121,NA,2026-04-09 15:02:00
DISP000023122,CALL00023122,WRONG_PARTY,2025-10-21 22:16:00
DISP000023123,CALL00023123,NO_ANSWER,2026-02-16 18:34:00
DISP000023124,CALL00023124,PTP,2026-01-06 10:37:00
DISP000023125,CALL00023125,WRONG_PARTY,2026-02-09 06:28:00
DISP000023126,CALL00023126,BUSY,2026-07-09 07:08:00
DISP000023127,CALL00023127,BUSY,2026-06-11 07:19:00
DISP000023128,CALL00023128,NO_ANSWER,2025-12-19 23:57:00
DISP000023129,CALL00023129,NO_ANSWER,2025-09-13 23:34:00
DISP000023130,CALL00023130,CONNECTED,2026-07-05 06:44:00
DISP000023131,CALL00023131,ANSWERED,2026-01-11 14:52:00
DISP000023132,CALL00023132,PROMISE,2026-05-05 15:18:00
DISP000023133,CALL00023133,ANSWERED,2026-02-12 18:42:00
DISP000023134,CALL00023134,NO_ANSWER,2025-09-18 14:45:00
DISP000023135,CALL00023135,NA,2026-08-26 20:15:00
DISP000023136,CALL00023136,NA,2026-05-04 08:59:00
DISP000023137,CALL00023137,NO_ANSWER,2025-11-16 17:16:00
DISP000023138,CALL00023138,NO_ANSWER,2026-02-20 13:40:00
DISP000023139,CALL00023139,BUSY,2025-11-07 20:51:00
DISP000023140,CALL00023140,ANSWERED,2025-09-04 18:15:00
DISP000023141,CALL00023141,ANSWERED,2025-10-16 23:47:00
DISP000023142,CALL00023142,NA,2026-04-11 21:27:00
DISP000023143,CALL00023143,PTP,2025-11-23 16:02:00
DISP000023144,CALL00023144,CONNECTED,2026-05-13 16:12:00
DISP000023145,CALL00023145,WRONG_NUMBER,2026-06-16 22:15:00
DISP000023146,CALL00023146,ANSWERED,2026-02-18 18:02:00
DISP000023147,CALL00023147,NO_ANSWER,2026-02-26 23:17:00
DISP000023148,CALL00023148,ANSWERED,2026-02-18 18:38:00
DISP000023149,CALL00023149,NA,2026-07-13 12:13:00
DISP000023150,CALL00023150,NO_ANSWER,2025-09-17 18:07:00
DISP000023151,CALL00023151,BUSY,2025-11-06 17:41:00
DISP000023152,CALL00023152,WRONG_PARTY,2026-03-01 12:08:00
DISP000023153,CALL00023153,ANSWERED,2026-02-22 15:09:00
DISP000023154,CALL00023154,NO_ANSWER,2025-10-09 22:55:00
DISP000023155,CALL00023155,NO_ANSWER,2025-11-21 17:54:00
DISP000023156,CALL00023156,ANSWERED,2025-12-25 14:20:00
DISP000023157,CALL00023157,CONNECTED,2026-08-21 20:27:00
DISP000023158,CALL00023158,WRONG_NUMBER,2026-04-20 16:44:00
DISP000023159,CALL00023159,NA,2026-05-16 12:07:00
DISP000023160,CALL00023160,CONNECTED,2026-07-23 14:04:00
DISP000023161,CALL00023161,NA,2026-06-26 19:03:00
DISP000023162,CALL00023162,WRONG_PARTY,2025-11-23 15:08:00
DISP000023163,CALL00023163,WRONG_PARTY,2025-11-21 18:10:00
DISP000023164,CALL00023164,CONNECTED,2026-05-19 11:33:00
DISP000023165,CALL00023165,ANSWERED,2026-01-25 18:35:00
DISP000023166,CALL00023166,BUSY,2026-03-09 11:17:00
DISP000023167,CALL00023167,NO_ANSWER,2026-01-12 23:10:00
DISP000023168,CALL00023168,PROMISE,2026-07-12 12:18:00
DISP000023169,CALL00023169,BUSY,2026-01-13 22:03:00
DISP000023170,CALL00023170,WRONG_PARTY,2026-02-19 15:50:00
DISP000023171,CALL00023171,CONNECTED,2026-04-14 10:18:00
DISP000023172,CALL00023172,NA,2026-05-06 06:05:00
DISP000023173,CALL00023173,NO_ANSWER,2025-12-22 22:39:00
DISP000023174,CALL00023174,NA,2026-04-27 15:09:00
DISP000023175,CALL00023175,CONNECTED,2026-04-17 15:45:00
DISP000023176,CALL00023176,ANSWERED,2025-12-08 13:41:00
DISP000023177,CALL00023177,NO_ANSWER,2025-12-13 23:51:00
DISP000023178,CALL00023178,NO_ANSWER,2026-01-16 15:22:00
DISP000023179,CALL00023179,NO_ANSWER,2026-02-07 08:11:00
DISP000023180,CALL00023180,PTP,2025-10-16 17:25:00
DISP000023181,CALL00023181,NO_ANSWER,2025-10-22 23:18:00
DISP000023182,CALL00023182,NO_ANSWER,2026-02-10 08:40:00
DISP000023183,CALL00023183,ANSWERED,2025-09-21 13:53:00
DISP000023184,CALL00023184,ANSWERED,2025-12-24 14:03:00
DISP000023185,CALL00023185,NO_ANSWER,2025-10-23 16:41:00
DISP000023186,CALL00023186,PTP,2026-01-26 15:32:00
DISP000023187,CALL00023187,ANSWERED,2025-10-03 17:40:00
DISP000023188,CALL00023188,NO_ANSWER,2026-01-27 15:50:00
DISP000023189,CALL00023189,BUSY,2026-05-14 15:26:00
DISP000023190,CALL00023190,ANSWERED,2025-12-23 07:10:00
DISP000023191,CALL00023191,NA,2026-07-10 15:10:00
DISP000023192,CALL00023192,NO_ANSWER,2025-12-04 07:25:00
DISP000023193,CALL00023193,WRONG_PARTY,2026-02-09 16:43:00
DISP000023194,CALL00023194,NA,2026-08-01 11:09:00
DISP000023195,CALL00023195,WRONG_NUMBER,2026-05-14 22:05:00
DISP000023196,CALL00023196,BUSY,2026-05-19 09:32:00
DISP000023197,CALL00023197,BUSY,2026-03-24 12:13:00
DISP000023198,CALL00023198,ANSWERED,2026-01-01 16:49:00
DISP000023199,CALL00023199,PTP,2026-01-05 10:45:00
DISP000023200,CALL00023200,ANSWERED,2026-02-22 21:34:00
DISP000023201,CALL00023201,ANSWERED,2026-02-15 12:45:00
DISP000023202,CALL00023202,ANSWERED,2026-03-13 12:28:00
DISP000023203,CALL00023203,NA,2026-06-21 23:25:00
DISP000023204,CALL00023204,PTP,2025-11-01 14:12:00
DISP000023205,CALL00023205,NO_ANSWER,2025-11-06 09:09:00
DISP000023206,CALL00023206,NO_ANSWER,2026-02-24 07:27:00
DISP000023207,CALL00023207,ANSWERED,2025-12-14 06:05:00
DISP000023208,CALL00023208,ANSWERED,2026-02-24 12:56:00
DISP000023209,CALL00023209,CONNECTED,2026-07-22 08:55:00
DISP000023210,CALL00023210,ANSWERED,2025-12-22 23:24:00
DISP000023211,CALL00023211,CONNECTED,2026-08-18 23:05:00
DISP000023212,CALL00023212,WRONG_PARTY,2025-10-23 12:18:00
DISP000023213,CALL00023213,NA,2026-04-25 17:15:00
DISP000023214,CALL00023214,NO_ANSWER,2026-03-14 23:27:00
DISP000023215,CALL00023215,WRONG_PARTY,2025-09-05 23:46:00
DISP000023216,CALL00023216,NO_ANSWER,2026-01-13 11:23:00
DISP000023217,CALL00023217,NO_ANSWER,2026-03-27 07:16:00
DISP000023218,CALL00023218,NO_ANSWER,2026-03-02 23:31:00
DISP000023219,CALL00023219,ANSWERED,2025-12-25 23:36:00
DISP000023220,CALL00023220,PROMISE,2026-06-13 06:22:00
DISP000023221,CALL00023221,PTP,2025-10-11 14:40:00
DISP000023222,CALL00023222,WRONG_PARTY,2025-09-07 15:15:00
DISP000023223,CALL00023223,NO_ANSWER,2026-01-22 14:05:00
DISP000023224,CALL00023224,NA,2026-08-24 11:20:00
DISP000023225,CALL00023225,NA,2026-06-04 10:05:00
DISP000023226,CALL00023226,WRONG_NUMBER,2026-05-19 18:12:00
DISP000023227,CALL00023227,WRONG_PARTY,2026-01-26 12:26:00
DISP000023228,CALL00023228,NA,2026-04-26 09:10:00
DISP000023229,CALL00023229,WRONG_NUMBER,2026-07-07 21:42:00
DISP000023230,CALL00023230,NA,2026-06-21 19:07:00
DISP000023231,CALL00023231,WRONG_NUMBER,2026-07-27 08:30:00
DISP000023232,CALL00023232,NO_ANSWER,2025-10-16 11:18:00
DISP000023233,CALL00023233,NA,2026-06-22 16:03:00
DISP000023234,CALL00023234,CONNECTED,2026-08-22 19:56:00
DISP000023235,CALL00023235,NO_ANSWER,2025-11-08 07:26:00
DISP000023236,CALL00023236,PROMISE,2026-08-11 13:43:00
DISP000023237,CALL00023237,BUSY,2026-01-25 21:34:00
DISP000023238,CALL00023238,NO_ANSWER,2026-01-19 19:36:00
DISP000023239,CALL00023239,CONNECTED,2026-04-01 15:29:00
DISP000023240,CALL00023240,NA,2026-06-18 13:58:00
DISP000023241,CALL00023241,BUSY,2026-05-03 15:32:00
DISP000023242,CALL00023242,NA,2026-07-09 16:52:00
DISP000023243,CALL00023243,BUSY,2026-02-25 17:34:00
DISP000023244,CALL00023244,NA,2026-05-12 09:39:00
DISP000023245,CALL00023245,CONNECTED,2026-04-21 07:55:00
DISP000023246,CALL00023246,NO_ANSWER,2025-11-23 10:24:00
DISP000023247,CALL00023247,PROMISE,2026-04-26 06:15:00
DISP000023248,CALL00023248,NO_ANSWER,2026-03-23 14:25:00
DISP000023249,CALL00023249,NO_ANSWER,2026-02-25 19:53:00
DISP000023250,CALL00023250,WRONG_PARTY,2025-09-01 21:28:00
DISP000023251,CALL00023251,NO_ANSWER,2026-01-15 19:07:00
DISP000023252,CALL00023252,CONNECTED,2026-08-23 19:18:00
DISP000023253,CALL00023253,ANSWERED,2025-10-08 21:58:00
DISP000023254,CALL00023254,NA,2026-06-09 23:29:00
DISP000023255,CALL00023255,CONNECTED,2026-08-01 09:26:00
DISP000023256,CALL00023256,CONNECTED,2026-04-11 13:14:00
DISP000023257,CALL00023257,BUSY,2025-10-03 06:07:00
DISP000023258,CALL00023258,CONNECTED,2026-04-08 21:05:00
DISP000023259,CALL00023259,WRONG_PARTY,2025-11-02 12:33:00
DISP000023260,CALL00023260,NA,2026-08-03 08:23:00
DISP000023261,CALL00023261,NO_ANSWER,2025-10-24 20:12:00
DISP000023262,CALL00023262,ANSWERED,2026-01-04 08:40:00
DISP000023263,CALL00023263,CONNECTED,2026-08-25 21:27:00
DISP000023264,CALL00023264,WRONG_NUMBER,2026-04-08 15:40:00
